"longitude","latitude","seasonal_high_temp","hot_dormancy_6mo","cold_dormancy_6mo","hot_acc_temp","hot_acc_temp_dormancy"
-92.5,81.5,-6.83472266239779,-12.2647116256612,-12.2647116256612,-12.2983439319177,-13.4461243018641
-91.5,81.5,-6.7005404910871,-12.2387987829213,-12.2387987829213,-12.3482258428125,-13.5415799071247
-90.5,81.5,-6.61477799043059,-12.2647194055042,-12.2647194055042,-12.4602121777484,-13.7011503793432
-89.5,81.5,-6.69768268742732,-12.4371208449293,-12.4371208449293,-12.7030903694129,-13.9830391304734
-88.5,81.5,-6.85454632389758,-12.6903830394149,-12.6903830394149,-13.0498745857584,-14.371660779197
-87.5,81.5,-7.03104837850801,-12.9338288315971,-12.9338288315971,-13.3736196488908,-14.7234246593842
-86.5,81.5,-7.0290209636325,-12.9637248823619,-12.9637248823619,-13.4575096922078,-14.8208623546691
-85.5,81.5,-7.13864890986255,-13.0776719474167,-13.0776719474167,-13.5916825596195,-14.9583215370525
-84.5,81.5,-7.31085905778621,-13.260062840847,-13.260062840847,-13.7841605464378,-15.1590143265136
-83.5,81.5,-8.07223207769649,-14.0527899358155,-14.0527899358155,-14.5650215570983,-15.9624920075716
-82.5,81.5,-8.32870838232338,-14.375553193103,-14.375553193103,-14.8555549310656,-16.2972829775286
-81.5,81.5,-8.58444142485303,-14.6386617918632,-14.6386617918632,-15.1042777564373,-16.5576069561083
-80.5,81.5,-8.8455679513514,-14.8744144775506,-14.8744144775506,-15.320921396618,-16.7698971902835
-79.5,81.5,-8.11341721623072,-14.1191968220685,-14.1191968220685,-14.5681137600498,-16.0130220114187
-78.5,81.5,-7.61438745914825,-13.5738614184516,-13.5738614184516,-14.0397666269815,-15.4687122268053
-77.5,81.5,-8.00348291154951,-13.909252106079,-13.909252106079,-14.3957598627,-15.8058683525638
-76.5,81.5,-7.87365702848349,-13.7322439162859,-13.7322439162859,-14.2444863363854,-15.6394703704132
-75.5,81.5,-8.32436398279221,-14.139665631737,-14.139665631737,-14.6706974949729,-16.0538209997949
-74.5,81.5,-8.35349476294858,-14.1367541008629,-14.1367541008629,-14.677971607476,-16.0563601085018
-73.5,81.5,-7.66870993748307,-13.4399051690275,-13.4399051690275,-13.9733202091691,-15.3596256682832
-72.5,81.5,-7.26020081724439,-13.039185744524,-13.039185744524,-13.3718801614902,-14.9449955880343
-71.5,81.5,-6.95302466861904,-12.7278261583465,-12.7278261583465,-13.027316998037,-14.6048998333036
-70.5,81.5,-6.78699433961218,-12.4997990563911,-12.4997990563911,-12.8164539297913,-14.3610564533405
-69.5,81.5,-6.61778175021921,-12.2801408470741,-12.2801408470741,-12.5940215307228,-14.1159886818828
-68.5,81.5,-6.91955174372664,-12.5559701875917,-12.5559701875917,-12.8176770707957,-14.3383179881161
-67.5,81.5,-6.96485160152827,-12.5330948382616,-12.5330948382616,-12.7015393828364,-14.2018808774417
-66.5,81.5,-6.64930006914905,-12.1358884239835,-12.1358884239835,-12.2072337042239,-13.6809735791691
-65.5,81.5,-6.4528525990567,-11.8663301536946,-11.8663301536946,-11.854348507911,-13.3053512453833
-64.5,81.5,-6.37744001740856,-11.7480923661297,-11.7480923661297,-11.6915832869912,-13.134671889332
-63.5,81.5,-6.3962422861385,-11.7560001910132,-11.7560001910132,-11.700184481328,-13.1506501057352
-62.5,81.5,-6.32852055542171,-11.6871828054211,-11.6871828054211,-11.6639831755152,-13.1249161721473
-61.5,81.5,-6.45686221037592,-11.8193718521191,-11.8193718521191,-11.8353240584914,-13.3086331554156
-60.5,81.5,-7.34940154637609,-12.7211896038481,-12.7211896038481,-12.8356457511114,-14.3202276637969
-59.5,81.5,-7.29790112137728,-12.7252244578408,-12.7252244578408,-12.9653994024967,-14.486388588271
-58.5,81.5,-7.6251412016772,-13.1164685255183,-13.1164685255183,-13.4659713633824,-15.0304567895763
-57.5,81.5,-8.02044133756842,-13.5111256999363,-13.5111256999363,-13.8857382474077,-15.4625887602715
-56.5,81.5,-8.19279407241515,-13.6618489505723,-13.6618489505723,-14.0145414019279,-15.5954361259638
-55.5,81.5,-8.07418662309647,-13.5347406036753,-13.5347406036753,-13.86448109784,-15.4578488225417
-54.5,81.5,-7.54835445710591,-13.002933161107,-13.002933161107,-13.3123779592091,-14.9191606598041
-53.5,81.5,-7.61265049943967,-13.0232841050518,-13.0232841050518,-13.318156875817,-14.915235381773
-52.5,81.5,-8.0331097986017,-13.3769787784998,-13.3769787784998,-13.67574548814,-15.2481266125363
-51.5,81.5,-7.6309176917587,-12.8964086514499,-12.8964086514499,-13.2500662417805,-14.7873263872528
-50.5,81.5,-7.3061355431165,-12.534905840084,-12.534905840084,-12.9253399972559,-14.4527726894477
-49.5,81.5,-7.5200488835041,-12.7087775349883,-12.7087775349883,-13.1202606767222,-14.6365736755809
-48.5,81.5,-7.93589448896902,-13.0740968199979,-13.0740968199979,-13.5113315914218,-15.0095033673017
-47.5,81.5,-7.88592764458486,-12.9573452288551,-12.9573452288551,-13.41478353859,-14.8850347672539
-46.5,81.5,-7.66093678570219,-12.6839467845059,-12.6839467845059,-13.1586462755515,-14.6113430946034
-45.5,81.5,-7.57119091286191,-12.5553979592132,-12.5553979592132,-13.0370609185351,-14.4780682212756
-44.5,81.5,-7.99529062278036,-12.9518530839788,-12.9518530839788,-13.4338605121878,-14.8698219040309
-43.5,81.5,-8.91783782488533,-13.8603344741743,-13.8603344741743,-14.348477392024,-15.7867583933902
-42.5,81.5,-10.1864941937184,-15.1129927944924,-15.1129927944924,-15.6063355209792,-17.0458207962536
-35.5,81.5,-8.98204996553915,-13.7311475209227,-13.7311475209227,-14.1824447356301,-15.599358411283
-34.5,81.5,-8.48429354684693,-13.1617129562157,-13.1617129562157,-13.6383557610436,-15.0235388170633
-33.5,81.5,-8.09607174545527,-12.6599131209776,-12.6599131209776,-13.1935788861097,-14.5203903490453
-32.5,81.5,-7.35798062256404,-11.8277026890644,-11.8277026890644,-12.4075015051034,-13.688192409163
-31.5,81.5,-7.51819664176021,-11.9299680061638,-11.9299680061638,-12.5293862042843,-13.7872242778556
-30.5,81.5,-7.43724324958665,-11.8014416343932,-11.8014416343932,-12.4182494232437,-13.6596726333664
-29.5,81.5,-7.28577416044261,-11.6256237507931,-11.6256237507931,-12.2632032729522,-13.5018230757277
-28.5,81.5,-7.45086535571941,-11.752286575096,-11.752286575096,-12.3891181996081,-13.6181894650139
-27.5,81.5,-7.16641056343381,-11.41796240764,-11.41796240764,-12.0408054989628,-13.2548112328098
-26.5,81.5,-6.61272819462631,-10.8293494183038,-10.8293494183038,-11.4490597072629,-12.6561799842463
-25.5,81.5,-6.6142623666175,-10.7390655896759,-10.7390655896759,-11.3124433701584,-12.4822300379131
-24.5,81.5,-6.5493189530181,-10.5729755552885,-10.5729755552885,-11.1111360111931,-12.2375493128152
-23.5,81.5,-6.40960528282781,-10.3623674748732,-10.3623674748732,-10.9002713570499,-11.9985031783913
-22.5,81.5,-6.46479192752657,-10.3646231148924,-10.3646231148924,-10.9123879572152,-11.9928318370071
-21.5,81.5,-6.16864144743553,-9.99872381804245,-9.99872381804245,-10.5336250688363,-11.5878660747482
-20.5,81.5,-6.06618032098881,-9.83517909558224,-9.83517909558224,-10.3710506183578,-11.4032791385261
-19.5,81.5,-6.11709112404912,-9.85547513828746,-9.85547513828746,-10.423747087845,-11.4498564636202
-18.5,81.5,-6.06479294103171,-9.81900184866307,-9.81900184866307,-10.4534434190813,-11.4986185136218
-17.5,81.5,-6.05476391467133,-9.85044865320836,-9.85044865320836,-10.515565313247,-11.5967530928086
-16.5,81.5,-6.05014642252188,-9.85319395993969,-9.85319395993969,-10.5207733554713,-11.6188072832201
-15.5,81.5,-6.10105370607759,-9.85095933978446,-9.85095933978446,-10.463068296799,-11.5452506298977
-14.5,81.5,-6.14424128399364,-9.81324761219855,-9.81324761219855,-10.3565978797935,-11.4063690207233
-13.5,81.5,-5.93861379884183,-9.47787764349154,-9.47787764349154,-9.92381566013766,-10.9135862243495
-12.5,81.5,-5.70252591870293,-9.10502587482333,-9.10502587482333,-9.45782349470266,-10.3833869581377
55.5,81.5,-5.15782145006316,-9.12415416101957,-9.12415416101957,-8.4763073168882,-9.61420365069912
56.5,81.5,-5.2756000857002,-9.24699086568828,-9.24699086568828,-8.60226991431371,-9.74433270175769
57.5,81.5,-5.3918351295138,-9.32468602921942,-9.32468602921942,-8.69789730801286,-9.83473222276302
58.5,81.5,-5.4804909293939,-9.39868674445622,-9.39868674445622,-8.7789057952469,-9.9148668084726
61.5,81.5,-5.70303177908063,-9.5274347953792,-9.5274347953792,-8.93607974870274,-10.0544135299165
63.5,81.5,-5.9006810406489,-9.71468838738745,-9.71468838738745,-9.13180656703097,-10.6037023825855
64.5,81.5,-5.984001574346,-9.80058550966784,-9.80058550966784,-9.22067617852854,-10.6971882832777
90.5,81.5,-7.60137993884938,-12.1149917468062,-12.1149917468062,-11.6201402625075,-13.106975457497
94.5,81.5,-7.54780573722507,-12.1450747439997,-12.1450747439997,-11.6616829507744,-13.1291704754672
95.5,81.5,-7.55188890802009,-12.1673300175244,-12.1673300175244,-11.6847589359636,-13.1496918722717
96.5,81.5,-7.53636869883963,-12.1617105902342,-12.1617105902342,-11.6812218503487,-13.1445554066168
-99.5,80.5,-7.07845179523741,-12.3001408504588,-12.3001408504588,-12.0247478198869,-13.1476723026251
-95.5,80.5,-7.01688455704467,-12.7320784968191,-12.7320784968191,-12.7497412128418,-14.0609159262569
-94.5,80.5,-7.31362076279973,-13.198339821967,-13.198339821967,-13.3335708473773,-14.7130934387113
-93.5,80.5,-7.95225082454937,-13.9861973415528,-13.9861973415528,-14.2157950435717,-15.6559324629006
-92.5,80.5,-8.67300121007221,-14.7697111578392,-14.7697111578392,-15.0162851217939,-16.4802574948541
-91.5,80.5,-7.71080073586532,-13.7789773223389,-13.7789773223389,-13.9805962252414,-15.4276780437562
-90.5,80.5,-6.88016713575593,-12.9180185843791,-12.9180185843791,-13.0817058827378,-14.5116071662209
-89.5,80.5,-6.49031590334406,-12.4570716768171,-12.4570716768171,-12.5523464087031,-13.9486660347869
-88.5,80.5,-6.57650886664633,-12.4984131195449,-12.4984131195449,-12.5552410301661,-13.9308685650087
-87.5,80.5,-6.41144963601338,-12.311416937963,-12.311416937963,-12.3676219457306,-13.7325279489076
-86.5,80.5,-6.34265077018312,-12.2313427021461,-12.2313427021461,-12.3001651055946,-13.6603695790782
-85.5,80.5,-6.56825599812769,-12.4571445517774,-12.4571445517774,-12.5436275388966,-13.9063446736329
-84.5,80.5,-6.53464286737144,-12.4326213320717,-12.4326213320717,-12.5315533648988,-13.9034761933419
-83.5,80.5,-6.12736805283598,-12.0720520602672,-12.0720520602672,-12.19667377406,-13.59755255247
-82.5,80.5,-6.05142831930092,-12.0131841642516,-12.0131841642516,-12.1257400088391,-13.5450486323162
-81.5,80.5,-6.2543775695243,-12.2112262318709,-12.2112262318709,-12.325927599876,-13.7514483420212
-80.5,80.5,-6.44171915070287,-12.4114788274148,-12.4114788274148,-12.5586629326293,-13.9978278338177
-79.5,80.5,-6.56673347034625,-12.5514728309054,-12.5514728309054,-12.7460150807681,-14.2000649943183
-78.5,80.5,-7.35746934020094,-13.309516877854,-13.309516877854,-13.5442649034668,-14.9902813996097
-77.5,80.5,-7.75282890291086,-13.6630490924232,-13.6630490924232,-13.9473168752834,-15.380851323081
