"longitude","latitude","elev_dif"
-34.5,67.5,101.403352525499
-33.5,67.5,149.651876760257
-32.5,67.5,35.4251827662229
14.5,67.5,84.55062961574
15.5,67.5,270.775760416769
16.5,67.5,257.72458797031
17.5,67.5,301.743196911282
18.5,67.5,273.029434839884
19.5,67.5,111.102235794067
20.5,67.5,70.2398302290175
21.5,67.5,54.3928569157918
22.5,67.5,34.7168104383681
23.5,67.5,40.2157027986315
24.5,67.5,41.280542479621
25.5,67.5,33.033408164978
26.5,67.5,31.3757504357232
27.5,67.5,32.9929853015476
28.5,67.5,46.3115888171726
29.5,67.5,60.8386207156711
30.5,67.5,80.207261774275
31.5,67.5,106.438150313165
32.5,67.5,92.2653169034359
33.5,67.5,118.453355497784
34.5,67.5,89.0785981284247
35.5,67.5,40.9055729442173
36.5,67.5,40.6119222640991
37.5,67.5,37.7823867797852
38.5,67.5,42.5640408198039
39.5,67.5,47.9899479018317
40.5,67.5,47.1900043543849
41.5,67.5,9.4872310000323
44.5,67.5,13.2242968244375
45.5,67.5,10.2112847031353
46.5,67.5,7.37209212117725
47.5,67.5,3.1584808961553
48.5,67.5,32.0414152328748
49.5,67.5,33.2452954001621
50.5,67.5,29.6311716900931
51.5,67.5,29.6063801646233
52.5,67.5,21.0773132344087
53.5,67.5,19.6573177874088
54.5,67.5,38.2073524660534
55.5,67.5,37.0436631573571
56.5,67.5,30.1054814656576
57.5,67.5,29.4925389819675
58.5,67.5,31.4175649748908
59.5,67.5,33.1331772936715
60.5,67.5,34.6713806258308
61.5,67.5,33.2525386015574
62.5,67.5,32.6374305751589
63.5,67.5,38.8449607160356
64.5,67.5,56.1592749489678
65.5,67.5,174.772973060608
66.5,67.5,242.709223535326
67.5,67.5,55.0737543370989
68.5,67.5,26.3672700193193
69.5,67.5,18.1784288816982
70.5,67.5,19.9015669160419
71.5,67.5,15.0444877793392
72.5,67.5,7.85342879683271
73.5,67.5,0.740264761140376
74.5,67.5,14.4995398935344
75.5,67.5,18.0762630701065
76.5,67.5,13.717938369347
77.5,67.5,2.80003039873231
78.5,67.5,17.5683637468351
79.5,67.5,21.6627603148421
80.5,67.5,13.5458681599961
81.5,67.5,21.2289149430063
82.5,67.5,23.4848915868335
83.5,67.5,27.2957507636812
84.5,67.5,31.7115017573039
85.5,67.5,31.9293313291338
86.5,67.5,26.6751430796252
87.5,67.5,25.9686851236555
88.5,67.5,95.0719927946727
89.5,67.5,149.814453654819
90.5,67.5,165.97002474467
91.5,67.5,188.814956823985
92.5,67.5,266.428769747416
93.5,67.5,301.810769822862
94.5,67.5,239.116089608934
95.5,67.5,222.086255815294
96.5,67.5,184.208468119303
97.5,67.5,159.296991984049
98.5,67.5,207.332737604777
99.5,67.5,186.504486719767
100.5,67.5,103.674713346693
101.5,67.5,55.3423488405016
102.5,67.5,51.4937640296088
103.5,67.5,65.1327480740017
104.5,67.5,54.824192153083
105.5,67.5,50.4928862253825
106.5,67.5,67.1993963453505
107.5,67.5,74.1593906614516
108.5,67.5,74.2913448545668
109.5,67.5,75.0258510377672
110.5,67.5,95.3134891721937
111.5,67.5,94.9347398546007
112.5,67.5,96.7735028796726
113.5,67.5,90.7542315589057
114.5,67.5,84.2542849646674
115.5,67.5,89.0322780609131
116.5,67.5,84.6211943096585
117.5,67.5,63.1622825198703
118.5,67.5,55.8968752755059
119.5,67.5,81.5825094646878
120.5,67.5,79.7499439981249
121.5,67.5,63.6686982048882
122.5,67.5,56.1741410096486
123.5,67.5,36.7961024708218
124.5,67.5,52.4339406755235
125.5,67.5,82.974635442098
126.5,67.5,265.675896220737
127.5,67.5,506.908092286852
128.5,67.5,371.861565907796
129.5,67.5,183.743185255263
130.5,67.5,123.339151170519
131.5,67.5,117.450924767388
132.5,67.5,114.192429754469
133.5,67.5,108.255823559231
134.5,67.5,114.193293412526
135.5,67.5,88.5448791715834
136.5,67.5,99.2319150500827
137.5,67.5,184.162184503343
138.5,67.5,367.970703336928
139.5,67.5,285.504589186774
140.5,67.5,114.755847824944
141.5,67.5,130.608494546678
142.5,67.5,143.675856457816
143.5,67.5,142.08513797654
144.5,67.5,76.3882409731547
145.5,67.5,26.1951652897729
146.5,67.5,19.9160895612505
147.5,67.5,90.1728697882758
148.5,67.5,116.808954132928
149.5,67.5,75.1599215931363
150.5,67.5,38.513311598036
151.5,67.5,14.5890366633733
152.5,67.5,17.1299783123864
153.5,67.5,28.5855077770021
154.5,67.5,41.7536156376203
155.5,67.5,46.0079729623265
156.5,67.5,74.9488058487574
157.5,67.5,87.2719836764865
158.5,67.5,94.313133292728
159.5,67.5,115.927066697015
160.5,67.5,113.082969546318
161.5,67.5,72.2546921703551
162.5,67.5,76.2205513185925
163.5,67.5,117.775498972999
164.5,67.5,121.460204707252
165.5,67.5,143.444665908813
166.5,67.5,187.828942510817
167.5,67.5,199.821943706936
168.5,67.5,196.279382917616
169.5,67.5,184.397786034478
170.5,67.5,157.313382890489
171.5,67.5,137.542639944288
172.5,67.5,116.171855290731
173.5,67.5,124.434595637851
174.5,67.5,149.54663266076
175.5,67.5,161.826838705275
176.5,67.5,197.27182896932
177.5,67.5,275.822785271539
178.5,67.5,324.483941396077
179.5,67.5,251.625456492106
-179.5,66.5,168.746228347351
-178.5,66.5,164.920858966258
-177.5,66.5,164.12402009964
-176.5,66.5,116.476054721408
-175.5,66.5,113.488033705288
-174.5,66.5,44.3204947115333
-173.5,66.5,60.678055120839
-172.5,66.5,122.489096856159
-171.5,66.5,110.143871260815
-170.5,66.5,37.0431641577517
-169.5,66.5,7.96976135134335
-166.5,66.5,1.25896701581466
-165.5,66.5,4.41766493061247
-164.5,66.5,13.0551432605522
-163.5,66.5,5.29847224440891
-162.5,66.5,4.89897570134619
-161.5,66.5,13.5974522575658
-160.5,66.5,63.9331416899545
-159.5,66.5,56.9952737813195
-158.5,66.5,57.3961538738675
-157.5,66.5,104.221336907811
-156.5,66.5,148.107182953093
-155.5,66.5,126.831663502587
-154.5,66.5,91.9056517812941
-153.5,66.5,116.66826470693
-152.5,66.5,81.9786596298218
-151.5,66.5,75.1445756488376
-150.5,66.5,174.189485020108
-149.5,66.5,178.867291821374
-148.5,66.5,85.1085940996806
-147.5,66.5,47.7645533879598
-146.5,66.5,17.252652115292
-145.5,66.5,12.9520400365194
-144.5,66.5,5.81480428907606
-143.5,66.5,41.0971392525567
-142.5,66.5,80.3584507836236
-141.5,66.5,122.308708190918
-140.5,66.5,195.305415259467
-139.5,66.5,163.052588356866
-138.5,66.5,118.834346983168
-137.5,66.5,61.7680185106066
-136.5,66.5,142.762546115451
-135.5,66.5,175.749132288827
-134.5,66.5,132.936935424805
-133.5,66.5,45.0046135584513
-132.5,66.5,41.9570793575711
-131.5,66.5,23.1761683887906
-130.5,66.5,33.7595313919915
-129.5,66.5,40.516793012619
-128.5,66.5,44.4058072302077
-127.5,66.5,53.29694864485
-126.5,66.5,51.4123991860284
-125.5,66.5,36.0935376485189
-124.5,66.5,25.3495267232259
-123.5,66.5,37.7274438010322
-122.5,66.5,61.6419352425469
-121.5,66.5,27.8254896799723
-120.5,66.5,2.77249145507812
-119.5,66.5,22.9089067247179
-118.5,66.5,38.5078557332357
-117.5,66.5,69.4127162297567
-116.5,66.5,60.990021387736
-115.5,66.5,57.5866536034478
-114.5,66.5,52.9156801435683
-113.5,66.5,34.2424878014459
-112.5,66.5,47.2855436537001
-111.5,66.5,53.3789217207167
-110.5,66.5,56.8608112335205
-109.5,66.5,72.8706639607747
-108.5,66.5,93.3902307682567
-107.5,66.5,70.7694664365715
-106.5,66.5,58.9949649704827
-105.5,66.5,27.3583164215088
-104.5,66.5,24.4642354117499
-103.5,66.5,15.7933287090725
-102.5,66.5,14.9112929238213
-101.5,66.5,16.596896648407
-100.5,66.5,13.6872613694933
-99.5,66.5,13.7241751352946
-98.5,66.5,15.4143398602804
-97.5,66.5,21.9586675961812
-96.5,66.5,35.0976694822311
-95.5,66.5,45.0736767666207
-94.5,66.5,37.5183469984267
-93.5,66.5,40.2314236958822
-92.5,66.5,52.9146003723145
-91.5,66.5,59.0970099767049
-90.5,66.5,77.1302808125814
-89.5,66.5,64.8601685629951
-88.5,66.5,49.9644316567315
-87.5,66.5,46.7592364682092
-86.5,66.5,39.9128821093537
-85.5,66.5,38.045499683796
-84.5,66.5,58.7902512532746
-83.5,66.5,42.8038415735096
-82.5,66.5,14.2696180373734
-74.5,66.5,0.0359982639654643
-73.5,66.5,2.79499565602358
-72.5,66.5,10.1908638233629
-71.5,66.5,8.89585506916046
-70.5,66.5,15.0696266094844
-69.5,66.5,30.5706119537354
-68.5,66.5,66.9426821602715
-67.5,66.5,107.546133202604
-66.5,66.5,179.204344433529
-65.5,66.5,406.68705479304
-64.5,66.5,453.72028357784
-63.5,66.5,383.787891281976
-62.5,66.5,357.18617421192
-61.5,66.5,110.496758206023
-53.5,66.5,132.773003323088
-52.5,66.5,330.857716560364
-51.5,66.5,273.194717566172
-50.5,66.5,193.516525374518
-49.5,66.5,78.0187098185221
-48.5,66.5,26.4446461995443
-47.5,66.5,19.915407816569
-46.5,66.5,16.1265614827474
-45.5,66.5,12.639641655816
-44.5,66.5,10.2371266682943
-43.5,66.5,8.3970692952474
-42.5,66.5,17.0231594509549
-41.5,66.5,22.6656790839301
-40.5,66.5,28.8339029947917
-39.5,66.5,41.0302386813694
-38.5,66.5,140.692229906718
-37.5,66.5,223.781753775146
-36.5,66.5,215.846792697906
-35.5,66.5,186.461741223004
-34.5,66.5,107.901113360921
-23.5,66.5,36.3448736720667
-22.5,66.5,91.0160593500025
-21.5,66.5,11.0569444716546
-19.5,66.5,7.95733503811061
-18.5,66.5,45.0498917547779
-17.5,66.5,23.3856251231628
-16.5,66.5,21.7485591540527
-15.5,66.5,29.6625171995935
13.5,66.5,264.919982542098
14.5,66.5,361.736148516337
15.5,66.5,264.958269861009
16.5,66.5,210.764625337389
17.5,66.5,134.236548529731
18.5,66.5,108.058559629652
19.5,66.5,74.7598487006293
20.5,66.5,71.8584280014038
21.5,66.5,60.7337629265255
22.5,66.5,51.2729037337833
23.5,66.5,43.4965492884318
24.5,66.5,43.5379648208618
25.5,66.5,45.8145707713233
26.5,66.5,37.5291763941447
27.5,66.5,42.609781689114
28.5,66.5,40.9336579640706
29.5,66.5,61.4920407401191
30.5,66.5,68.8405463960436
31.5,66.5,52.4917707708147
32.5,66.5,31.8358030570671
33.5,66.5,25.2742490476036
34.5,66.5,15.5830208384432
35.5,66.5,16.9006118528648
36.5,66.5,22.1511151997579
37.5,66.5,33.4350653269656
38.5,66.5,39.4450391671724
39.5,66.5,32.3005942935124
40.5,66.5,20.8975828008778
41.5,66.5,5.34348965132328
42.5,66.5,6.50552083319861
43.5,66.5,5.30056420423918
44.5,66.5,15.7663759535127
45.5,66.5,15.8350781450669
46.5,66.5,17.5104166593196
47.5,66.5,18.0108333841652
48.5,66.5,34.6452468766106
49.5,66.5,37.8828388849894
50.5,66.5,44.7180688381195
51.5,66.5,37.4522917800479
52.5,66.5,15.3824350436529
53.5,66.5,29.9761154254278
54.5,66.5,41.3354381455315
55.5,66.5,33.5087286101447
56.5,66.5,34.8220703336928
57.5,66.5,32.6804776456621
58.5,66.5,38.633815103107
59.5,66.5,37.9231423007117
60.5,66.5,30.6981554561191
61.5,66.5,34.4793144861857
62.5,66.5,50.6282160811954
63.5,66.5,124.935489800241
64.5,66.5,111.560359583961
65.5,66.5,83.9441445105606
66.5,66.5,32.1068446834882
67.5,66.5,22.5689799537261
68.5,66.5,25.6711631433831
69.5,66.5,21.0759462444629
70.5,66.5,14.6781597894709
71.5,66.5,9.45486117193165
72.5,66.5,7.02291673132115
73.5,66.5,17.4171788102637
74.5,66.5,20.97418820858
75.5,66.5,16.6632724867927
76.5,66.5,16.8391144937939
77.5,66.5,13.5311197737853
78.5,66.5,18.2330859137906
79.5,66.5,20.4592101640171
80.5,66.5,12.7824696302414
81.5,66.5,7.7503948741489
82.5,66.5,14.2575088010894
83.5,66.5,19.092651936743
84.5,66.5,19.4828648832109
85.5,66.5,33.2104467418459
86.5,66.5,22.2532292140855
87.5,66.5,28.8619528793626
88.5,66.5,68.1732032034132
89.5,66.5,122.872668266296
90.5,66.5,101.369729042053
91.5,66.5,94.3676435682509
92.5,66.5,149.709410773383
93.5,66.5,158.73186217414
94.5,66.5,194.292040506999
95.5,66.5,183.727523167928
96.5,66.5,168.284204059177
97.5,66.5,174.040457407633
98.5,66.5,159.481807284885
99.5,66.5,174.737123277452
100.5,66.5,134.294036865234
101.5,66.5,98.5409848954942
102.5,66.5,65.939815097385
103.5,66.5,61.5265873803033
104.5,66.5,64.7727364434136
105.5,66.5,71.7409186893039
106.5,66.5,88.9877726236979
107.5,66.5,101.164179060194
108.5,66.5,108.819045172797
109.5,66.5,108.605308320787
110.5,66.5,88.3853698306613
111.5,66.5,84.5354949103461
112.5,66.5,90.2427783542209
113.5,66.5,88.2486983405219
114.5,66.5,80.2451854281955
115.5,66.5,62.3640244801839
116.5,66.5,50.454761505127
117.5,66.5,43.8626218371921
118.5,66.5,46.9460458755493
119.5,66.5,38.2750915951199
120.5,66.5,39.3209761513604
121.5,66.5,35.8732768164741
122.5,66.5,34.9925524923537
123.5,66.5,28.350190811687
124.5,66.5,41.8001257710987
125.5,66.5,95.0184286965264
126.5,66.5,261.404542605082
127.5,66.5,420.060614903768
128.5,66.5,288.145274692112
129.5,66.5,160.724631839328
130.5,66.5,130.694110870361
131.5,66.5,135.877083036635
132.5,66.5,143.172026210361
133.5,66.5,136.138011402554
134.5,66.5,146.716896904839
135.5,66.5,215.183229870266
136.5,66.5,202.020547442966
137.5,66.5,186.640152401394
138.5,66.5,312.034982681274
139.5,66.5,415.68481487698
140.5,66.5,317.74910736084
141.5,66.5,222.742980003357
142.5,66.5,179.974512524075
143.5,66.5,196.302794244554
144.5,66.5,308.578889846802
145.5,66.5,306.699546496073
146.5,66.5,186.04765923818
147.5,66.5,84.988315794203
148.5,66.5,51.2770490911272
149.5,66.5,41.4154167440202
150.5,66.5,22.7967578040229
151.5,66.5,24.2794618076748
152.5,66.5,81.377287334866
153.5,66.5,104.997925334507
154.5,66.5,131.466996722751
155.5,66.5,99.9038976828257
156.5,66.5,122.730299260881
157.5,66.5,101.522300084432
158.5,66.5,109.315681563483
159.5,66.5,109.138637754652
160.5,66.5,139.571311526828
161.5,66.5,136.171722835965
162.5,66.5,108.427288850149
163.5,66.5,112.339640723334
164.5,66.5,159.524172147115
165.5,66.5,134.630035188463
166.5,66.5,173.760904735989
167.5,66.5,216.49677933587
168.5,66.5,165.851746241252
169.5,66.5,126.937968889872
170.5,66.5,131.417969173855
171.5,66.5,146.374745686849
172.5,66.5,146.971178849538
173.5,66.5,72.9636322657267
174.5,66.5,86.1944781939189
175.5,66.5,186.178641955058
176.5,66.5,152.041523138682
177.5,66.5,145.125312328339
178.5,66.5,120.981349945068
179.5,66.5,134.636435137855
-179.5,65.5,14.423697874393
-178.5,65.5,8.14582462308721
-177.5,65.5,54.8265362283629
-176.5,65.5,76.9808686251442
-175.5,65.5,127.846757588494
-174.5,65.5,128.747018469705
-173.5,65.5,114.843094242944
-172.5,65.5,86.0093711185255
-171.5,65.5,89.281853407906
-170.5,65.5,30.5380902926748
-167.5,65.5,29.7027342500062
-166.5,65.5,70.4708591689899
-165.5,65.5,97.8992963764403
-164.5,65.5,106.823451360067
-163.5,65.5,122.427691592111
-162.5,65.5,123.414804061254
-161.5,65.5,88.8012676437696
-160.5,65.5,98.9921570883857
-159.5,65.5,132.283627827962
-158.5,65.5,154.616454548306
-157.5,65.5,47.2055641015371
-156.5,65.5,22.4172782897949
-155.5,65.5,77.2169002162086
-154.5,65.5,170.385595374637
-153.5,65.5,136.314147657818
-152.5,65.5,117.841077115801
-151.5,65.5,199.996940135956
-150.5,65.5,194.14422665702
-149.5,65.5,148.94244310591
-148.5,65.5,126.125152746836
-147.5,65.5,189.567137082418
-146.5,65.5,232.193129433526
-145.5,65.5,205.674004448785
-144.5,65.5,182.886090384589
-143.5,65.5,176.782412952847
-142.5,65.5,160.22040409512
-141.5,65.5,180.312435362074
-140.5,65.5,245.998517354329
-139.5,65.5,180.345998975966
-138.5,65.5,180.55024210612
-137.5,65.5,217.998629040188
-136.5,65.5,193.838088565403
-135.5,65.5,181.683589193556
-134.5,65.5,197.183752801683
-133.5,65.5,296.147434870402
-132.5,65.5,262.083194414775
-131.5,65.5,234.931224505107
-130.5,65.5,193.650718424055
-129.5,65.5,184.595231400596
-128.5,65.5,155.194505082236
-127.5,65.5,106.558007611169
-126.5,65.5,132.696337911818
-125.5,65.5,58.6428170733982
-124.5,65.5,42.4061940511068
-123.5,65.5,33.9045957989163
-122.5,65.5,30.2927083969116
-121.5,65.5,35.3719485600789
-120.5,65.5,34.2333120769925
-119.5,65.5,30.6256808174981
-118.5,65.5,28.0713805092706
-117.5,65.5,48.8021174536811
-116.5,65.5,41.3240199618869
-115.5,65.5,27.9026523166233
-114.5,65.5,36.7267013125949
-113.5,65.5,36.0380172729492
-112.5,65.5,33.530768500434
-111.5,65.5,31.4526180691189
-110.5,65.5,24.8577480316162
-109.5,65.5,23.217212677002
-108.5,65.5,36.1269274817573
-107.5,65.5,37.6738533443875
-106.5,65.5,41.7126155429416
-105.5,65.5,40.5333117379083
-104.5,65.5,30.4406424628364
-103.5,65.5,26.7040621439616
-102.5,65.5,23.1250561608209
-101.5,65.5,23.514361805386
-100.5,65.5,22.7648828294542
-99.5,65.5,16.1433765623305
-98.5,65.5,19.770672639211
-97.5,65.5,28.3767577542199
-96.5,65.5,31.9059495396084
-95.5,65.5,25.8340020709568
-94.5,65.5,33.7967058817546
-93.5,65.5,43.4793927934435
-92.5,65.5,47.8202519946628
-91.5,65.5,56.8136151631673
-90.5,65.5,74.9949477381176
-89.5,65.5,57.6010113822089
-88.5,65.5,52.1935897158085
-87.5,65.5,35.9289888282203
-86.5,65.5,8.24573788041178
-85.5,65.5,13.1258420009528
-84.5,65.5,41.2521747977856
-83.5,65.5,29.5692011382044
-77.5,65.5,7.08370664446556
-76.5,65.5,9.51334221833127
-75.5,65.5,3.06823787093163
-74.5,65.5,3.82512159596647
-73.5,65.5,15.7283027712595
-72.5,65.5,19.9318186177148
-71.5,65.5,14.3967314296299
-70.5,65.5,27.1910421318478
-69.5,65.5,35.4680987464057
-68.5,65.5,80.8472997082604
-67.5,65.5,89.5682941256091
-65.5,65.5,53.7440358093008
-64.5,65.5,217.349123965706
-63.5,65.5,194.672418746011
-62.5,65.5,58.9511503494966
-52.5,65.5,223.23794369115
-51.5,65.5,222.976854112413
-50.5,65.5,117.175121519301
-49.5,65.5,39.0298606024848
-48.5,65.5,21.4372685750326
-47.5,65.5,21.8480801052517
-46.5,65.5,16.8397878011068
-45.5,65.5,13.7424587673611
-44.5,65.5,11.0324130588108
-43.5,65.5,18.0444810655382
-42.5,65.5,30.9701555040148
-41.5,65.5,74.56825627221
-40.5,65.5,111.135387235218
-39.5,65.5,92.1902796897339
-38.5,65.5,74.0380151615989
-37.5,65.5,77.5008415259007
-36.5,65.5,45.530920300581
-24.5,65.5,14.3432594508761
-23.5,65.5,136.285229578304
-22.5,65.5,129.645893715437
-21.5,65.5,144.113373106397
-20.5,65.5,109.623193692513
-19.5,65.5,193.078284436371
-18.5,65.5,345.637773232535
-17.5,65.5,192.557622479068
-16.5,65.5,88.654296875
-15.5,65.5,126.417784584893
-14.5,65.5,189.563462868624
-13.5,65.5,67.4010541085316
12.5,65.5,189.473402891111
13.5,65.5,273.328049023946
14.5,65.5,226.503416485257
15.5,65.5,200.321523878309
16.5,65.5,121.332863701714
17.5,65.5,76.5869481828478
18.5,65.5,59.1941108703613
19.5,65.5,56.6143493652344
20.5,65.5,80.7240710788303
21.5,65.5,40.8355034394093
22.5,65.5,9.69448787407277
23.5,65.5,5.67515194365034
24.5,65.5,5.6506510203245
25.5,65.5,17.5146483363674
26.5,65.5,18.8175737592909
27.5,65.5,36.2265542878045
28.5,65.5,36.0781376096937
29.5,65.5,25.647018538581
30.5,65.5,36.8665455182393
31.5,65.5,24.2104175355699
32.5,65.5,19.6042448149787
33.5,65.5,17.7926343017154
34.5,65.5,12.0235070223506
37.5,65.5,3.54158416923342
39.5,65.5,6.2278950576567
40.5,65.5,35.3762501501996
41.5,65.5,31.3521787722905
42.5,65.5,41.8361025121477
43.5,65.5,24.5536328289244
44.5,65.5,17.9635328186883
45.5,65.5,28.955690185229
46.5,65.5,25.977630270852
47.5,65.5,29.2357594437069
48.5,65.5,37.72398853302
49.5,65.5,46.615069548289
50.5,65.5,41.1401384671529
51.5,65.5,36.3245700465308
52.5,65.5,33.7209418217341
53.5,65.5,37.2993830839793
54.5,65.5,30.7912285063002
55.5,65.5,29.9420618216197
56.5,65.5,25.1775214407179
57.5,65.5,26.2738627857632
58.5,65.5,46.6693702803718
59.5,65.5,134.793855508169
60.5,65.5,175.729370911916
61.5,65.5,196.304055107964
62.5,65.5,114.896592643526
63.5,65.5,48.1334808137682
64.5,65.5,30.7198999573787
65.5,65.5,14.1640407600337
66.5,65.5,17.6050260994169
67.5,65.5,21.0952733755112
68.5,65.5,17.8213409913911
69.5,65.5,18.2689409255981
70.5,65.5,21.6853473451402
71.5,65.5,14.4187368750572
72.5,65.5,9.13005638122559
73.5,65.5,20.7982942329513
74.5,65.5,20.6019358237584
75.5,65.5,19.3898002836439
76.5,65.5,18.4122004111608
77.5,65.5,11.9329904251628
78.5,65.5,11.2697916825612
79.5,65.5,12.4961675273048
80.5,65.5,12.5737500190735
81.5,65.5,16.3090927071042
82.5,65.5,16.0812673502498
83.5,65.5,28.6888668802049
84.5,65.5,36.7236374484168
85.5,65.5,33.8534464173847
86.5,65.5,18.7456728352441
87.5,65.5,16.9328515032927
88.5,65.5,66.058971590466
89.5,65.5,119.411284976535
90.5,65.5,133.027109146118
91.5,65.5,90.6534635755751
92.5,65.5,81.0267921023899
93.5,65.5,128.937569300334
94.5,65.5,135.624050564236
95.5,65.5,174.828655878703
96.5,65.5,187.019191318088
97.5,65.5,213.100202772352
98.5,65.5,162.920853720771
99.5,65.5,133.549595303006
100.5,65.5,148.740768856472
101.5,65.5,127.833002302382
102.5,65.5,108.056810590956
103.5,65.5,87.6275772518582
104.5,65.5,83.977265463935
105.5,65.5,67.2347977956136
106.5,65.5,72.5983397165934
107.5,65.5,93.9627825419108
108.5,65.5,87.3390155368381
109.5,65.5,90.5441833072238
110.5,65.5,100.416115442912
111.5,65.5,103.685813903809
112.5,65.5,85.6492602030436
113.5,65.5,96.190637588501
114.5,65.5,93.1248822742038
115.5,65.5,95.6755772696601
116.5,65.5,64.4388615290324
117.5,65.5,51.4995533625285
118.5,65.5,46.3467485639784
119.5,65.5,40.2767272525363
120.5,65.5,34.7380508846707
121.5,65.5,30.7898350821601
122.5,65.5,33.6493708822462
123.5,65.5,32.0486457480325
124.5,65.5,27.6026908159256
125.5,65.5,65.5659941037496
126.5,65.5,169.843034320407
127.5,65.5,292.186166975233
128.5,65.5,428.227196587457
129.5,65.5,278.355053795709
130.5,65.5,214.468914879693
131.5,65.5,170.625208960639
132.5,65.5,167.398892296685
133.5,65.5,154.923024919298
134.5,65.5,124.157828013102
135.5,65.5,124.176172044542
136.5,65.5,170.043857150608
137.5,65.5,179.677697075738
138.5,65.5,220.466604444716
139.5,65.5,246.231525421143
140.5,65.5,364.308093600803
141.5,65.5,423.267690022786
142.5,65.5,442.333977805244
143.5,65.5,342.63422287835
144.5,65.5,255.650711695353
145.5,65.5,295.416189617581
146.5,65.5,224.674324035645
147.5,65.5,241.191849602593
148.5,65.5,246.739955266317
149.5,65.5,156.480765501658
150.5,65.5,17.2317533228132
151.5,65.5,43.0391880406274
152.5,65.5,129.047239939372
153.5,65.5,129.65156756507
154.5,65.5,154.032807456122
155.5,65.5,110.377943568759
156.5,65.5,113.254843923781
157.5,65.5,132.842286427816
158.5,65.5,119.21091471778
159.5,65.5,127.344642745124
160.5,65.5,153.152301258511
161.5,65.5,191.705571704441
162.5,65.5,236.830223507351
163.5,65.5,214.863513098823
164.5,65.5,186.228379991319
165.5,65.5,215.00251727634
166.5,65.5,224.257964875963
167.5,65.5,198.380091137356
168.5,65.5,170.065754996406
169.5,65.5,186.033729235331
170.5,65.5,114.017392031848
171.5,65.5,71.7024692826801
172.5,65.5,73.1735552483135
173.5,65.5,37.7518835100863
174.5,65.5,105.084006501569
175.5,65.5,43.1470009485881
176.5,65.5,60.3097095361186
177.5,65.5,38.5396353403727
178.5,65.5,61.6921704345279
179.5,65.5,59.9003818068239
-175.5,64.5,27.3100434674157
-174.5,64.5,41.1823133664827
-173.5,64.5,165.434022484351
-172.5,64.5,46.0197569139653
-166.5,64.5,18.9945615854942
-165.5,64.5,83.1262752826846
-164.5,64.5,57.6716575510412
-163.5,64.5,38.2053256688846
-162.5,64.5,66.9890060046067
-161.5,64.5,12.9047698949224
-160.5,64.5,118.364492289308
-159.5,64.5,175.862933741675
-158.5,64.5,107.472800109122
-157.5,64.5,82.5436979664697
-156.5,64.5,79.8030986520979
-155.5,64.5,101.793142292235
-154.5,64.5,63.0780860318078
-153.5,64.5,118.752725760142
-152.5,64.5,93.2685373094347
-151.5,64.5,90.226380666097
-150.5,64.5,43.6322877671983
-149.5,64.5,39.7434236208598
-148.5,64.5,94.3368280728658
-147.5,64.5,69.3054468366835
-146.5,64.5,124.027072058784
-145.5,64.5,194.218787935045
-144.5,64.5,294.763223012288
-143.5,64.5,279.378641340468
-142.5,64.5,264.486618889703
-141.5,64.5,268.464573754205
-140.5,64.5,311.946495903863
-139.5,64.5,322.800067901611
-138.5,64.5,279.141940858629
-137.5,64.5,302.634331173367
-136.5,64.5,328.60999721951
-135.5,64.5,340.939601050483
-134.5,64.5,388.319311777751
-133.5,64.5,421.953533596463
-132.5,64.5,398.483695136176
-131.5,64.5,417.905249701606
-130.5,64.5,405.938886854384
-129.5,64.5,464.529015435113
-128.5,64.5,402.42850112915
-127.5,64.5,367.998831748962
-126.5,64.5,217.261929088169
-125.5,64.5,122.429035875532
-124.5,64.5,87.5622283882565
-123.5,64.5,66.0435066223145
-122.5,64.5,32.2988681793213
-121.5,64.5,16.88316822052
-120.5,64.5,37.0261414845785
-119.5,64.5,40.3334509531657
-118.5,64.5,26.6965198516846
-117.5,64.5,28.5180426703559
-116.5,64.5,32.2367884318034
-115.5,64.5,34.1544757419162
-114.5,64.5,24.6713966793484
-113.5,64.5,21.4781508975559
-112.5,64.5,25.5469612545437
-111.5,64.5,25.2015840742323
-110.5,64.5,18.6653825971815
-109.5,64.5,18.2507031758626
-108.5,64.5,20.999683380127
-107.5,64.5,22.0156678093804
-106.5,64.5,20.7646355099148
-105.5,64.5,36.9202262030707
-104.5,64.5,37.981263478597
-103.5,64.5,33.7502298355103
-102.5,64.5,33.7150521278381
-101.5,64.5,42.1945393880208
-100.5,64.5,32.5637673801846
-99.5,64.5,28.2337369918823
-98.5,64.5,25.0868491066827
-97.5,64.5,29.6072483592563
-96.5,64.5,28.665152054694
-95.5,64.5,19.7829558120834
-94.5,64.5,26.0401518576675
-93.5,64.5,23.7735672990481
-92.5,64.5,20.4106726911333
-91.5,64.5,27.4002039167616
-90.5,64.5,41.6568316022555
-89.5,64.5,36.8817621188031
-88.5,64.5,23.6226649004222
-87.5,64.5,10.7370488667091
-86.5,64.5,3.28438804122723
-85.5,64.5,10.4332640171051
-84.5,64.5,52.4428200721741
-83.5,64.5,68.3896453479926
-82.5,64.5,60.3777350487394
-81.5,64.5,8.31412759023321
-78.5,64.5,2.84523437768399
-77.5,64.5,39.4074873406886
-76.5,64.5,37.7886112302723
-75.5,64.5,13.1160632893653
-74.5,64.5,14.3521008226801
-73.5,64.5,33.8237672033849
