"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
123.5,41.5,-16.7940420589543,-0.191099303029478,-0.191099303029478,-0.695220493583401,1.03252440368856,-16.3423276587191,0.260615097205672,0.260615097205672
124.5,41.5,-17.9710724847208,-1.12470243234753,-1.12470243234753,-1.61730360805203,0.108547193147907,-16.9299818259236,-0.0836117735503741,-0.0836117735503741
125.5,41.5,-18.7073218052941,-1.56975613407475,-1.56975613407475,-2.07976640213296,-0.339340522195354,-17.7057363549097,-0.568170683690396,-0.568170683690396
126.5,41.5,-19.6250681074602,-2.50970300659537,-2.50970300659537,-3.02888020028023,-1.28671895779802,-18.0256097534639,-0.910244652599093,-0.910244652599093
127.5,41.5,-20.6569395965764,-4.00129542112617,-4.00129542112617,-4.43907683103942,-2.79112532008772,-18.7996172288023,-2.14397305335206,-2.14397305335206
128.5,41.5,-19.948752150046,-4.61907383756978,-4.61907383756978,-4.62565942691936,-3.44057583666394,-18.2317308682738,-2.90205255579759,-2.90205255579759
129.5,41.5,-14.8832511626184,-2.32922405788143,-2.32922405788143,-1.51321876633291,-1.21964623911273,-13.3328260308101,-0.778798926073086,-0.778798926073086
140.5,41.5,-9.65354464144579,0.249859798646399,0.249859798646399,1.3863890504413,1.00361065933082,-9.11173947710389,0.791664962988303,0.791664962988303
141.5,41.5,-8.43791267076241,-0.199283290148846,-0.199283290148846,1.11110508197748,0.498090954987596,-8.32143689816453,-0.0828075175509674,-0.0828075175509674
-124.5,40.5,1.34966123258429,4.8925610526864,4.8925610526864,5.65645471542949,5.17821182102759,1.69623621406767,5.23913603416978,5.23913603416978
-123.5,40.5,-2.76172697916627,6.01091876073873,6.01091876073873,6.34126047664158,6.55352120019545,-0.336907610856828,8.43573812904817,8.43573812904817
-122.5,40.5,-2.92660403932844,7.36839572912348,7.36839572912348,7.61971784282228,7.92015191007273,-1.49659467604804,8.79840509240388,8.79840509240388
-121.5,40.5,-5.675411159013,5.24646943208895,5.24646943208895,5.46415421436219,5.78516777381966,-4.0200481685277,6.90183242257425,6.90183242257425
-120.5,40.5,-7.03162658313023,4.29458864798237,4.29458864798237,4.46076186440525,4.82529322682863,-5.95950624765727,5.36670898345533,5.36670898345533
-119.5,40.5,-7.05779209126319,5.05145532729969,5.05145532729969,5.07846418460456,5.6117820063507,-6.03078413168542,6.07846328687746,6.07846328687746
-118.5,40.5,-7.23233030012676,5.21739847574915,5.21739847574915,5.16576468757877,5.77465978200593,-6.39217485926644,6.05755391660947,6.05755391660947
-117.5,40.5,-7.65634300686818,4.58878556716123,4.58878556716123,4.55724405772503,5.0908270400267,-6.54479854953854,5.70033002449087,5.70033002449087
-116.5,40.5,-8.12523233581867,3.91220027836306,3.91220027836306,3.8917671650176,4.34847828838933,-7.16007397078096,4.87735864340077,4.87735864340077
-115.5,40.5,-9.33230979357447,2.85351205774184,2.85351205774184,2.75137309095595,3.25769563891393,-8.30332408724513,3.88249776407118,3.88249776407118
-114.5,40.5,-9.26398596082415,3.27508223381426,3.27508223381426,3.08422968767024,3.7022725221914,-8.45017689108471,4.08889130355371,4.08889130355371
-113.5,40.5,-8.15445106226419,4.98587782841808,4.98587782841808,4.68687699996938,5.48921661657306,-7.85415342051004,5.28617547017223,5.28617547017223
-112.5,40.5,-9.29990524351597,3.87058478484728,3.87058478484728,3.53051469810883,4.39863319730503,-8.45044738532437,4.72004264303888,4.72004264303888
-111.5,40.5,-11.6916457775182,1.50285454015913,1.50285454015913,1.08079759599984,2.00773575121005,-9.89301816275515,3.30148215492218,3.30148215492218
-110.5,40.5,-14.3543662418212,-1.0352907486526,-1.0352907486526,-1.55879430948212,-0.545301612393398,-12.6157642876789,0.703311205489651,0.703311205489651
-109.5,40.5,-12.1411992860692,1.93074104298971,1.93074104298971,1.28351708246488,2.46553720300518,-10.885869310941,3.18607101811788,3.18607101811788
-108.5,40.5,-12.1061448886991,2.12001572638484,2.12001572638484,1.40770030018059,2.63108737513942,-11.0468595790135,3.17930103607044,3.17930103607044
-107.5,40.5,-12.8246764606663,0.444278588575045,0.444278588575045,-0.235197864729784,0.832191118178889,-11.6387140027975,1.63024104644383,1.63024104644383
-106.5,40.5,-13.9932902668204,-1.85531782684182,-1.85531782684182,-2.45173437328798,-1.5826052533552,-12.660545603158,-0.522573163179441,-0.522573163179441
-105.5,40.5,-12.3409577950835,-0.553218538852941,-0.553218538852941,-1.15985266640678,-0.375530433798641,-10.6966264203853,1.09111283584527,1.09111283584527
-104.5,40.5,-8.1541413789349,3.76343344468623,3.76343344468623,3.13802980246507,4.20872026886147,-7.92042600197499,3.99714882164614,3.99714882164614
-103.5,40.5,-8.29287208542228,4.27389480711094,4.27389480711094,3.56928708779128,4.48657024584162,-8.04008752129807,4.52667937123515,4.52667937123515
-102.5,40.5,-8.90099517000573,4.36067892265107,4.36067892265107,3.6428313646502,4.70836765382805,-8.7324819758156,4.5291921168412,4.5291921168412
-101.5,40.5,-9.17351869882217,4.57308262842042,4.57308262842042,3.79873977777723,4.9983528332053,-8.97338092424874,4.77322040299385,4.77322040299385
-100.5,40.5,-9.45532234976334,4.69018689879615,4.69018689879615,3.83502301863912,5.17569872300872,-9.21176990784847,4.93373934071103,4.93373934071103
-99.5,40.5,-9.89433963341372,4.68789077019319,4.68789077019319,3.75752493575642,5.23991981475681,-9.72434485891319,4.85788554469372,4.85788554469372
-98.5,40.5,-10.3653191315276,4.66563219177936,4.66563219177936,3.65848472509949,5.28034435584476,-10.2254310963892,4.80552022691781,4.80552022691781
-97.5,40.5,-10.6482085509492,4.61376429418368,4.61376429418368,3.61068045138593,4.97530693138085,-10.5034897298475,4.7584831152854,4.7584831152854
-96.5,40.5,-10.6873639053532,4.57593696436712,4.57593696436712,3.5872351433464,5.00692862597009,-10.4847350680856,4.77856580163468,4.77856580163468
-95.5,40.5,-10.6726978154055,4.52070168359205,4.52070168359205,3.55325913680428,4.99774688962248,-10.4642520906003,4.72914740839725,4.72914740839725
-94.5,40.5,-10.7394701998149,4.32901005859354,4.32901005859354,3.40635766985312,4.82606958499777,-10.5337479284255,4.53473232998297,4.53473232998297
-93.5,40.5,-10.6540911732508,4.30054414636855,4.30054414636855,3.39882382513796,4.81057767963669,-10.4525017259644,4.50213359365494,4.50213359365494
-92.5,40.5,-10.5350441345147,4.39921499216663,4.39921499216663,3.46553354999505,4.93628300454334,-10.336473727389,4.59778539929232,4.59778539929232
-91.5,40.5,-10.3685688416873,4.56541335540158,4.56541335540158,3.59110146884555,5.12697035896417,-10.1892866971938,4.74469549989511,4.74469549989511
-90.5,40.5,-10.4447287863919,4.52024872058204,4.52024872058204,3.49262895421061,5.0800828686748,-10.2682098155315,4.69676769144242,4.69676769144242
-89.5,40.5,-10.475572553277,4.47810283240729,4.47810283240729,3.40424647284261,5.02573889389168,-10.3236904368533,4.629984948831,4.629984948831
-88.5,40.5,-10.434266009501,4.32569140451295,4.32569140451295,3.24200850415348,4.85110107188978,-10.3474405621006,4.41251685191336,4.41251685191336
-87.5,40.5,-10.2911079021437,4.24318836900805,4.24318836900805,3.14668972693043,4.75048145492328,-10.1763955448346,4.35790072631718,4.35790072631718
-86.5,40.5,-10.0820311126964,4.14004256831748,4.14004256831748,3.0590657871415,4.6250593165892,-9.94782879932623,4.27424488168766,4.27424488168766
-85.5,40.5,-9.89547005849225,4.04290379285812,4.04290379285812,2.97705925743655,4.5198746633084,-9.76916599384754,4.16920785750283,4.16920785750283
-84.5,40.5,-9.50418551761125,4.14526086891336,4.14526086891336,3.12593492393335,4.6329169171696,-9.39107563334916,4.25837075317545,4.25837075317545
-83.5,40.5,-9.05754724485534,4.31713351777622,4.31713351777622,3.36206151322496,4.82642587086884,-8.92671635117985,4.44796441145171,4.44796441145171
-82.5,40.5,-8.71759328182254,4.34831213780812,4.34831213780812,3.4508766821492,4.87176656277152,-8.46597771154225,4.59992770808841,4.59992770808841
-81.5,40.5,-8.47406062568937,4.34502077407337,4.34502077407337,3.47199460790162,4.88348506234553,-8.18659836115156,4.63248303861118,4.63248303861118
-80.5,40.5,-8.49021737405232,4.11722755916417,4.11722755916417,3.25632400688241,4.6538451199952,-8.02094341298512,4.58650152023137,4.58650152023137
-79.5,40.5,-8.78344314689083,3.76176742906017,3.76176742906017,2.88774829046964,4.29713305703398,-8.2111460675926,4.3340645083584,4.3340645083584
-78.5,40.5,-9.05071936313595,3.53143587942634,3.53143587942634,2.63519026540812,4.05902027067329,-8.28160617640567,4.30054906615662,4.30054906615662
-77.5,40.5,-8.45328273900918,4.32213989852795,4.32213989852795,3.3739253427046,4.82131716855802,-7.75680783134605,5.01861480619108,5.01861480619108
-76.5,40.5,-7.98372883307082,4.89025910171414,4.89025910171414,3.94012348245253,5.37090314175335,-7.47702755740426,5.39696037738069,5.39696037738069
-75.5,40.5,-7.51576027157051,5.2832644669206,5.2832644669206,4.41433262772287,5.77799996943546,-7.00112720035324,5.79789753813787,5.79789753813787
-74.5,40.5,-6.88194459445409,5.35539526189012,5.35539526189012,4.67045485724828,5.82607964764549,-6.61809894673414,5.61924090961007,5.61924090961007
-73.5,40.5,-5.60414387498583,4.03695563546249,4.03695563546249,3.95051893426991,4.23623110851007,-5.54237367092578,4.09872583952254,4.09872583952254
-72.5,40.5,-5.11734019842531,3.4814834954696,3.4814834954696,3.72775509398686,3.68379502996603,-5.08995578441244,3.50886790948247,3.50886790948247
-8.5,40.5,1.57888919583389,7.53802418164643,7.53802418164643,7.73701875310639,7.88983498514821,2.29198159527811,8.25111658109065,8.25111658109065
-7.5,40.5,-0.753459268595491,7.07443483047453,7.07443483047453,7.08049346257993,7.4591893949363,0.436799099154889,8.26469319822491,8.26469319822491
-6.5,40.5,-1.8024659791163,6.82441049697144,6.82441049697144,6.81562172928492,7.53804761169678,-0.974999819507673,7.65187665658007,7.65187665658007
-5.5,40.5,-3.235121566616,5.89653422697115,5.89653422697115,5.83819599939378,6.61727193297369,-2.00262725814432,7.12902853544283,7.12902853544283
-4.5,40.5,-3.47478334318314,5.88777066644813,5.88777066644813,5.76875863969452,6.58958143146509,-2.48044788675885,6.88210612287242,6.88210612287242
-3.5,40.5,-3.16724003074425,6.13655171221388,6.13655171221388,6.01965278570834,6.80908385695574,-2.40750885330827,6.89628288964986,6.89628288964986
-2.5,40.5,-3.45462168667998,5.68717259061523,5.68717259061523,5.58214459887213,6.32759527187362,-2.54113794555551,6.6006563317397,6.6006563317397
-1.5,40.5,-3.47658016509543,5.55033765382,5.55033765382,5.39311799664782,6.16920952172534,-2.47751590355301,6.54940191536242,6.54940191536242
-0.5,40.5,-1.67210248011564,7.25149947176022,7.25149947176022,7.01062021340659,7.85134434448035,-0.274718134531193,8.64888381734467,8.64888381734467
0.5,40.5,1.77218978628516,8.88007813370121,8.88007813370121,8.88830691875991,9.33843944260422,2.30825668450614,9.41614503192218,9.41614503192218
8.5,40.5,0.302482630206006,7.23355033967112,7.23355033967112,7.53262377724686,7.55547320902614,0.886721323735244,7.81778903320036,7.81778903320036
9.5,40.5,0.158123964071274,7.42994816500161,7.42994816500161,7.71022812138617,7.74178747291278,1.21220266908368,8.48402687001402,8.48402687001402
14.5,40.5,1.03254775084975,7.88885034057312,7.88885034057312,8.02059141155006,8.08279566494083,1.41667691551963,8.272979505243,8.272979505243
15.5,40.5,-1.38599952175947,7.67519215175084,7.67519215175084,7.41814730897431,7.82465477512752,0.346972611981284,9.40816428549159,9.40816428549159
16.5,40.5,-0.647817565181426,8.30012936777701,8.30012936777701,8.01422437812925,8.53635360602057,0.165064530773888,9.11301146373232,9.11301146373232
17.5,40.5,0.699484976949835,8.49959346107207,8.49959346107207,8.42481872071405,8.6670380476463,0.896081263220064,8.6961897473423,8.6961897473423
18.5,40.5,1.64542313840107,8.53704897340919,8.53704897340919,8.65927104147672,8.67175040756244,1.68624156432382,8.57786739933194,8.57786739933194
19.5,40.5,0.090867537685803,8.39896794392927,8.39896794392927,8.33175261904337,8.52908252830816,0.854108464351762,9.16220887059523,9.16220887059523
20.5,40.5,-4.75516558129873,5.83886360202783,5.83886360202783,5.43103864821233,6.12390317152021,-2.29049868447866,8.3035304988479,8.3035304988479
21.5,40.5,-6.07371953949332,5.03083330086166,5.03083330086166,4.53940265603269,5.22474879885558,-4.48946268744932,6.61509015290566,6.61509015290566
22.5,40.5,-3.89099019819072,6.93152770514633,6.93152770514633,6.41406718113906,7.11630000051123,-2.87786442498569,7.94465347835136,7.94465347835136
23.5,40.5,-2.73855387419462,7.5840555728779,7.5840555728779,7.07696222235016,7.73089230486242,-1.99716086498974,8.32544858208278,8.32544858208278
24.5,40.5,-1.59270363514245,6.69567271973605,6.69567271973605,6.45797965709051,6.77359069731901,-1.3056432866699,6.9827330682086,6.9827330682086
25.5,40.5,-1.45970228563196,6.03964211248926,6.03964211248926,5.98436399069969,6.2748297024539,-1.31704823354645,6.18229616457477,6.18229616457477
26.5,40.5,-2.5082215433142,6.63378312303019,6.63378312303019,6.38267380378138,6.76056256716542,-2.07935524567144,7.06264942067295,7.06264942067295
27.5,40.5,-2.53428723285241,6.25925529349063,6.25925529349063,6.11149386465429,6.40189028318023,-2.08411678909321,6.70942573724983,6.70942573724983
28.5,40.5,-2.43283569615866,5.88517767078177,5.88517767078177,5.86532478697726,6.04332811057684,-2.09874480702569,6.21926855991474,6.21926855991474
29.5,40.5,-3.8132122906191,5.89375163349323,5.89375163349323,5.7285508713126,6.10386479669417,-2.55543204591101,7.15153187820132,7.15153187820132
30.5,40.5,-4.96835574544966,5.37602543020621,5.37602543020621,5.24035487786571,5.67865463111333,-3.31553888404535,7.02884229161052,7.02884229161052
31.5,40.5,-6.8043340681919,3.76487443371194,3.76487443371194,3.7550697280653,4.17904059283215,-4.90779087352705,5.66141762837679,5.66141762837679
32.5,40.5,-8.17491147880043,2.77179727743912,2.77179727743912,2.82774169812857,3.26807471254516,-6.68908757772994,4.25762117850961,4.25762117850961
33.5,40.5,-8.2184849760096,3.06004753456676,3.06004753456676,3.19791241823033,3.63757478046121,-6.84128047305618,4.43725203752018,4.43725203752018
34.5,40.5,-7.52659870817193,3.67897984108755,3.67897984108755,3.86528262910181,4.26460895450021,-6.21694177142046,4.98863677783902,4.98863677783902
35.5,40.5,-6.66146264331681,4.04582657058324,4.04582657058324,4.24301133116993,4.540155780305,-5.15150401105956,5.55578520284049,5.55578520284049
36.5,40.5,-6.24595233989613,4.07889828506325,4.07889828506325,4.27596506915969,4.49002040193923,-4.27646254521797,6.04838807974141,6.04838807974141
37.5,40.5,-6.88623761896576,3.16982116002057,3.16982116002057,3.38628121087722,3.50990160432162,-4.43780989073666,5.61824888824967,5.61824888824967
38.5,40.5,-6.88063775130681,2.9292004140227,2.9292004140227,3.14880672533587,3.21321434158402,-4.31639980234295,5.49343836298656,5.49343836298656
39.5,40.5,-8.00547009315342,2.22846825122833,2.22846825122833,2.44242577572677,2.53755679807759,-5.15290252742089,5.08103581696086,5.08103581696086
40.5,40.5,-9.61523755480136,0.943944967305288,0.943944967305288,1.21756734093946,1.30354751939844,-6.62608324985246,3.93309927225419,3.93309927225419
41.5,40.5,-12.7544945853097,-0.916511169355363,-0.916511169355363,-0.513474284296036,-0.377238490486551,-9.33147009792024,2.50651331803409,2.50651331803409
42.5,40.5,-14.7139433994889,-1.77551832932181,-1.77551832932181,-1.28474227592133,-1.07032737437902,-12.8018893672691,0.136535702897972,0.136535702897972
43.5,40.5,-13.3282755644726,-0.430551637522876,-0.430551637522876,-0.0421892966582758,0.234903994214255,-12.034481338356,0.86324258859373,0.86324258859373
44.5,40.5,-12.7065786181816,-0.467171000729182,-0.467171000729182,-0.300256184676127,0.0517392743744754,-10.6615171958336,1.57789042161884,1.57789042161884
45.5,40.5,-10.8907661103244,0.498264759875435,0.498264759875435,0.375865946373954,0.871158280312583,-8.91106287724131,2.47796799295852,2.47796799295852
46.5,40.5,-6.4935326140507,4.87250742331713,4.87250742331713,4.35704715727978,5.37352978272621,-4.87050365980969,6.49553637755814,6.49553637755814
47.5,40.5,-4.86413765288889,6.38948173158403,6.38948173158403,5.683546054086,6.72851497996515,-4.52500564710226,6.72861373737066,6.72861373737066
48.5,40.5,-6.70598995914417,4.87903663999418,4.87903663999418,4.10911868404026,5.11128418614327,-5.58703935055955,5.9979872485788,5.9979872485788
49.5,40.5,-5.865272590518,5.08478837574699,5.08478837574699,4.50494446115322,5.25271094462868,-5.38566703215573,5.56439393410926,5.56439393410926
50.5,40.5,-4.61982572004199,4.98775978696473,4.98775978696473,4.78631160463709,5.20739879028129,-4.60444087857163,5.00314462843509,5.00314462843509
52.5,40.5,-5.07602017277053,6.30406282936622,6.30406282936622,6.01650423919964,6.7769000139596,-5.0511606262741,6.32892237586265,6.32892237586265
53.5,40.5,-6.07881244910615,7.81436905418855,7.81436905418855,7.12221260593178,8.48926154494236,-5.87720476886975,8.01597673442495,8.01597673442495
54.5,40.5,-6.20902321708522,8.42526230495423,8.42526230495423,7.41171779549071,9.12220022052061,-5.94359870704997,8.69068681498948,8.69068681498948
55.5,40.5,-6.89123187277998,8.7282432778938,8.7282432778938,7.34667434389961,9.435062494969,-6.52860701386086,9.09086813681292,9.09086813681292
56.5,40.5,-7.51603955179453,8.68342056792629,8.68342056792629,7.06379502733852,9.41803495578019,-7.2614842735649,8.93797584615592,8.93797584615592
57.5,40.5,-7.99558508502586,8.53884601032894,8.53884601032894,6.76215592841607,8.97804991301709,-7.83247664207031,8.70195445328449,8.70195445328449
58.5,40.5,-8.29958385967516,8.20130124954906,8.20130124954906,6.38272948204626,8.69649820065325,-8.13401015739278,8.36687495183144,8.36687495183144
59.5,40.5,-8.55648581790073,7.80237283637481,7.80237283637481,5.96128346878844,8.33895847596557,-8.45258308428337,7.90627556999217,7.90627556999217
60.5,40.5,-8.766054202563,7.5611132150782,7.5611132150782,5.71734380166557,8.11747595807038,-8.6890599061447,7.6381075114965,7.6381075114965
61.5,40.5,-8.91978381308062,7.43575258213761,7.43575258213761,5.58681318432432,7.99883633800117,-8.84041618850638,7.51512020671185,7.51512020671185
62.5,40.5,-8.556347740548,7.77460151149758,7.77460151149758,5.92248728615906,8.30964815607294,-8.4701409666841,7.86080828536148,7.86080828536148
63.5,40.5,-8.00730847734958,8.30220745693493,8.30220745693493,6.45583342967382,8.78260833715322,-7.83738201703049,8.47213391725403,8.47213391725403
64.5,40.5,-7.36872876664358,8.63783125663176,8.63783125663176,6.86509776870154,9.06367556261726,-7.20338761739291,8.80317240588243,8.80317240588243
65.5,40.5,-7.20849975368806,8.22011381208764,8.22011381208764,6.613846143588,8.60842333541119,-6.77868474441199,8.64992882136371,8.64992882136371
66.5,40.5,-7.55092086430107,7.40443353448063,7.40443353448063,6.00185353261765,7.80739746181228,-6.7225173509225,8.2328370478592,8.2328370478592
67.5,40.5,-7.06684579338346,7.64896699874994,7.64896699874994,6.43097748477506,8.13307718131733,-6.66354177727018,8.05227101486322,8.05227101486322
68.5,40.5,-6.86151399165392,7.53242914956063,7.53242914956063,6.49939206917293,8.09128233737096,-6.7250895199577,7.66885362125685,7.66885362125685
69.5,40.5,-7.38810185944395,6.60665434494149,6.60665434494149,5.73940287975315,7.2106144824058,-6.47335646028674,7.5213997440987,7.5213997440987
70.5,40.5,-8.17701025819406,5.76095981483481,5.76095981483481,5.01093544703372,6.43759512189011,-6.88809006303838,7.04988000999049,7.04988000999049
71.5,40.5,-7.9562638938427,5.96536683988358,5.96536683988358,5.31592259204652,6.69000684833819,-7.27505478390058,6.6465759498257,6.6465759498257
72.5,40.5,-9.90847699514457,4.16854568879519,4.16854568879519,3.57652370936193,4.95888610628899,-8.49885072050586,5.5781719634339,5.5781719634339
73.5,40.5,-14.8251750420779,-0.441415396525346,-0.441415396525346,-0.883848524731927,0.455791629129167,-11.7234042343878,2.66035541116475,2.66035541116475
74.5,40.5,-22.279990434753,-7.27849233972707,-7.27849233972707,-7.64312980342088,-6.23528487951262,-18.8951794097693,-3.89368131474335,-3.89368131474335
75.5,40.5,-23.440379406086,-8.24230643604616,-8.24230643604616,-8.64937458515984,-7.12615397211131,-21.6334465557781,-6.43537358573827,-6.43537358573827
76.5,40.5,-21.8277701555086,-6.44607805050421,-6.44607805050421,-6.93999953628628,-5.2722667457058,-19.8854065983288,-4.50371449332444,-4.50371449332444
77.5,40.5,-18.3169116332063,-2.96296632738252,-2.96296632738252,-3.6160331524371,-1.79114242818572,-16.3558905841306,-1.00194527830687,-1.00194527830687
78.5,40.5,-15.4019190067691,-0.00480406251070756,-0.00480406251070756,-0.795389255885575,1.18245789725354,-13.7485653182112,1.64854962604724,1.64854962604724
79.5,40.5,-12.6559985138476,3.26001190006167,3.26001190006167,2.41195811593072,4.56434130141736,-12.070297455142,3.84571295876732,3.84571295876732
80.5,40.5,-12.02296488317,4.66607651049936,4.66607651049936,3.81291000651939,6.14095971023157,-11.9504614770692,4.73857991660016,4.73857991660016
81.5,40.5,-12.3961141315422,4.93790979141902,4.93790979141902,4.12086317828569,6.53007686235277,-12.3227675639644,5.01125635899681,5.01125635899681
82.5,40.5,-12.7041894469942,5.07860752226386,5.07860752226386,4.30958129461428,6.72038097220648,-12.642260682439,5.14053628681905,5.14053628681905
83.5,40.5,-13.0289553906236,5.10385297430413,5.10385297430413,4.37555834475973,6.7805312035755,-12.9452306297203,5.18757773520738,5.18757773520738
84.5,40.5,-13.3727992520801,5.0456878009219,5.0456878009219,4.34074044044705,6.74734577802592,-13.282375061135,5.136111991867,5.136111991867
85.5,40.5,-13.463605935233,5.14160939868806,5.14160939868806,4.41642324853171,6.84749728368396,-13.2915054635245,5.31370987039657,5.31370987039657
86.5,40.5,-13.509242398824,5.21839396777962,5.21839396777962,4.45496184174143,6.92019567928177,-13.2529041778038,5.47473218879979,5.47473218879979
87.5,40.5,-13.3831167448844,5.47360815566499,5.47360815566499,4.65840653782995,7.16227728367002,-13.2071020000198,5.64962290052956,5.64962290052956
88.5,40.5,-13.1467273991023,5.62470030949584,5.62470030949584,4.75671757087927,7.26501148969816,-12.9762382042323,5.79518950436584,5.79518950436584
89.5,40.5,-12.8308296653841,5.7107720539506,5.7107720539506,4.80556245164489,7.28316568425923,-12.6694718124483,5.87212990688639,5.87212990688639
90.5,40.5,-12.2393220540668,5.86372803325233,5.86372803325233,4.93781687872064,7.33355202805542,-12.1734494333783,5.92960065394087,5.92960065394087
91.5,40.5,-12.0797653135444,5.54163607849873,5.54163607849873,4.5998259005022,6.90809144251315,-11.8144839953037,5.80691739673942,5.80691739673942
92.5,40.5,-12.2066593887018,5.02122206296107,5.02122206296107,4.08879561378065,6.33046404672412,-11.8186739604215,5.40920749124137,5.40920749124137
93.5,40.5,-12.3417551402003,4.58971663253116,4.58971663253116,3.67637547223549,5.8759563577561,-11.9868443360875,4.94462743664391,4.94462743664391
94.5,40.5,-12.7159632815447,3.92270442433655,3.92270442433655,3.03774256446725,5.1980274283535,-12.348859826531,4.28980787935025,4.28980787935025
95.5,40.5,-13.0324363162475,3.29668277731564,3.29668277731564,2.4380428375966,4.55906001535061,-12.6724301042249,3.65668898933821,3.65668898933821
96.5,40.5,-13.773612764797,2.1913728534111,2.1913728534111,1.28775416282216,3.37965635320709,-13.4119558226414,2.55302979556673,2.55302979556673
97.5,40.5,-13.5758760017476,2.15915626817316,2.15915626817316,1.15833206304478,3.25218541867133,-13.2238798855333,2.51115238438749,2.51115238438749
98.5,40.5,-13.425207005694,2.38845597515548,2.38845597515548,1.33050757883812,3.47719762284209,-13.1251955332039,2.68846744764558,2.68846744764558
99.5,40.5,-13.2028111467404,3.01792811431722,3.01792811431722,1.92878911199685,4.17858166467798,-12.9313041760169,3.28943508504069,3.28943508504069
100.5,40.5,-12.9491734666484,3.76372966640961,3.76372966640961,2.57692832858538,4.94767782338147,-12.6742326908831,4.03867044217492,4.03867044217492
101.5,40.5,-13.0903434398052,4.0564655288397,4.0564655288397,2.70953595398427,5.19770419448635,-12.6599204799477,4.48688848869722,4.48688848869722
102.5,40.5,-13.8102926798165,3.64935453723052,3.64935453723052,2.16677350375591,4.73671767762862,-13.3476555664573,4.11199165058976,4.11199165058976
103.5,40.5,-14.4018559904503,2.99375594518413,2.99375594518413,1.44807475247732,4.00993991541244,-14.0335642275685,3.36204770806594,3.36204770806594
104.5,40.5,-14.585416314538,2.69035758875044,2.69035758875044,1.12827295776116,3.66161349356574,-14.2306644495749,3.04510945371355,3.04510945371355
105.5,40.5,-15.1058173878917,2.09881549671824,2.09881549671824,0.563184284664098,3.06523420232947,-14.6709415442078,2.53369134040212,2.53369134040212
106.5,40.5,-15.1682843473341,1.92783289181867,1.92783289181867,0.40941145443218,2.89154385166309,-14.7266673963453,2.36944984280744,2.36944984280744
107.5,40.5,-15.3280248456768,1.65210973753461,1.65210973753461,0.15641630937899,2.64116919412211,-15.1476714016833,1.83246318152807,1.83246318152807
108.5,40.5,-15.7777678744867,1.13609896931531,1.13609896931531,-0.340910914859977,2.16505895413658,-15.5019932550663,1.41187358873568,1.41187358873568
109.5,40.5,-16.2068378467645,0.696608578041196,0.696608578041196,-0.749176349451075,1.75097639585978,-15.6662746207005,1.23717180410524,1.23717180410524
110.5,40.5,-16.4672673682483,0.348430061579815,0.348430061579815,-1.05121903207401,1.41452060749871,-15.822030891774,0.993666538054152,0.993666538054152
111.5,40.5,-16.2010879907158,0.296405961577381,0.296405961577381,-1.04698515194798,1.34509695773346,-15.6211675250345,0.876326427258669,0.876326427258669
112.5,40.5,-16.9530170102205,-0.870714136958122,-0.870714136958122,-2.15577690576253,0.149553893503201,-16.0922886204805,-0.00998574721813406,-0.00998574721813406
113.5,40.5,-16.0050402777003,-0.150742329593881,-0.150742329593881,-1.40240457760045,0.862241233310695,-15.2995461485194,0.554751799587026,0.554751799587026
114.5,40.5,-14.7164328310506,1.12184129858922,1.12184129858922,-0.106639593180638,2.16299369241627,-13.6366749867615,2.20159914287837,2.20159914287837
115.5,40.5,-13.9943504531203,1.93160002960025,1.93160002960025,0.729119571557077,3.01009509569101,-12.4872331422784,3.43871734044213,3.43871734044213
116.5,40.5,-12.3844034560025,3.50819966989158,3.50819966989158,2.38838845804248,4.61047999663606,-11.3159113164313,4.57669180946282,4.57669180946282
117.5,40.5,-12.3387426096131,3.47804814917701,3.47804814917701,2.46794980513061,4.57941149057504,-11.2064646954996,4.61032606329048,4.61032606329048
118.5,40.5,-12.4005158068878,3.36650194729944,3.36650194729944,2.48082843528972,4.44408024473232,-11.4559522137121,4.31106554047511,4.31106554047511
119.5,40.5,-12.7143690750003,3.05728139864015,3.05728139864015,2.32149815949188,4.12196920407587,-11.836361651933,3.93528882170741,3.93528882170741
120.5,40.5,-12.2389700680971,2.22779760867623,2.22779760867623,1.88835672583347,3.26057028380414,-11.9869381536401,2.47982952313324,2.47982952313324
121.5,40.5,-12.0256582919508,0.681210374023898,0.681210374023898,0.778007031099716,1.68909283429218,-12.0150916317792,0.691777034195512,0.691777034195512
122.5,40.5,-14.3264974590923,1.05691021746024,1.05691021746024,0.921933965757489,2.16306033247198,-13.858671138785,1.52473653776755,1.52473653776755
123.5,40.5,-15.4735679654138,0.427270808243858,0.427270808243858,0.272330719085082,1.5922956997537,-14.6635182268941,1.23732054676358,1.23732054676358
124.5,40.5,-15.6994096560404,0.317558027750679,0.317558027750679,0.151610145181705,1.50521187782163,-14.9676253434163,1.04934234037475,1.04934234037475
125.5,40.5,-16.1836412435397,-0.123234005831182,-0.123234005831182,-0.346918355480031,1.05593445027521,-14.8856958199366,1.17471141777188,1.17471141777188
