"longitude","latitude","seasonal_low_temp","cold_dormancy_1","cold_dormancy_2","cold_dormancy_3"
48.5,67.5,-22.8240543730557,-12.2575889395877,-12.0578539824331,-12.0112376586661
48.5,68.5,-19.6636809043786,-12.8028978686653,-12.6850268057685,-12.6538468918928
48.5,69.5,-19.7066663721842,-12.7711934881145,-12.6531385551282,-12.6272870491929
48.5,80.5,-30.8637854407941,-21.6699474798941,-21.4323066429087,-21.3831051146499
49.5,-89.5,-62.268107156828,-59.7596560362194,-58.9410314557276,-58.5695122480392
49.5,-88.5,-62.6928666694622,-60.033341396121,-59.2454567129445,-58.8508301867244
49.5,-87.5,-62.1318911523425,-59.404030996561,-58.6166892779798,-58.2329021329778
49.5,-86.5,-62.2762152594248,-59.4267445481541,-58.6487774388066,-58.2464645243117
49.5,-85.5,-62.7989807604147,-59.8302626914212,-59.0856276807686,-58.6328349831958
49.5,-84.5,-63.3282847982432,-60.289537314039,-59.5223308260496,-59.0694129019722
49.5,-83.5,-63.9472342782787,-60.8541146472096,-60.0510688895876,-59.59829585243
49.5,-82.5,-65.6102580824069,-62.471571189664,-61.6720210384942,-61.2228875757574
49.5,-81.5,-67.4208023074482,-63.9207604116805,-63.2424947155678,-62.8250886428924
49.5,-80.5,-68.5170306256839,-65.0917869621796,-64.2758340937102,-63.8468970403552
49.5,-79.5,-67.7985145057951,-64.3981857991454,-63.5978916066946,-63.1864504440821
49.5,-78.5,-65.9381734680562,-62.5536968905834,-61.7825879197954,-61.3310027395035
49.5,-77.5,-64.2487249069271,-60.8900954230591,-60.1399898824985,-59.670100935176
49.5,-76.5,-63.0029370750345,-59.6926241017712,-58.9535465015542,-58.4943915667944
49.5,-75.5,-61.8111828142511,-58.5249939366961,-57.8243365083523,-57.3618776744418
49.5,-74.5,-60.3287173851659,-57.0872039585011,-56.408449462164,-55.9740269929435
49.5,-73.5,-57.8701837074499,-54.785146812015,-54.1225549852889,-53.708845778498
49.5,-72.5,-54.3862050300021,-51.5671841446842,-50.9044702127576,-50.4732170627773
49.5,-71.5,-50.1707869097502,-47.6213425426141,-47.0095635324615,-46.6229006370547
49.5,-70.5,-44.5941092289984,-42.2741120767837,-41.7455716695289,-41.4121360767455
49.5,-69.5,-38.9810003977225,-36.7665339330755,-36.3264633996915,-36.0642924508795
49.5,-68.5,-32.5207144739461,-30.4179154667471,-30.0606092809403,-29.802568674361
49.5,-67.5,-24.9497983071776,-22.8883665970117,-22.5420511500214,-22.3436615871768
49.5,-66.5,-23.5822907141277,-21.443190857464,-21.0614083464967,-20.9066960719001
49.5,-18.5,13.5709869533777,14.5682975165727,14.7534983582408,14.8154835765107
49.5,-17.5,14.8933158990528,15.7983782314393,15.9442460435685,16.0273391856147
49.5,-16.5,16.4834190543741,17.3203231688057,17.4447513480981,17.5194889663586
49.5,-15.5,16.4454636019255,17.2826436192152,17.3909300128845,17.4626350115452
49.5,-14.5,16.7042692112071,17.4004178148295,17.5020339711561,17.5902376976751
49.5,-13.5,18.7753491031804,19.4419839040943,19.5492892826242,19.6311522491835
49.5,-12.5,18.1045911097367,18.5368415319494,18.6652363933526,18.751764011015
49.5,6.5,16.8924459956586,18.4884246325532,18.5837320126109,18.6551328702058
49.5,7.5,17.589769232486,18.9702091287999,19.1288187851038,19.2056293807873
49.5,8.5,16.8651078134775,18.7163655387149,18.9093393343002,18.9767081267095
49.5,9.5,15.5074129840093,17.9167455127053,18.1139232637201,18.2125036275081
49.5,10.5,15.3885819886412,18.1809822241909,18.3841133200544,18.4725429532657
49.5,11.5,15.1004996034716,18.7323015767283,18.8734402173154,18.9254245956193
49.5,14.5,15.1327891723519,19.4216606817976,19.5083763481872,19.5298834379483
49.5,15.5,13.3802710843406,18.6391312037776,18.8453745339389,18.8833671239388
49.5,16.5,13.8246359059188,20.8122816097346,20.9662581461367,21.0099263301626
49.5,17.5,14.439691814594,22.8445613366951,22.9798642275226,23.0179107986894
49.5,18.5,14.564316435604,24.0142453280593,24.1747728068204,24.2176223741451
49.5,19.5,14.0271292175698,24.4709410270635,24.6695481787611,24.7011945674215
49.5,20.5,13.4288161323539,24.5630514009162,24.7616176886617,24.7896944133289
49.5,21.5,12.9296989916624,24.4458619141774,24.6394108308104,24.6743367127409
49.5,22.5,12.2206860084752,23.999823755,24.1895939509263,24.2245852235581
49.5,23.5,11.3759353833539,23.4153082655757,23.6157341672644,23.6532106666938
49.5,24.5,10.5667095052344,23.0532450023551,23.2416717742472,23.2742524287738
49.5,25.5,10.1511801926153,23.0432706248193,23.2714536164553,23.3043184984516
49.5,26.5,9.86049935189741,22.9534203018195,23.227312705019,23.2596528287489
49.5,27.5,8.4929846798735,19.0139801178926,19.1004197352909,19.1429330205075
49.5,30.5,6.01417372562656,19.3578271103047,19.5644840834575,19.6012461340966
49.5,31.5,3.68277827331164,17.5330732030705,17.7543603548808,17.804054904263
49.5,32.5,-2.17185150448765,11.4285503417795,11.6300789270816,11.6786794283693
49.5,33.5,-6.89716331298862,7.12663560326458,7.35165666063453,7.38882586473773
49.5,34.5,-6.86639575042895,7.9627217218679,8.1772743882888,8.21296440215443
49.5,35.5,-7.69165875986218,7.07274022362717,7.27538132673388,7.30230321927657
49.5,36.5,-6.58661437934331,7.06374056311324,7.21811618306404,7.24672869323487
49.5,37.5,-2.77597971164754,7.11337145605548,7.176630319149,7.20716010595988
49.5,39.5,-3.3167144842978,6.20937553397124,6.27685028029492,6.30346075601924
49.5,40.5,-5.865272590518,5.16506667237501,5.26231754319982,5.29180040954228
49.5,41.5,-5.80063373446465,3.23578817534496,3.32043256007796,3.34606496995988
49.5,46.5,-13.3105108107839,1.98494705445125,2.16401014327594,2.21229812178544
49.5,47.5,-15.8862550833396,1.81917841020194,2.03161440968707,2.08882910905375
49.5,48.5,-16.9188351859871,0.667360475358482,0.957269241022873,1.01122582983965
49.5,49.5,-17.7801718754428,-0.305755889594403,-0.0412563879896577,0.0105009683160163
49.5,50.5,-18.5261573076248,-1.190072712555,-0.958018469484975,-0.902861932574751
49.5,51.5,-18.8099280289241,-1.74428652790153,-1.54413049149539,-1.49066583005557
49.5,52.5,-18.7951580662546,-2.00501047451418,-1.79305358795967,-1.74231387825746
49.5,53.5,-18.325995730928,-2.69152375958672,-2.49114507627638,-2.44919340827651
49.5,54.5,-18.7479642103293,-3.26760758118344,-3.06253973894067,-3.02212081211797
49.5,55.5,-18.696504659525,-4.26482924621641,-4.07155557558104,-4.02619154668944
49.5,56.5,-20.136633739514,-4.96307610976812,-4.7116464582084,-4.65880858025146
49.5,57.5,-20.6777965098619,-5.74360202324866,-5.45667803321151,-5.40665421688131
49.5,58.5,-21.2233881953572,-6.27972798010746,-5.95672569690772,-5.91939671042734
49.5,59.5,-21.7169548783984,-6.57997157531125,-6.23350086490124,-6.19254617871983
49.5,60.5,-22.0148772766548,-6.71917925920378,-6.35205284358283,-6.29958489840804
49.5,61.5,-22.687686741086,-7.25597225653601,-6.85320965341081,-6.80478009012394
49.5,62.5,-23.5603780706014,-8.23668885935139,-7.85066454716319,-7.79753441437224
49.5,63.5,-24.5023498117924,-9.44257129167783,-9.05260568101491,-8.99956968279655
49.5,64.5,-25.0063355978046,-10.0338392945232,-9.66981181579099,-9.62976694174071
49.5,65.5,-25.2142895881885,-10.5817195704858,-10.258349230402,-10.2190483697823
49.5,66.5,-25.3774414190224,-11.4487248158062,-11.1816583115671,-11.1390119580616
49.5,67.5,-24.6579097543976,-12.1885611801971,-11.9203735210419,-11.869589365278
49.5,68.5,-20.3928693281753,-12.9611909707867,-12.8485727007561,-12.8189636155676
49.5,69.5,-20.50144812486,-13.0574135251425,-12.9254130457918,-12.9001667738476
49.5,80.5,-30.7952281462827,-21.6734756419568,-21.4405287698148,-21.3934467696954
50.5,-89.5,-62.2963155029741,-59.7888018588935,-58.9707294880413,-58.5994367727212
50.5,-88.5,-62.7734449293198,-60.1143944835224,-59.3291636316017,-58.9354675840491
50.5,-87.5,-62.1753971515223,-59.4464213039194,-58.662003897287,-58.280393757604
50.5,-86.5,-62.3097897143103,-59.4592264618623,-58.684331302877,-58.2810637452063
50.5,-85.5,-62.9148596464523,-59.9475998628393,-59.2031438194925,-58.7491258067079
50.5,-84.5,-63.4528018313859,-60.4148983654945,-59.6428602578689,-59.1941979676274
50.5,-83.5,-64.2351254378046,-61.1333673668759,-60.3398149216375,-59.8855825497523
50.5,-82.5,-66.0055713653564,-62.8583515794149,-62.0668564722418,-61.6182476067916
50.5,-81.5,-67.6961533153696,-64.1072086238435,-63.3109873320001,-62.9832902316536
50.5,-80.5,-68.5102186518766,-65.0942897583979,-64.2865754291427,-63.8814150160745
50.5,-79.5,-67.6354409643937,-64.2536653022149,-63.4644434771938,-63.0374758508655
50.5,-78.5,-65.9370860100502,-62.583035615672,-61.8156389443529,-61.3640183219099
50.5,-77.5,-64.0458591094329,-60.7176890754629,-59.9723648839231,-59.5111002945563
50.5,-76.5,-62.3994402691012,-59.1207174443465,-58.3861999479049,-57.9371813248169
50.5,-75.5,-61.118468597181,-57.8807769308652,-57.1945822557878,-56.7362495653672
50.5,-74.5,-59.8778400722625,-56.7154990497541,-56.0463175047189,-55.6076307238977
50.5,-73.5,-57.9799188154084,-54.9145895483072,-54.2721615493948,-53.8205174655741
50.5,-72.5,-55.3162003299487,-52.4516529398128,-51.7978896103341,-51.35757593315
50.5,-71.5,-51.2512218471173,-48.6719575726053,-48.064701207432,-47.6753671636689
50.5,-70.5,-45.8680239343217,-43.5370720773403,-43.0152122228519,-42.6721835514501
50.5,-69.5,-40.5824066980831,-38.36805355559,-37.9162958854957,-37.6558112124247
50.5,-68.5,-35.3436366250362,-33.2526877355211,-32.8888032641853,-32.6423812196989
50.5,-67.5,-27.1248646007407,-25.141187158055,-24.7985105583506,-24.5808005015157
50.5,-66.5,-23.0347022820442,-20.9893803272683,-20.6613749336274,-20.4814806731684
50.5,-15.5,14.7839244274955,15.8394303239964,15.9592111280986,16.0417559245655
50.5,-14.5,13.9746877101117,15.053148575998,15.1888338249515,15.2831880436067
50.5,8.5,16.3400804888989,18.7378872937212,18.8629150554304,18.9318441216685
50.5,9.5,16.8543596312404,19.0242334416478,19.2167666019364,19.2926264842743
50.5,10.5,16.5706814887135,19.0186496493104,19.2110150202937,19.3047637953668
50.5,11.5,16.0942126760525,18.6913708095233,18.8547926502462,18.9213063116961
50.5,14.5,14.3433019971741,18.1036423724759,18.1730461129105,18.1955354587204
50.5,15.5,14.3395080054977,18.8227899604673,18.9965177027248,19.0426213815244
50.5,16.5,13.783502007196,19.8204307196396,19.9901110892293,20.0189196283342
50.5,17.5,13.7270476060121,21.2722460881674,21.455424498678,21.4821336848262
50.5,18.5,14.3920445313411,23.3215223340826,23.5034979752575,23.539183636291
50.5,19.5,14.1778548590273,24.1773206856061,24.3606566078739,24.3918138992788
50.5,20.5,13.6987404081172,24.4714641035176,24.6706919241507,24.7005484056836
50.5,21.5,13.1673145836751,24.510938547961,24.6993813248733,24.737055524321
50.5,22.5,12.4069391455501,24.094824825974,24.3064200338042,24.3357701282839
50.5,23.5,11.612344264585,23.5306665669595,23.7573165743278,23.7884939226388
50.5,24.5,10.9012494189399,22.9912095841553,23.2093720813369,23.2494625169943
50.5,25.5,10.0922368617994,21.1209568669657,21.2791037698893,21.3072452980124
50.5,26.5,9.4331109869693,19.4232890437401,19.5585140123273,19.5840652361512
50.5,29.5,6.66444013618997,17.8901077163211,18.0360911744744,18.081377583495
50.5,30.5,3.69806061677103,16.8078992294325,17.0366978931669,17.0874587710643
50.5,31.5,-2.48750540348036,10.6304035319614,10.8474036734097,10.8880846244152
50.5,32.5,-7.31111662288063,6.03710858699023,6.25881023939415,6.29322581441374
50.5,33.5,-7.20827853319435,6.89945591956719,7.13937614432373,7.17497273526741
50.5,34.5,-4.64788616704089,10.4226588926964,10.6950110551813,10.7289820410863
50.5,35.5,-4.74797623498099,9.43789724323178,9.65743663644366,9.68894587153404
50.5,36.5,-6.41341678798199,6.01559508215813,6.14702669689776,6.16766906711836
50.5,37.5,-1.05512560212186,6.26370128004679,6.31536186434818,6.33758949212633
50.5,40.5,-4.61982572004199,5.01343260484116,5.11415148192677,5.14157101720228
50.5,44.5,-10.1512326672673,3.13864669932851,3.3085972262847,3.34161835069347
50.5,46.5,-12.5382413198905,1.01088013172477,1.16225532214057,1.20999805535596
50.5,47.5,-16.4039191098085,1.77646364314625,2.00618676201954,2.06641912726624
50.5,48.5,-17.1567646326231,0.731291084345635,0.994556243755483,1.05842284854425
50.5,49.5,-17.9303007449423,-0.237101683203055,0.00748313235518128,0.0694983448182252
50.5,50.5,-18.6194496508156,-1.0744528065746,-0.864504841033187,-0.802011213671384
50.5,51.5,-19.0527638185636,-1.72818107947352,-1.54261681504431,-1.49449175566504
50.5,52.5,-19.0662111582501,-2.04247820889577,-1.82664449634328,-1.77626571820212
50.5,53.5,-19.0004494450188,-2.41340462591092,-2.2124862735876,-2.17366934617399
50.5,54.5,-19.350191512491,-3.22632531492183,-3.01915867452705,-2.97689619198225
50.5,55.5,-19.4360370938267,-4.35689963025617,-4.1477293132505,-4.10673144840313
50.5,56.5,-20.2210019396884,-4.91645072861796,-4.67471067648506,-4.62504193141665
50.5,57.5,-20.6333236701787,-5.53124017706363,-5.25417681515201,-5.20279285452951
50.5,58.5,-21.3406985176461,-6.23435865793449,-5.88998528842576,-5.85224128260717
50.5,59.5,-21.8331719526223,-6.53256000613882,-6.14427665490644,-6.10267083688273
50.5,60.5,-22.3863989556474,-6.74983109734379,-6.36931654432463,-6.31936503167187
50.5,61.5,-22.8545239475955,-7.29767917975742,-6.88065168688847,-6.82657219780102
50.5,62.5,-23.6852703515972,-8.24297332747297,-7.8671599753145,-7.80763755103245
50.5,63.5,-24.7293500174369,-9.48865591256236,-9.11664352706969,-9.05719041003173
50.5,64.5,-25.5251939434159,-10.3815672010347,-10.0305279696449,-9.97971269975479
50.5,65.5,-25.3547232745215,-10.6077702172156,-10.2790723190377,-10.2380562479688
50.5,66.5,-25.5507767449532,-11.5181895246995,-11.2476903173233,-11.2031818954187
50.5,67.5,-25.3777648529969,-12.1513427032956,-11.8698370420494,-11.82116378815
50.5,68.5,-21.2847398673716,-13.1573430841768,-13.0360415987376,-13.0020921124632
50.5,69.5,-20.3246536239982,-13.3282948485934,-13.1995202543205,-13.1736826327359
50.5,79.5,-27.815055165972,-20.3780168280169,-20.207383266377,-20.1656009452985
50.5,80.5,-30.5822164117758,-21.6641037469464,-21.434896743655,-21.3931014540168
51.5,-89.5,-62.3211692735154,-59.8146304962358,-58.9971059151881,-58.6260535616379
51.5,-88.5,-62.8394600321406,-60.1810135214473,-59.3973638186877,-59.0056406299672
51.5,-87.5,-62.2142376336934,-59.4843707317753,-58.7027768947351,-58.3234068157752
51.5,-86.5,-62.3399079786214,-59.4883798073477,-58.7166646154864,-58.3123630752876
51.5,-85.5,-63.02639882506,-60.0608350568666,-59.3166037651932,-58.8613835006974
51.5,-84.5,-63.5723340617759,-60.5354486283775,-59.7586420051297,-59.3143219136445
51.5,-83.5,-64.5124031149915,-61.4025802623747,-60.6181220218268,-60.1647378100291
51.5,-82.5,-66.3884716597984,-63.2331510550209,-62.4492221232746,-62.001819057238
51.5,-81.5,-67.8482776635459,-64.3861500402646,-63.4946327915377,-63.1035640477821
51.5,-80.5,-68.5217797010782,-65.1169373778702,-64.315827541633,-63.9050415223039
51.5,-79.5,-67.4352108030447,-64.0721942300775,-63.2866119757886,-62.8513913374186
51.5,-78.5,-65.8164934818943,-62.4883659547476,-61.7114127368075,-61.2732576814081
51.5,-77.5,-63.7490134574118,-60.4674521735692,-59.698829990448,-59.257353596101
51.5,-76.5,-61.8440863662532,-58.5996772566454,-57.8785413006625,-57.4281663676679
51.5,-75.5,-60.4119047069035,-57.2302778693359,-56.5578349025375,-56.0980748620495
51.5,-74.5,-59.2190541722102,-56.1244954171941,-55.4566698050866,-55.0079607719467
51.5,-73.5,-57.635635066671,-54.6606630852786,-54.0047437018464,-53.5557575523461
51.5,-72.5,-55.6712588905579,-52.8502572626221,-52.204530455787,-51.7740605294642
51.5,-71.5,-51.979195708746,-49.4015318648907,-48.7737285540217,-48.3935563247641
51.5,-70.5,-47.2211453971054,-44.8855974912466,-44.3551828132351,-43.9992396315131
51.5,-69.5,-43.1983232697915,-40.9898339622958,-40.5310810831331,-40.2572552804702
51.5,-68.5,-38.1316567321086,-36.0579364226979,-35.6814259832104,-35.4424455488101
51.5,-67.5,-29.4813719009227,-27.5702822768836,-27.222685315906,-26.9986030891538
51.5,-66.5,-24.6216592429117,-22.6893056536319,-22.3903525139896,-22.2179302129623
51.5,10.5,15.3882073317787,18.3679379876625,18.5016467760875,18.5499227958742
51.5,11.5,15.2781016498804,18.2666919108034,18.381117078136,18.4212835998359
51.5,15.5,14.7136518685147,18.6049529016214,18.7121555328971,18.7437751149534
51.5,16.5,14.4642136855849,19.4978713654822,19.6925986891648,19.7234308688264
51.5,17.5,13.1223381565352,19.819549096848,19.9459014240031,19.9725711013612
51.5,18.5,14.2434317246612,22.5423943103158,22.6917972637473,22.7242355428917
51.5,19.5,14.2591194156557,23.7962373282228,23.9712267243042,23.9961684073624
51.5,20.5,13.9873204703193,24.4215359888602,24.6114936393686,24.6370590578571
51.5,21.5,13.5173184944051,24.6350304250916,24.8212761824152,24.8496833442093
51.5,22.5,12.7868802272848,24.3288222997937,24.5317064352004,24.5598943752396
51.5,23.5,12.0418876046581,23.7848558907288,23.9922158942708,24.0142298000887
51.5,24.5,10.8097451188069,21.2198347493631,21.3493505342886,21.377243081052
51.5,25.5,10.3186340218809,20.7137017082445,20.8591493196171,20.8886389915521
51.5,27.5,8.74622029880328,17.5506409069316,17.6457953913403,17.668832380185
51.5,28.5,7.50283942818642,19.1658841882611,19.3672734365614,19.4071528559147
51.5,29.5,4.41783542696919,16.8588914724621,17.0488252502361,17.1017269545867
51.5,30.5,-1.03760465607047,11.4459632726314,11.6778509625611,11.7198599758878
51.5,31.5,-4.89823969988418,7.67552236392068,7.92483960666512,7.96184173540624
51.5,32.5,-4.5432686640748,8.75035071707502,8.97887497503012,9.02623389578982
51.5,33.5,-5.6811476691493,8.56612817850851,8.82777631735163,8.86241923688429
51.5,34.5,-2.38057554268411,12.4035291231625,12.6679357532002,12.6992035126435
51.5,35.5,-4.11045877071364,9.37582261324638,9.56752388953169,9.59028424323121
51.5,36.5,-3.97700940998537,6.49161878041923,6.60534326277008,6.62754850165284
51.5,43.5,-9.87006113247148,4.5541017328569,4.75734389340007,4.78963783377607
51.5,44.5,-11.8878577389887,4.32092844686665,4.577749833219,4.61557113058385
51.5,45.5,-11.6239041720118,2.26431910988394,2.43233071941506,2.48068403140163
51.5,47.5,-16.6113903111728,1.60503059675714,1.81296324190891,1.87647067196944
51.5,48.5,-17.347224725091,0.7226389052362,0.951596226491142,1.01602369156469
51.5,49.5,-18.0350821881422,-0.194237475796622,0.0335595665727642,0.101946200587248
51.5,50.5,-18.7651179844247,-1.13100860579362,-0.897606532653739,-0.836784216386259
51.5,51.5,-19.2460007506822,-1.76847065292189,-1.56775524052686,-1.51427948994056
51.5,52.5,-19.604749613681,-2.41505489869005,-2.23658200295791,-2.17878376036173
51.5,53.5,-19.5358626417017,-2.87065921928529,-2.68468618722253,-2.64095147059254
51.5,54.5,-19.8599002865808,-3.69382379226294,-3.48979903291976,-3.44084392188044
51.5,55.5,-19.772049283662,-4.35885657415121,-4.14454162359417,-4.09463427600817
51.5,56.5,-20.3095758918673,-4.8837584826674,-4.61837015716678,-4.5749950121581
51.5,57.5,-20.8133797113385,-5.51650981914972,-5.24758713773552,-5.19877547170082
51.5,58.5,-21.5331827469702,-6.2078157724103,-5.88605632212937,-5.84137614424981
51.5,59.5,-21.9478694149426,-6.50031251648625,-6.10079967044294,-6.06161840392315
51.5,60.5,-22.4395174147827,-6.74634185760886,-6.35791852444008,-6.30748218328196
51.5,61.5,-23.0821186514305,-7.4844210471262,-7.05351976695269,-6.99781617885915
51.5,62.5,-23.9763194931405,-8.43830189976718,-8.06029814806918,-8.00217251461186
51.5,63.5,-24.9131099705185,-9.5070263027408,-9.1358600306002,-9.0723065629566
51.5,64.5,-25.5512294821441,-10.2796184888908,-9.92664186726338,-9.87605462939079
51.5,65.5,-25.3739005418461,-10.6406103904758,-10.3417511980489,-10.2993812552358
51.5,66.5,-25.5412628601704,-11.5263426720664,-11.2620749205601,-11.2147053234879
51.5,67.5,-25.5782950722745,-12.2762815772643,-11.9926099004772,-11.9501272129587
51.5,68.5,-22.5798949764509,-13.2997293270198,-13.132174542586,-13.099818679295
51.5,71.5,-20.3241934205805,-13.8050895046394,-13.6611331625129,-13.6349217053123
51.5,80.5,-30.2403308088226,-21.5317399416332,-21.2989422324004,-21.2571226698922
52.5,-89.5,-62.3407681912117,-59.8352425663067,-59.0182604194087,-58.6472700707518
52.5,-88.5,-62.8890869324761,-60.2313577833353,-59.4489153966232,-59.0595113924724
52.5,-87.5,-62.2489754913974,-59.5183975054749,-58.7395522019902,-58.3611684016529
52.5,-86.5,-62.3655869473038,-59.513268795064,-58.7448808493714,-58.3394687206085
52.5,-85.5,-63.1260134123266,-60.162369976774,-59.4184133760897,-58.962019159228
52.5,-84.5,-63.6927924635155,-60.6571349013556,-59.8756149075621,-59.4357168713918
52.5,-83.5,-64.7843227010753,-61.6670487291313,-60.8912503372262,-60.4387058145398
52.5,-82.5,-66.7256477763876,-63.5626050988478,-62.7855150427718,-62.3383917044316
52.5,-81.5,-67.9777676714318,-64.5210496277681,-63.6266840070258,-63.235751834527
52.5,-80.5,-68.5584935594173,-65.1647103491404,-64.3597984455025,-63.9535523454311
52.5,-79.5,-67.1512568606507,-63.8067750036495,-63.0126957986386,-62.5863561941734
52.5,-78.5,-65.4559827635686,-62.153357260265,-61.3726005095683,-60.9350583381685
52.5,-77.5,-63.3188516707647,-60.0782092584924,-59.3199583963748,-58.8712750439843
52.5,-76.5,-61.226188052765,-58.0231428474273,-57.3338663584306,-56.8511587604276
52.5,-75.5,-59.7023874170014,-56.5605427121851,-55.9013106565472,-55.4140424078064
52.5,-74.5,-58.439917352259,-55.3973031577965,-54.7394787056916,-54.3022548085427
52.5,-73.5,-57.258939528208,-54.3556988677753,-53.6880884003025,-53.2634318438009
52.5,-72.5,-55.8709869878633,-53.1187422386818,-52.4593495604864,-52.0370871656676
52.5,-71.5,-52.6003378962477,-50.0610133631221,-49.4375435886081,-49.0534966504
52.5,-70.5,-48.4797560853795,-46.1563831203373,-45.5990655569719,-45.2572906599247
52.5,-69.5,-44.5392629302329,-42.3430628637771,-41.8850485891133,-41.6101335043945
52.5,-68.5,-40.3588564317319,-38.3048417007893,-37.9248789337377,-37.6851744522216
52.5,-67.5,-30.995479980997,-29.1476444866979,-28.7863324683692,-28.5674523966919
52.5,-66.5,-26.6723539549237,-24.8288719613862,-24.5163617589048,-24.3535635380514
52.5,15.5,13.8598315296429,17.3113521122788,17.3871640450078,17.4023489125681
52.5,16.5,13.6851740353076,18.0390697539811,18.1350733477782,18.1571295209275
52.5,17.5,13.3236660765218,19.4230503032922,19.5454980866147,19.5729764265036
52.5,18.5,14.208151877565,22.081432519357,22.2082325372627,22.2325534662063
52.5,19.5,14.3581155576477,23.5696833346039,23.7290497035507,23.7494137333361
52.5,20.5,14.1003523185849,24.2575460212244,24.4354763403204,24.4615688632148
52.5,21.5,13.7541804285853,24.6091783529946,24.7907989958328,24.8177395203021
52.5,22.5,13.1254453736757,24.4067479812185,24.5941466323536,24.6212561722469
52.5,23.5,12.508548636628,23.9350666664178,24.1248225199131,24.1485450890828
52.5,24.5,10.8016189730593,19.2495245569947,19.3348709551012,19.3610048074541
52.5,27.5,8.71589855719358,18.531639127553,18.6344783154293,18.660994310814
52.5,28.5,5.64982870879716,17.6613173189682,17.8736193210133,17.9141369444274
52.5,29.5,0.796605625110013,13.0510212809411,13.2537546681276,13.3026063944047
52.5,30.5,-2.91233468703576,9.22875245323493,9.48095654209278,9.52378693481641
52.5,31.5,-2.75393891841439,9.40464532109243,9.63888041387827,9.68739522156988
52.5,32.5,-2.98733659386635,10.4095248620988,10.6518385452383,10.6954057471667
52.5,33.5,-2.81746109468596,11.6154743220125,11.9020202799931,11.9588932048836
52.5,34.5,-1.65840540413878,13.3753664870347,13.6888756935443,13.7383759868747
52.5,35.5,-5.21818084397486,8.22447173955983,8.38659770604768,8.41602341745011
52.5,36.5,-1.71647602741473,8.99503745387394,9.10385682405594,9.12887905339409
52.5,40.5,-5.07602017277053,6.76798964577255,6.89524795887173,6.92742306943096
52.5,41.5,-6.43343986488347,5.54908401250997,5.70072356858799,5.73220628359263
52.5,42.5,-8.59679220720593,5.12836585614782,5.31352458955137,5.34880373705256
52.5,43.5,-11.4021530816864,4.993096282875,5.23410507557814,5.27514119367248
52.5,44.5,-12.6245371873224,4.35139853699317,4.62706819122302,4.67270223699322
52.5,45.5,-12.5047175018383,2.59929747625694,2.77182010361067,2.81602828558739
52.5,46.5,-12.8474660022983,0.560961819597947,0.748497715363136,0.801736576700133
52.5,47.5,-16.696522082282,1.45432715585493,1.70337314441463,1.76473582515191
52.5,48.5,-17.448036729092,0.6136415022261,0.872665628687632,0.938905687890394
52.5,49.5,-18.1481870300003,-0.205062027792541,0.0210373901983397,0.087732626091955
52.5,50.5,-19.041914547767,-1.26133509512459,-1.03612769481454,-0.972600056766876
52.5,51.5,-19.6449761957462,-2.00869090197494,-1.80355836932668,-1.74427664952332
52.5,52.5,-20.0559363424778,-2.75962834344024,-2.5743162797946,-2.51404256832653
52.5,53.5,-20.0810026813032,-3.42692619705174,-3.25401891682031,-3.19555441048706
52.5,54.5,-20.3923394194272,-4.21266113805998,-4.01749832329473,-3.96382242021918
52.5,55.5,-20.1063121365649,-4.296055408297,-4.10449303409992,-4.05276109822668
52.5,56.5,-20.5833722577563,-4.91088611863199,-4.65931944216469,-4.61213359624024
52.5,57.5,-21.1738277145794,-5.58940626197047,-5.3300456827798,-5.27816692402499
52.5,58.5,-21.881829566615,-6.3188418579566,-6.00998158338165,-5.96632735969385
52.5,59.5,-22.1869624047939,-6.58973008361492,-6.18159943916285,-6.14536012711152
52.5,60.5,-22.7279638139265,-6.95906269916712,-6.55993540402006,-6.51619924363192
52.5,61.5,-23.4247089343412,-7.73131023253222,-7.28515784120985,-7.23257218827897
52.5,62.5,-24.2189528314131,-8.51509004229536,-8.14296109073765,-8.07815127515677
52.5,63.5,-25.2417462655476,-9.67348020204476,-9.30080435962549,-9.23281829214028
52.5,64.5,-25.6772739412529,-10.2732086943892,-9.91895814881066,-9.87541607941821
52.5,65.5,-25.3384323235601,-10.6318450480045,-10.3803299222604,-10.3334152680716
52.5,66.5,-25.3912339586232,-11.3401273173679,-11.0825263508462,-11.0331858162159
52.5,67.5,-25.7428382906531,-12.3447047776942,-12.0623107143949,-12.0113517729358
52.5,68.5,-23.7767116829753,-13.3052079070892,-13.1274541389459,-13.0872682333487
52.5,71.5,-22.3524426469845,-14.1697644603749,-13.9706186321985,-13.9446977295663
52.5,72.5,-21.7655158732086,-14.700181107823,-14.5453495283388,-14.5189904779573
52.5,80.5,-29.9970449873379,-21.4985952793111,-21.281447891493,-21.2399028842638
53.5,-89.5,-62.3558482699562,-59.8513724908233,-59.0349301287017,-58.6634613343261
53.5,-88.5,-62.9292588676235,-60.2723900855253,-59.4910784314786,-59.104032867096
53.5,-87.5,-62.2797917843264,-59.5487073137292,-58.7725218620141,-58.3930977148113
53.5,-86.5,-62.3911080716976,-59.5381794086995,-58.7732610429327,-58.3666627433594
53.5,-85.5,-63.2124434942113,-60.2508440725096,-59.5074094640224,-59.0498219208747
53.5,-84.5,-63.815237442404,-60.7809902179986,-59.9948042318073,-59.5593841593214
