"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo"
-73.5,43.5,-11.6175766576614,2.21959419960954,2.21959419960954
-73.5,44.5,-13.0887911285673,1.00859685838222,1.00859685838222
-73.5,45.5,-14.8775629424623,0.20536225608417,0.20536225608417
-73.5,46.5,-17.7073938278215,-1.34069057354437,-1.34069057354437
-73.5,47.5,-19.4030693005238,-2.50542316575136,-2.50542316575136
-73.5,48.5,-21.3521320121629,-3.85622486525016,-3.85622486525016
-73.5,49.5,-22.5341394651149,-4.57325947457991,-4.57325947457991
-73.5,50.5,-23.295863234571,-6.03179487269704,-6.03179487269704
-73.5,51.5,-24.3867080226541,-6.89652269415952,-6.89652269415952
-73.5,52.5,-26.1627261868545,-7.87827654128775,-7.87827654128775
-73.5,53.5,-26.506061823267,-8.23292610051083,-8.23292610051083
-73.5,54.5,-27.1902777041708,-8.99099925850871,-8.99099925850871
-73.5,55.5,-27.8125568078033,-9.79315013455897,-9.79315013455897
-73.5,56.5,-28.4817121804293,-10.5310643277145,-10.5310643277145
-73.5,57.5,-29.3659309519189,-11.6017520873362,-11.6017520873362
-73.5,58.5,-30.254564253773,-12.5179017409499,-12.5179017409499
-73.5,59.5,-31.4206587105989,-13.7129645546614,-13.7129645546614
-73.5,60.5,-32.4083828193801,-15.0659056507014,-15.0659056507014
-73.5,61.5,-33.0105263463088,-16.3044219889077,-16.3044219889077
-73.5,62.5,-28.1378191743578,-16.0557612756324,-16.3902785657157
-73.5,64.5,-30.779764809353,-16.1427038993154,-16.1427038993154
-73.5,65.5,-32.1311963945627,-16.5973179647653,-16.5973179647653
-73.5,66.5,-31.3362579200949,-17.6265200556169,-17.6265200556169
-73.5,67.5,-29.9891132228575,-18.6083129515149,-18.6476630798261
-73.5,68.5,-32.9250939954072,-18.9895684254915,-18.9895684254915
-73.5,69.5,-36.9246498444251,-20.8455777933129,-20.8455777933129
-73.5,70.5,-39.1679311326572,-22.4569536788974,-22.4569536788974
-73.5,71.5,-35.7473573220628,-20.8810128679189,-20.8810128679189
-73.5,79.5,-36.0798204230411,-23.8317155320144,-23.8317155320144
-73.5,80.5,-44.6550381374146,-29.9565979587047,-29.9565979587047
-73.5,81.5,-43.4045874555196,-28.6146841903217,-28.6146841903217
-73.5,82.5,-43.667622779363,-29.1061244328107,-29.1061244328107
-73.5,83.5,-36.296759223938,-24.9691305824688,-24.9691305824688
-72.5,-89.5,-60.388693579925,-58.4478094665564,-58.4478094665564
-72.5,-88.5,-58.217791710794,-56.3181381367746,-56.3181381367746
-72.5,-87.5,-54.6275762817689,-52.7357302373741,-52.7357302373741
-72.5,-86.5,-48.003873173021,-46.0720285171377,-46.0720285171377
-72.5,-85.5,-42.9102437348238,-40.895195227449,-40.895195227449
-72.5,-84.5,-40.0384064838822,-37.9695532924312,-37.9695532924312
-72.5,-83.5,-38.1438007887985,-36.0085638607757,-36.0085638607757
-72.5,-82.5,-35.1412149054264,-32.9089012380969,-32.9089012380969
-72.5,-81.5,-33.3377647258873,-30.9787613128527,-30.9787613128527
-72.5,-80.5,-31.5526358247602,-29.0910563822836,-29.0910563822836
-72.5,-79.5,-30.9296001546085,-28.3871284359116,-28.3871284359116
-72.5,-78.5,-30.3447003849915,-27.7437729005421,-27.7437729005421
-72.5,-77.5,-29.4747484245471,-26.8944157740626,-26.8944157740626
-72.5,-76.5,-30.5557600921818,-28.0804178680925,-28.0804178680925
-72.5,-75.5,-31.4131464517542,-29.115986044906,-29.115986044906
-72.5,-74.5,-32.0070155265076,-29.8915825673778,-29.8915825673778
-72.5,-73.5,-23.3984050196462,-21.1949982865581,-21.1949982865581
-72.5,-72.5,-22.4361458355827,-20.0574357780628,-20.0574357780628
-72.5,-71.5,-17.9018784633705,-15.7805399188199,-15.7805399188199
-72.5,-70.5,-14.3923664144715,-12.536386291149,-12.536386291149
-72.5,-69.5,-14.4734328043096,-12.6217897006874,-12.6217897006874
-72.5,-54.5,-4.28246180553189,-3.5438033777468,-3.5438033777468
-72.5,-53.5,-4.39185581755425,-3.23393256190632,-3.23393256190632
-72.5,-52.5,-3.64196674778525,-2.33855433027659,-2.33855433027659
-72.5,-51.5,-2.73906866056578,-1.18245332789873,-1.18245332789873
-72.5,-50.5,-4.06014222571892,-2.25607299190015,-2.25607299190015
-72.5,-49.5,-4.04589494551931,-2.27382990519649,-2.27382990519649
-72.5,-48.5,-4.77701431810856,-3.04655116415982,-3.04655116415982
-72.5,-47.5,-5.50000084502889,-3.85910768391831,-3.85910768391831
-72.5,-46.5,-5.75279780964234,-4.2475695403825,-4.2475695403825
-72.5,-45.5,-5.65550216639614,-4.19298219731344,-4.19298219731344
-72.5,-44.5,-4.03197881366525,-2.42627555833065,-2.42627555833065
-72.5,-43.5,-2.97626212931105,-1.23157247908946,-1.23157247908946
-72.5,-42.5,-1.11227028715823,0.538104743443962,0.538104743443962
-72.5,-41.5,0.230249334126711,1.90192026360227,1.90192026360227
-72.5,-40.5,1.7631127138223,3.6451733062576,3.6451733062576
-72.5,-39.5,3.54708840064704,5.43034246202026,5.43034246202026
-72.5,-38.5,4.89349920834814,6.8732290651117,6.8732290651117
-72.5,-37.5,5.74857610963019,7.88388419848468,7.88388419848468
-72.5,-36.5,5.77054533812084,7.99806469840197,7.99806469840197
-72.5,-35.5,4.70926843727939,6.51365922338196,6.51365922338196
-72.5,-34.5,3.45690411978534,4.66378386293341,4.66378386293341
-72.5,-16.5,12.3396987697376,12.8135480220297,12.8135480220297
-72.5,-15.5,2.00397849767084,2.53251402082221,2.53251402082221
-72.5,-14.5,-0.240796484525799,0.261124940362399,0.261124940362399
-72.5,-13.5,4.32865305088068,4.75868819907868,4.75756335007175
-72.5,-12.5,13.0967781947912,13.4473056442513,13.4473056442513
-72.5,-11.5,19.7031484894609,19.9486346628226,19.9486346628226
-72.5,-10.5,19.4582624661743,19.5714055482099,19.5714055482099
-72.5,-9.5,19.8438832099598,19.8473785604749,19.8512446002702
-72.5,-8.5,19.7695825309505,19.8441782054092,19.7695825309505
-72.5,-7.5,19.5024149701265,19.6793748738776,19.5024149701265
-72.5,-6.5,19.4209698645647,19.6028118253367,19.4209698645647
-72.5,-5.5,19.444365249022,19.5911885056112,19.444365249022
-72.5,-4.5,19.5012563805761,19.6190961273919,19.5529488025666
-72.5,-3.5,19.201375532882,19.2979472044323,19.272344792142
-72.5,-2.5,19.0986322590416,19.193814911557,19.1365998396716
-72.5,-1.5,18.9070681137194,19.0131593803609,18.9131432633028
-72.5,-0.5,18.8542141453596,18.9970855992021,18.8542141453596
-72.5,0.5,18.2151847086315,18.4011912700587,18.2151847086315
-72.5,1.5,18.3565980426036,18.5619536953313,18.3565980426036
-72.5,2.5,18.5329315274122,18.7231729216874,18.5329315274122
-72.5,3.5,18.5424888377687,18.7013499436767,18.588169027549
-72.5,4.5,19.0414008459819,19.1422819487751,19.1422819487751
-72.5,5.5,14.4902744624232,14.7584456472724,14.7584456472724
-72.5,6.5,7.58619749961155,7.69726624953494,7.58619749961155
-72.5,7.5,12.0794919368944,12.3325738985358,12.3325738985358
-72.5,8.5,19.2477370102491,20.0219714717108,20.0219714717108
-72.5,9.5,20.3429249438856,21.2657147676019,21.2657147676019
-72.5,10.5,18.3564921674984,19.4568319714362,19.4568319714362
-72.5,11.5,20.1091658435762,21.3346381475484,20.1091658435762
-72.5,18.5,17.0794433080724,18.5690377727262,18.5690377727262
-72.5,19.5,16.4649403023933,18.5308025108916,18.5308025108916
-72.5,40.5,-5.11734019842531,3.4814834954696,3.4814834954696
-72.5,41.5,-8.05499617340309,4.12193924856173,4.12193924856173
-72.5,42.5,-10.178682071536,3.17122429907322,3.17122429907322
-72.5,43.5,-11.9335282595429,1.80861367502117,1.80861367502117
-72.5,44.5,-13.6404689036576,0.720451380891193,0.720451380891193
-72.5,45.5,-15.3610700837736,0.192659982586546,0.192659982586546
-72.5,46.5,-16.8491660771625,-0.853313138761691,-0.853313138761691
-72.5,47.5,-19.1697313811098,-2.34665892778763,-2.34665892778763
-72.5,48.5,-20.0995348140597,-3.25163203592279,-3.25163203592279
-72.5,49.5,-21.8196003615856,-4.1495070393929,-4.1495070393929
-72.5,50.5,-23.345322283996,-5.58206676432331,-5.58206676432331
-72.5,51.5,-24.6443251190973,-6.89941947408287,-6.89941947408287
-72.5,52.5,-25.9514200673572,-7.80792279447901,-7.80792279447901
-72.5,53.5,-26.3524172614195,-8.22229386154984,-8.22229386154984
-72.5,54.5,-27.1521977446973,-8.86580649641769,-8.86580649641769
-72.5,55.5,-27.6994331994759,-10.0971866440248,-10.0971866440248
-72.5,56.5,-28.313957782409,-10.4550183471751,-10.4550183471751
-72.5,57.5,-29.0874223992229,-11.4394568985631,-11.4394568985631
-72.5,58.5,-30.2036521754095,-12.4947586746409,-12.4947586746409
-72.5,59.5,-31.3977948939162,-13.6999427316426,-13.6999427316426
-72.5,60.5,-32.3112915554217,-14.9161402512837,-14.9161402512837
-72.5,61.5,-31.2403364436967,-15.8866567672987,-15.8866567672987
-72.5,63.5,-27.5046282265867,-16.0874380922439,-16.3561217449055
-72.5,64.5,-31.7556429984314,-16.2618787661034,-16.2618787661034
-72.5,65.5,-32.7677844996963,-16.6274296926642,-16.6274296926642
-72.5,66.5,-32.5651095645768,-17.2708206000953,-17.2708206000953
-72.5,67.5,-31.0632188498974,-18.3275590221371,-18.3275590221371
-72.5,68.5,-34.0692496968167,-19.1961248524953,-19.1961248524953
-72.5,69.5,-36.9015248816926,-20.9649499556396,-20.9649499556396
-72.5,70.5,-38.1329551437204,-21.8146515593478,-21.8146515593478
-72.5,71.5,-34.9649985113048,-20.974658818197,-20.974658818197
-72.5,78.5,-32.6379131499146,-21.5983452466982,-21.5983452466982
-72.5,79.5,-35.0151725766914,-23.5335434345901,-23.5335434345901
-72.5,80.5,-43.4145669708827,-28.8870939764593,-28.8870939764593
-72.5,81.5,-42.9849011925714,-28.2032462131232,-28.2032462131232
-72.5,82.5,-43.5329308700349,-28.9755068638029,-28.9755068638029
-72.5,83.5,-36.2140709996223,-24.9573843855943,-24.9573843855943
-71.5,-89.5,-60.3963070774717,-58.4540307628448,-58.4540307628448
-71.5,-88.5,-58.2421560376883,-56.3389424949618,-56.3389424949618
-71.5,-87.5,-54.7278495130262,-52.8312273132881,-52.8312273132881
-71.5,-86.5,-48.1832690167407,-46.2451224573888,-46.2451224573888
-71.5,-85.5,-43.1525924386191,-41.1301842382311,-41.1301842382311
-71.5,-84.5,-39.8964056052334,-37.8136313327012,-37.8136313327012
-71.5,-83.5,-38.1700342736074,-36.011320334194,-36.011320334194
-71.5,-82.5,-35.2602226062811,-33.0023583889413,-33.0023583889413
-71.5,-81.5,-33.7205315501562,-31.3440792324896,-31.3440792324896
-71.5,-80.5,-31.6718729417239,-29.200412596766,-29.200412596766
-71.5,-79.5,-31.2292238655766,-28.6807703122902,-28.6807703122902
-71.5,-78.5,-30.419475963286,-27.8252206788749,-27.8252206788749
-71.5,-77.5,-29.4985688916274,-26.9275109277122,-26.9275109277122
-71.5,-76.5,-30.5625005165381,-28.0981181932436,-28.0981181932436
-71.5,-75.5,-31.8492017558643,-29.5570643712013,-29.5570643712013
-71.5,-74.5,-32.6788024155157,-30.5431945244383,-30.5431945244383
-71.5,-73.5,-24.0819994359942,-21.9505032993381,-21.9505032993381
-71.5,-72.5,-20.8345825357097,-18.5937687614884,-18.5937687614884
-71.5,-71.5,-18.9796277936776,-16.8756735681238,-16.8756735681238
-71.5,-70.5,-14.7465899781305,-12.8756954373611,-12.8756954373611
-71.5,-69.5,-17.1617324937971,-15.4243252483024,-15.4243252483024
-71.5,-68.5,-14.8024996199474,-12.9806965372277,-12.9806965372277
-71.5,-54.5,-4.30907467837845,-3.26236402731517,-3.26236402731517
-71.5,-53.5,-4.75851880737713,-3.48619350701171,-3.48619350701171
-71.5,-52.5,-3.28972215024488,-1.92002928314198,-1.92002928314198
-71.5,-51.5,-2.1166721343462,-0.578395319903003,-0.578395319903003
-71.5,-50.5,-2.06898582865085,-0.319924436243517,-0.319924436243517
-71.5,-49.5,-3.09884748755555,-1.3181052220054,-1.3181052220054
-71.5,-48.5,-4.55406009012035,-2.78466811803477,-2.78466811803477
-71.5,-47.5,-4.96111419155662,-3.24293960273665,-3.24293960273665
-71.5,-46.5,-4.9621090094958,-3.34884469262989,-3.34884469262989
-71.5,-45.5,-4.74940841025008,-3.14252019728135,-3.14252019728135
-71.5,-44.5,-4.8013263104417,-3.07985144864236,-3.07985144864236
-71.5,-43.5,-3.96604427305449,-2.07912895606299,-2.07912895606299
-71.5,-42.5,-1.63978925963332,0.372221608965525,0.372221608965525
-71.5,-41.5,-1.72123395358878,0.358130170351693,0.358130170351693
-71.5,-40.5,-1.01470685295228,1.04237450459706,1.04237450459706
-71.5,-39.5,0.645029670745134,2.66517760845433,2.66517760845433
-71.5,-38.5,1.41206014736422,3.51343601419191,3.51343601419191
-71.5,-37.5,2.16189603709749,4.42028699601734,4.42028699601734
-71.5,-36.5,4.00721031672188,6.50560384177869,6.50560384177869
-71.5,-35.5,6.04324324524828,8.53890918680866,8.53890918680866
-71.5,-34.5,6.4077853754695,8.70752912252875,8.70752912252875
-71.5,-33.5,6.23348925443632,8.00951492835825,8.00951492835825
-71.5,-32.5,5.64981131447213,7.00629436130933,7.00629436130933
-71.5,-31.5,5.68814498602213,7.17190467439541,7.17190467439541
-71.5,-30.5,5.76347520282226,7.16900858998819,7.16900858998819
-71.5,-29.5,4.65170369265335,5.72288662588008,5.72288662588008
-71.5,-28.5,4.50888786334544,5.92617400502786,5.92617400502786
-71.5,-17.5,10.1194409344878,10.9931006270727,10.9931006270727
-71.5,-16.5,8.09683104502247,8.55549053588017,8.55549053588017
-71.5,-15.5,0.601214216615921,1.20034237916244,1.14721653347369
-71.5,-14.5,2.21110156930185,2.78505483377269,2.70498781935644
-71.5,-13.5,5.22245857940244,5.71429977098279,5.58889808617293
-71.5,-12.5,14.6034676962553,15.0557920297894,14.8293270195402
-71.5,-11.5,18.8807900617165,19.1415084001209,18.9768105651518
-71.5,-10.5,19.3036181856346,19.3982029016828,19.3036181856346
-71.5,-9.5,19.4926747386743,19.6222341184105,19.4926747386743
-71.5,-8.5,19.5872796418411,19.7462581188484,19.5872796418411
-71.5,-7.5,19.3617605575194,19.602673286306,19.3617605575194
-71.5,-6.5,19.2083779611226,19.4466360889588,19.2083779611226
-71.5,-5.5,19.2796782882352,19.4838517476405,19.2796782882352
-71.5,-4.5,19.2068221801262,19.3710363939937,19.2425244737915
-71.5,-3.5,18.8741307180039,19.0131753853389,18.9369093764773
-71.5,-2.5,18.8743416295611,19.0155639030571,18.9259756465576
-71.5,-1.5,18.677217634997,18.8211625353533,18.7115313723151
-71.5,-0.5,18.4692604625528,18.6241156328287,18.4810085140435
-71.5,0.5,18.1982514082521,18.3572771253596,18.1982514082521
-71.5,1.5,18.1103470304997,18.2810618478007,18.1103470304997
-71.5,2.5,18.2324918219554,18.405630967766,18.2324918219554
-71.5,3.5,18.4074283849315,18.5775088394593,18.4074283849315
-71.5,4.5,18.9490997508953,18.9903150434107,18.9597685523331
-71.5,5.5,19.3391101430303,19.4117843740387,19.3391101430303
-71.5,6.5,19.0252741920828,19.0343504457335,19.0252741920828
-71.5,7.5,18.6982567277737,18.7491748064756,18.7491748064756
-71.5,8.5,13.6392655072468,14.1302591097674,13.6392655072468
-71.5,9.5,18.5824061909957,20.1801927510801,20.1801927510801
-71.5,10.5,20.2529699151005,21.3553064153197,21.3553064153197
-71.5,11.5,19.1007592006453,20.455723632249,20.455723632249
-71.5,12.5,18.524614402226,19.8702509180598,19.8702509180598
-71.5,17.5,16.7758709659401,17.3614158145086,17.3614158145086
-71.5,18.5,16.3570716063891,17.7712553919426,17.7712553919426
-71.5,19.5,15.6814012933256,17.7015970041443,17.7015970041443
-71.5,21.5,15.0404020792672,16.8604354430256,16.8604354430256
-71.5,41.5,-7.32165261911494,3.5088582769502,3.5088582769502
-71.5,42.5,-9.64402766791838,3.28645598880414,3.28645598880414
-71.5,43.5,-11.443569509685,2.0380507826223,2.0380507826223
-71.5,44.5,-13.8905441471509,0.19417999035395,0.19417999035395
-71.5,45.5,-15.6939718213465,-0.57264241161091,-0.57264241161091
-71.5,46.5,-16.8796438698258,-1.14122909900865,-1.14122909900865
-71.5,47.5,-19.9124123862812,-3.41093713417649,-3.41093713417649
-71.5,48.5,-19.7881729006235,-3.18797335502292,-3.18797335502292
-71.5,49.5,-21.6115303259875,-4.26707967031814,-4.26707967031814
-71.5,50.5,-23.406244473098,-5.80187163835258,-5.80187163835258
-71.5,51.5,-24.7989390100219,-6.92215141749808,-6.92215141749808
-71.5,52.5,-25.8740427792072,-7.7520129220028,-7.7520129220028
-71.5,53.5,-26.3172211704776,-8.22967081299978,-8.22967081299978
-71.5,54.5,-27.2548677402415,-9.16497415159668,-9.16497415159668
-71.5,55.5,-27.9251125250544,-9.85701560242368,-9.85701560242368
-71.5,56.5,-28.0107361652489,-10.2155026211541,-10.2155026211541
-71.5,57.5,-28.8105102109058,-11.2364382838596,-11.2364382838596
-71.5,58.5,-30.2500946552626,-12.5553216191532,-12.5553216191532
-71.5,59.5,-31.3769651951601,-13.6493190832051,-13.6493190832051
-71.5,60.5,-32.0847860362381,-14.6479342161297,-14.6479342161297
-71.5,61.5,-27.9628727431808,-15.2456303520546,-15.5161738473316
-71.5,63.5,-29.7472565780793,-16.0602742372255,-16.0602742372255
-71.5,64.5,-31.3721003741691,-16.4569682040678,-16.4569682040678
-71.5,65.5,-32.1962747773954,-16.6504533085009,-16.6504533085009
-71.5,66.5,-32.8140986889601,-17.0914534035465,-17.0914534035465
-71.5,67.5,-32.8170485015426,-18.2845435446501,-18.2845435446501
-71.5,68.5,-34.5645548052021,-19.5223981818929,-19.5223981818929
-71.5,69.5,-36.3964887555156,-20.7364717255639,-20.7364717255639
-71.5,70.5,-37.3326156995126,-21.5829757629415,-21.5829757629415
-71.5,71.5,-33.0094357180808,-20.1442093078845,-20.1442093078845
-71.5,77.5,-28.9933387421072,-19.4617060500929,-19.4617060500929
-71.5,78.5,-34.0213506575674,-22.4147545741286,-22.4147545741286
-71.5,79.5,-34.1352519767625,-23.255051377586,-23.255051377586
-71.5,80.5,-41.8135076517239,-27.6887674182653,-27.6887674182653
-71.5,81.5,-42.5385399394536,-27.8578767912163,-27.8578767912163
-71.5,82.5,-43.7661999718419,-29.3910387453124,-29.3910387453124
-71.5,83.5,-35.9246317479227,-24.8997089324608,-24.8997089324608
-70.5,-89.5,-60.4034142879503,-58.4597675281872,-58.4597675281872
-70.5,-88.5,-58.266985169266,-56.3601875065626,-56.3601875065626
-70.5,-87.5,-54.8197746634483,-52.9184120269825,-52.9184120269825
-70.5,-86.5,-48.4315359964568,-46.4873977976918,-46.4873977976918
-70.5,-85.5,-43.4227126627628,-41.3940131499166,-41.3940131499166
-70.5,-84.5,-39.8103590870808,-37.716587374557,-37.716587374557
-70.5,-83.5,-38.1306022127292,-35.9586538625814,-35.9586538625814
-70.5,-82.5,-35.2128802814321,-32.9610571084025,-32.9610571084025
-70.5,-81.5,-33.8703161121479,-31.5117791499309,-31.5117791499309
-70.5,-80.5,-31.8205061967352,-29.3322379412383,-29.3322379412383
-70.5,-79.5,-31.9991813899683,-29.432085371722,-29.432085371722
-70.5,-78.5,-30.5786196375,-27.9836414062255,-27.9836414062255
-70.5,-77.5,-29.5792953890881,-27.008941260743,-27.008941260743
-70.5,-76.5,-30.2432928588125,-27.7777882899463,-27.7777882899463
-70.5,-75.5,-33.0435247656224,-30.7421659783327,-30.7421659783327
-70.5,-74.5,-33.4712403537439,-31.3101775620366,-31.3101775620366
-70.5,-73.5,-24.7725089633571,-22.6527061623713,-22.6527061623713
-70.5,-72.5,-19.9029938964211,-17.7544935265556,-17.7544935265556
-70.5,-71.5,-21.2881233133832,-19.1729104583162,-19.1729104583162
-70.5,-70.5,-16.6326225023108,-14.6667490406912,-14.6667490406912
-70.5,-69.5,-20.9386035164704,-19.1311258559375,-19.1311258559375
-70.5,-68.5,-14.5414245701794,-12.8635140999215,-12.8635140999215
-70.5,-55.5,-4.58273587296717,-3.88833243570524,-3.88833243570524
-70.5,-54.5,-4.77980227268168,-3.59494854219125,-3.59494854219125
-70.5,-53.5,-3.45934775385207,-2.0744408424345,-2.0744408424345
-70.5,-52.5,-2.67922977922218,-1.26099799303338,-1.26099799303338
-70.5,-51.5,-1.74973941360201,-0.25189212657611,-0.25189212657611
-70.5,-50.5,-1.72587677038142,-0.0895930051271405,-0.0895930051271405
-70.5,-49.5,-0.974163276436073,0.766255472360977,0.766255472360977
-70.5,-48.5,-2.49950969921691,-0.71521492225251,-0.71521492225251
-70.5,-47.5,-3.48803787585348,-1.68860538000341,-1.68860538000341
-70.5,-46.5,-2.58183792808226,-0.828719739576003,-0.828719739576003
-70.5,-45.5,-2.26796248267804,-0.510108234334205,-0.510108234334205
-70.5,-44.5,-2.11517360029476,-0.231668562681547,-0.231668562681547
-70.5,-43.5,-1.82784197320829,0.232069810400052,0.232069810400052
-70.5,-42.5,-0.401467103723969,1.82626185932064,1.82626185932064
-70.5,-41.5,-0.877504665810349,1.40039578601718,1.40039578601718
-70.5,-40.5,1.34183661871191,3.58966753861667,3.58966753861667
-70.5,-39.5,1.57167811380433,3.73800812278475,3.73800812278475
-70.5,-38.5,2.06864275112748,4.30562198531115,4.30562198531115
-70.5,-37.5,2.39341155092531,4.76725725710525,4.76725725710525
-70.5,-36.5,0.595446049175059,3.21668942827465,3.21668942827465
-70.5,-35.5,0.897421009466052,3.53732747106613,3.53732747106613
-70.5,-34.5,2.39398390741221,4.9584489210278,4.9584489210278
-70.5,-33.5,4.23743876165577,6.59405920369817,6.59405920369817
-70.5,-32.5,3.18221920185855,5.41564939982023,5.41564939982023
-70.5,-31.5,1.58382490543383,3.69738865237316,3.69738865237316
-70.5,-30.5,2.37213989975197,4.27114320885973,4.27114320885973
-70.5,-29.5,2.91077674575749,4.56215016488113,4.56215016488113
-70.5,-28.5,6.74747615516452,8.21987469327085,8.21987469327085
-70.5,-27.5,8.48582161766078,9.77465795340499,9.77465795340499
-70.5,-26.5,6.69777295158378,7.8731715168937,7.8731715168937
-70.5,-25.5,5.64972425681605,6.81341582038107,6.81341582038107
-70.5,-24.5,4.59201138918953,5.7805222603692,5.7805222603692
-70.5,-23.5,6.24564225769469,7.53915840927844,7.53915840927844
-70.5,-22.5,5.22290736170752,6.70748743103551,6.70748743103551
-70.5,-21.5,5.22525655959866,6.85953739212294,6.85953739212294
-70.5,-20.5,5.29147922577603,6.88248024114541,6.88248024114541
-70.5,-19.5,5.38425740184528,6.96896159924301,6.96896159924301
-70.5,-18.5,7.95182863865048,9.3015481495365,9.3015481495365
-70.5,-17.5,9.37120082016502,9.92015363237421,9.92015363237421
-70.5,-16.5,2.36888680826957,2.91306162891643,2.82982479006584
-70.5,-15.5,2.80031854146041,3.45816412052283,3.33712343762496
-70.5,-14.5,1.13459278732762,1.81373522601718,1.54961830590452
-70.5,-13.5,10.3361701095631,10.9970880693709,10.5615677346841
-70.5,-12.5,18.0671119895533,18.62122571169,18.1408772333326
-70.5,-11.5,18.4550629237002,18.9418287479452,18.4566265599428
-70.5,-10.5,18.8372394813757,19.1335659713617,18.8372394813757
-70.5,-9.5,19.3227876034166,19.5865390762687,19.3227876034166
-70.5,-8.5,19.4161536531789,19.6876069680122,19.4161536531789
-70.5,-7.5,19.2417500912611,19.5316560794599,19.2417500912611
-70.5,-6.5,19.1684461564624,19.4397745851454,19.1684461564624
-70.5,-5.5,19.2328967014594,19.4785537902635,19.2328967014594
-70.5,-4.5,19.039117012432,19.2747914111508,19.07644838732
-70.5,-3.5,18.7026445221548,18.9057174444465,18.7749207789611
-70.5,-2.5,18.6476714432737,18.8324713005551,18.7237576668949
-70.5,-1.5,18.4480256673257,18.6296710244247,18.5179436367271
-70.5,-0.5,18.2005786791066,18.3878522399015,18.2545966414568
-70.5,0.5,17.7218913857762,17.9124052082321,17.7442950259695
-70.5,1.5,17.9057986407142,18.085794281108,17.9057986407142
-70.5,2.5,18.1472838109093,18.3461050773439,18.1472838109093
-70.5,3.5,18.2631041009245,18.4845396865159,18.2631041009245
-70.5,4.5,18.7089929194589,18.8246421613864,18.7089929194589
-70.5,5.5,19.045817978414,19.070426783285,19.070426783285
-70.5,6.5,19.0521067623165,19.0630285525961,19.0630285525961
-70.5,7.5,19.0499476323636,19.0878758198715,19.0878758198715
-70.5,8.5,16.2462526653494,16.3521616408867,16.2462526653494
-70.5,9.5,15.6799306581063,16.0867993834562,15.6799306581063
-70.5,10.5,18.3687101190311,19.0054359181418,18.3687101190311
-70.5,11.5,18.9343369637217,20.1382282853858,20.1382282853858
-70.5,18.5,16.1141304499337,17.2692770166788,17.2692770166788
-70.5,19.5,16.1137612342169,17.9960144692475,17.9960144692475
-70.5,41.5,-6.50988719931671,2.56811573369162,2.56811573369162
-70.5,42.5,-7.71198075158255,1.86256871787565,1.86256871787565
-70.5,43.5,-10.0516279446759,1.71874276068328,1.71874276068328
-70.5,44.5,-13.2375216773778,0.890985818207264,0.890985818207264
-70.5,45.5,-15.8061242661306,-1.03374631005738,-1.03374631005738
-70.5,46.5,-17.0773275874555,-1.6491001070211,-1.6491001070211
-70.5,47.5,-18.2365411211138,-3.13087699948145,-3.13087699948145
-70.5,48.5,-20.2521852200053,-3.66657881338948,-3.66657881338948
-70.5,49.5,-21.3502164303192,-4.87288729937281,-4.87288729937281
-70.5,50.5,-23.5400522472603,-6.02663488447267,-6.02663488447267
-70.5,51.5,-24.9522842284824,-7.14665610138327,-7.14665610138327
-70.5,52.5,-25.9238163080599,-7.99831797613629,-7.99831797613629
-70.5,53.5,-26.4915929136532,-8.50447451132418,-8.50447451132418
-70.5,54.5,-27.461187928915,-9.42293842244214,-9.42293842244214
-70.5,55.5,-27.9922618470022,-9.96834447729433,-9.96834447729433
-70.5,56.5,-27.9616352037128,-10.1140610206625,-10.1140610206625
-70.5,57.5,-28.5768451837557,-10.857418152834,-10.857418152834
-70.5,58.5,-29.7848254725337,-12.319446670192,-12.319446670192
-70.5,59.5,-30.6368163460067,-13.308167556209,-13.308167556209
-70.5,60.5,-30.9450775141894,-14.2523246137379,-14.2523246137379
-70.5,61.5,-25.8138773548816,-15.2416252189515,-15.5630575956437
-70.5,62.5,-26.5497925792422,-15.5746252077575,-15.8046811774942
-70.5,63.5,-31.8133459653173,-16.1720249874843,-16.1720249874843
-70.5,64.5,-31.4107719974858,-16.4795613061875,-16.4795613061875
-70.5,65.5,-32.2921870482819,-16.8964922414918,-16.8964922414918
-70.5,66.5,-32.526628356427,-17.0540394628687,-17.0540394628687
-70.5,67.5,-33.3388503536582,-18.4206140340226,-18.4206140340226
-70.5,68.5,-34.3906859167985,-19.7908783831128,-19.7908783831128
-70.5,69.5,-36.1175411224365,-20.9627315507616,-20.9627315507616
-70.5,70.5,-35.9174877149452,-21.1089381010192,-21.1089381010192
-70.5,76.5,-26.8418585891702,-18.2224033283979,-18.2224033283979
-70.5,77.5,-30.2224515143391,-19.9819768638965,-19.9819768638965
-70.5,78.5,-35.1459395765194,-22.7780543819496,-22.7780543819496
-70.5,80.5,-40.72764493693,-27.11463519702,-27.11463519702
-70.5,81.5,-42.0685906409153,-27.637307932617,-27.637307932617
-70.5,82.5,-43.1975570967155,-29.0121648765635,-29.0121648765635
-70.5,83.5,-35.8299556367099,-24.8946940403875,-24.8946940403875
-69.5,-89.5,-60.4112346318151,-58.4662046331858,-58.4662046331858
-69.5,-88.5,-58.291572626148,-56.3811919455683,-56.3811919455683
-69.5,-87.5,-54.8973739717688,-52.9927328786347,-52.9927328786347
