"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
-52.5,82.5,-36.9532875517649,-25.3986564525935,-25.3986564525935,-25.7435633783536,-24.8841948340684
-51.5,82.5,-37.006422915629,-25.39259117712,-25.39259117712,-25.7578261751463,-24.8679628929739
-50.5,82.5,-37.5248392046562,-25.7964075102072,-25.7964075102072,-26.1849577412619,-25.2520960539712
-49.5,82.5,-37.7345668625619,-25.8777872910191,-25.8777872910191,-26.2891074894553,-25.3109278677231
-48.5,82.5,-37.9950693073017,-25.9430384999939,-25.9430384999939,-26.3803347084481,-25.3417788330466
-47.5,82.5,-38.2730760131563,-26.1268004015221,-26.1268004015221,-26.5720986041859,-25.5012184943438
-46.5,82.5,-38.5791128352284,-26.4799859597402,-26.4799859597402,-26.9104036266901,-25.8451044059139
-45.5,82.5,-38.6553148124899,-26.5650868300881,-26.5650868300881,-26.9870448450484,-25.9176062604013
-44.5,82.5,-39.6978730544448,-27.272483687156,-27.272483687156,-27.751185226599,-26.5819518046221
-43.5,82.5,-40.813493782069,-27.9760423412014,-27.9760423412014,-28.5289703934941,-27.2379371474156
-42.5,82.5,-40.8964011068855,-27.8518883005317,-27.8518883005317,-28.451693921316,-27.0926790239664
-41.5,82.5,-41.0063362168414,-27.8176101239132,-27.8176101239132,-28.4546583610398,-27.0436960691619
-40.5,82.5,-41.0208447019969,-27.6967696794974,-27.6967696794974,-28.3695270540525,-26.909221230575
-39.5,82.5,-41.7686083368957,-28.3451285320999,-28.3451285320999,-29.0509389250383,-27.5501053600065
-38.5,82.5,-42.1644100456898,-28.613405657533,-28.613405657533,-29.3585026697874,-27.8092111873428
-37.5,82.5,-42.5145034478977,-28.8730275902631,-28.8730275902631,-29.6483437084792,-28.0617274082099
-36.5,82.5,-42.0360661770982,-28.3619224646628,-28.3619224646628,-29.1534342365425,-27.5467018382083
-35.5,82.5,-41.9447086452906,-28.3204164274037,-28.3204164274037,-29.1114071371965,-27.5079991814813
-34.5,82.5,-41.514259802763,-28.006022753194,-28.006022753194,-28.7818091476634,-27.2006392897606
-33.5,82.5,-41.0754857087774,-27.7907840388162,-27.7907840388162,-28.5230395657417,-26.9969881784304
-32.5,82.5,-40.8534221830113,-27.9574891663489,-27.9574891663489,-28.6043738980489,-27.183382133752
-31.5,82.5,-40.5759384589536,-27.8716927452545,-27.8716927452545,-28.4855907784366,-27.1097014574375
-30.5,82.5,-40.5332651593855,-27.8261689557561,-27.8261689557561,-28.4537119167775,-27.0656079203169
-29.5,82.5,-40.0948526359562,-27.4586319396339,-27.4586319396339,-28.0813206813895,-26.7032921428842
-28.5,82.5,-39.8803516829652,-27.3492204700597,-27.3492204700597,-27.9565705963805,-26.5988877639607
-27.5,82.5,-39.3075382145388,-27.0067061510735,-27.0067061510735,-27.5782667462305,-26.2744578885979
-26.5,82.5,-38.6370580360293,-26.6466340250203,-26.6466340250203,-27.1701190911158,-25.9412598522596
-25.5,82.5,-37.6083347041692,-26.0658853608051,-26.0658853608051,-26.524751113071,-25.4056793552773
-24.5,82.5,-36.5536274074843,-25.5197078940059,-25.5197078940059,-25.9026765803993,-24.9099873881845
-23.5,82.5,-35.6361534146326,-25.1310903394861,-25.1310903394861,-25.4336436033128,-24.5730603620809
-22.5,82.5,-34.841457908707,-24.769894991855,-24.769894991855,-25.0048257735207,-24.2513825186586
-20.5,82.5,-33.1290949384549,-23.9666022215926,-23.9666022215926,-24.0447445527925,-23.6985752752853
-93.5,81.5,-38.019059453266,-25.6484880918105,-25.6484880918105,-25.7531002051592,-25.3298616587753
-92.5,81.5,-38.6520846038525,-25.8206005028006,-25.8206005028006,-26.0913161286868,-25.524668803332
-91.5,81.5,-39.2862307927438,-25.8823130978804,-25.8823130978804,-26.3633778509231,-25.6161169943759
-90.5,81.5,-40.029035771106,-26.1362462996771,-26.1362462996771,-26.7172978408025,-25.6374030919076
-89.5,81.5,-40.7898506364652,-26.5331241997358,-26.5331241997358,-27.1643265332349,-25.9822706780696
-88.5,81.5,-41.7488710228886,-27.0620956833607,-27.0620956833607,-27.7539941256056,-26.4499331732148
-87.5,81.5,-42.5369956527437,-27.533677990708,-27.533677990708,-28.2688386007013,-26.8733061073414
-86.5,81.5,-42.8870065352746,-27.7166461373546,-27.7166461373546,-28.4738197520028,-27.0256449198708
-85.5,81.5,-43.1025052802903,-27.9004245877,-27.9004245877,-28.6616312520487,-27.1962012442045
-84.5,81.5,-43.3848573356867,-28.1400209694303,-28.1400209694303,-28.9093521670737,-27.4225293361819
-83.5,81.5,-44.3063036275761,-28.9687246993716,-28.9687246993716,-29.759513831621,-28.2357492249172
-82.5,81.5,-44.8516452454563,-29.3208666906825,-29.3208666906825,-30.1552080160307,-28.5651269106993
-81.5,81.5,-45.1384968623519,-29.5975158178647,-29.5975158178647,-30.4390754480067,-28.8338591427376
-80.5,81.5,-45.2460800143225,-29.8117396826324,-29.8117396826324,-30.6405347061017,-29.0516195029519
-79.5,81.5,-44.4490725879158,-29.0778595676646,-29.0778595676646,-29.8990014584436,-28.3136452002983
-78.5,81.5,-43.8128432727286,-28.5639282492389,-28.5639282492389,-29.3639365047562,-27.7979654915764
-77.5,81.5,-44.043792541538,-28.933367070263,-28.933367070263,-29.7089751893425,-28.1659673441201
-76.5,81.5,-43.8067969564881,-28.806976793121,-28.806976793121,-29.561181672332,-28.034091979212
-75.5,81.5,-44.1523550376296,-29.2566124569866,-29.2566124569866,-29.9921368120186,-28.4784739068038
-74.5,81.5,-44.1097856474774,-29.2903582146258,-29.2903582146258,-30.0132997598442,-28.5053034220722
-73.5,81.5,-43.4045874555196,-28.6146841903217,-28.6146841903217,-29.3363789810091,-27.820575185792
-72.5,81.5,-42.9849011925714,-28.2032462131232,-28.2032462131232,-28.9315815232924,-27.4013990627435
-71.5,81.5,-42.5385399394536,-27.8578767912163,-27.8578767912163,-28.5757526868403,-27.0574480074366
-70.5,81.5,-42.0685906409153,-27.637307932617,-27.637307932617,-28.3083672457189,-26.8459139978355
-69.5,81.5,-41.6112255867038,-27.3977361002937,-27.3977361002937,-28.0325384238119,-26.6165257704145
-68.5,81.5,-41.6232483360384,-27.5829203803757,-27.5829203803757,-28.200131822776,-26.8159671138926
-67.5,81.5,-41.0246945446091,-27.3518148237573,-27.3518148237573,-27.925751984113,-26.6257233772477
-66.5,81.5,-39.9854899915201,-26.725867722556,-26.725867722556,-27.2491046442075,-26.0468873693624
-65.5,81.5,-39.1595081910491,-26.2611615730716,-26.2611615730716,-26.7408883498725,-25.6226251417858
-64.5,81.5,-38.7533030146999,-26.0489553871964,-26.0489553871964,-26.5078154687336,-25.4294211919045
-63.5,81.5,-38.770483430618,-26.07779624675,-26.07779624675,-26.5398804071104,-25.4534880692073
-62.5,81.5,-38.860184550139,-26.0989618059514,-26.0989618059514,-26.572494705099,-25.4579648906365
-61.5,81.5,-39.1938530692565,-26.3375130330878,-26.3375130330878,-26.8259164115944,-25.6767325808427
-60.5,81.5,-40.5201375210924,-27.4627514734399,-27.4627514734399,-27.9745333086658,-26.764069503268
-59.5,81.5,-41.2629100587751,-27.7843483528655,-27.7843483528655,-28.3559373452441,-27.0233693267884
-58.5,81.5,-42.3979172255312,-28.4713817877229,-28.4713817877229,-29.1129653865033,-27.6479496327578
-57.5,81.5,-42.9822316169739,-28.9438192493881,-28.9438192493881,-29.6145857676619,-28.1028832473227
-56.5,81.5,-43.0922612513815,-29.0645028168602,-29.0645028168602,-29.7540887314127,-28.2250576349657
-55.5,81.5,-42.9946851313114,-28.9177852302657,-28.9177852302657,-29.63959239509,-28.0743757352873
-54.5,81.5,-42.5152971806271,-28.3728638193154,-28.3728638193154,-29.1304794898191,-27.5241638613237
-53.5,81.5,-42.4271117547527,-28.3547665231595,-28.3547665231595,-29.1228256402417,-27.5135406772623
-52.5,81.5,-42.6234842981611,-28.683045420942,-28.683045420942,-29.4470319094514,-27.8529194309742
-51.5,81.5,-42.1004193526826,-28.2624312556449,-28.2624312556449,-29.0178248321477,-27.4337422177087
-50.5,81.5,-41.8284195995757,-27.9645012576665,-27.9645012576665,-28.7375376160254,-27.1274060082988
-49.5,81.5,-42.0194724153195,-28.1679879988677,-28.1679879988677,-28.9540752657895,-27.3285330475674
-48.5,81.5,-42.3635945079582,-28.5604414233672,-28.5604414233672,-29.3517793767265,-27.7217810783061
-47.5,81.5,-42.1284872570208,-28.4437071016857,-28.4437071016857,-29.2271224721161,-27.6138723112343
-46.5,81.5,-41.811427355877,-28.1803092933127,-28.1803092933127,-28.9665673169072,-27.3539046471265
-45.5,81.5,-41.6515016419547,-28.0502925978192,-28.0502925978192,-28.8449436749205,-27.2269680122932
-44.5,81.5,-42.0481846526265,-28.4435468591084,-28.4435468591084,-29.2531260058945,-27.6212928553128
-43.5,81.5,-43.0367633962206,-29.3718879600654,-29.3718879600654,-30.2049872235274,-28.5444125120545
-42.5,81.5,-44.3541926026344,-30.6405112141743,-30.6405112141743,-31.4946807796595,-29.8088139926266
-35.5,81.5,-42.726587207267,-29.1445648730175,-29.1445648730175,-30.052863407621,-28.3261706409369
-34.5,81.5,-41.9866580575172,-28.5700320675437,-28.5700320675437,-29.4494023134473,-27.7601780229514
-33.5,81.5,-41.2179947879698,-28.0835003993873,-28.0835003993873,-28.9059090777162,-27.2887094881735
-32.5,81.5,-40.170230065499,-27.2636163405542,-27.2636163405542,-28.0398022433544,-26.4796877392435
-31.5,81.5,-40.1347495560135,-27.3618067609412,-27.3618067609412,-28.1125759175481,-26.5826332027226
-30.5,81.5,-39.9056845330766,-27.2348850045819,-27.2348850045819,-27.9652874103273,-26.4571252267276
-29.5,81.5,-39.7463341574584,-27.0897265706744,-27.0897265706744,-27.814173187381,-26.3037108951581
-28.5,81.5,-39.7480389371514,-27.1943224117692,-27.1943224117692,-27.9001881652141,-26.4110908680928
-27.5,81.5,-39.1889871190701,-26.804203999054,-26.804203999054,-27.4818445510727,-26.0311948966397
-26.5,81.5,-38.4842277641541,-26.1952783367197,-26.1952783367197,-26.8576738493163,-25.4234050695302
-25.5,81.5,-37.8677245402975,-25.95056192988,-25.95056192988,-26.5577778663029,-25.2120140244552
-24.5,81.5,-37.1696379565031,-25.6425975246688,-25.6425975246688,-26.1908969483989,-24.9371326179476
-23.5,81.5,-36.684281778442,-25.382815795317,-25.382815795317,-25.8961739292152,-24.689834320134
-22.5,81.5,-36.5277206566717,-25.3715349549162,-25.3715349549162,-25.862493587934,-24.6812927506249
-21.5,81.5,-35.8457591814255,-24.9326470937447,-24.9326470937447,-25.3874063795409,-24.2576719132872
-20.5,81.5,-35.4509174987142,-24.7296674294464,-24.7296674294464,-25.1545375417759,-24.0629078855356
-19.5,81.5,-35.4865984819829,-24.7980906410276,-24.7980906410276,-25.2156887548446,-24.1195634240235
-18.5,81.5,-35.7962345976915,-24.9170884156067,-24.9170884156067,-25.3615059848092,-24.2003042354298
-17.5,81.5,-36.1737702297313,-25.0604947353048,-25.0604947353048,-25.546589012282,-24.3063916502554
-16.5,81.5,-36.2638714109148,-25.089564697644,-25.089564697644,-25.592817012388,-24.3194388904077
-15.5,81.5,-35.8667030900717,-24.9471416292978,-24.9471416292978,-25.4238907474426,-24.2003315250314
-14.5,81.5,-35.2571519179004,-24.7175399844936,-24.7175399844936,-25.1511448060738,-24.0090732467494
-13.5,81.5,-34.023455518697,-24.089772560667,-24.089772560667,-24.4464506241645,-23.4463212275437
-12.5,81.5,-32.7324945205024,-23.4265565748326,-23.4265565748326,-23.7015699933302,-22.8494664800242
55.5,81.5,-30.481297842024,-22.3949860203745,-22.3949860203745,-22.1556239458843,-22.1112787284986
56.5,81.5,-30.6485062941776,-22.5163602656286,-22.5163602656286,-22.2718055897892,-22.231280192943
57.5,81.5,-30.6994381220346,-22.6053369428962,-22.6053369428962,-22.3285149974063,-22.3182597120164
58.5,81.5,-30.8104595470641,-22.6920183783109,-22.6920183783109,-22.405262081523,-22.4055084153979
61.5,81.5,-31.0282482432468,-22.9376378940241,-22.9376378940241,-22.5782327439659,-22.7333726943411
63.5,81.5,-31.4753599196406,-23.2024625684046,-23.2024625684046,-22.8623509751307,-22.9880256619436
64.5,81.5,-31.7115834342582,-23.3260812769478,-23.3260812769478,-23.0040464889546,-23.1081252741676
90.5,81.5,-37.4048111938106,-26.1467218712283,-26.1467218712283,-26.1171371737561,-25.8366236330196
94.5,81.5,-37.6292201410181,-26.2538591308652,-26.2538591308652,-26.2227679686509,-25.9346198833724
95.5,81.5,-37.7263080481174,-26.2917112410955,-26.2917112410955,-26.2692879942112,-25.9690501246336
96.5,81.5,-37.7971167443586,-26.3039773437206,-26.3039773437206,-26.2878186560269,-25.9763350238657
-99.5,80.5,-36.9489115513861,-25.3584174340325,-25.3584174340325,-25.1689984325615,-25.0326396217454
-95.5,80.5,-40.0646473054375,-26.1502921486007,-26.1502921486007,-26.7657180149194,-25.7148758911195
-94.5,80.5,-41.5930388846568,-26.9806709214114,-26.9806709214114,-27.7029714884282,-26.45864167436
-93.5,80.5,-43.2850872801883,-28.0750347724384,-28.0750347724384,-28.889611841088,-27.4788112152082
-92.5,80.5,-44.3468746251294,-28.9543223770335,-28.9543223770335,-29.7939296581758,-28.3327790154344
-91.5,80.5,-43.037522762801,-27.8730919658606,-27.8730919658606,-28.6691078428273,-27.2724527748252
-90.5,80.5,-41.8850479160036,-26.9355824320444,-26.9355824320444,-27.6914392421752,-26.3534771346271
-89.5,80.5,-40.8704820056047,-26.3126717749717,-26.3126717749717,-27.001780617036,-25.7697010263135
-88.5,80.5,-40.588335867439,-26.2716959159023,-26.2716959159023,-26.92161737161,-25.7496036105024
-87.5,80.5,-40.3154849462211,-26.0922685233344,-26.0922685233344,-26.7287959684856,-25.5719049951394
-86.5,80.5,-40.2526766714773,-26.0546471122918,-26.0546471122918,-26.6915627861651,-25.5275171509345
-85.5,80.5,-40.5744634479284,-26.3434757467359,-26.3434757467359,-26.9932419183941,-25.8029728761941
-84.5,80.5,-40.6779470407537,-26.3815650345492,-26.3815650345492,-27.0523900239409,-25.8246602803186
-83.5,80.5,-40.6632112606296,-26.1403466274696,-26.1403466274696,-26.8622709364141,-25.5496177389096
-82.5,80.5,-40.7025570111615,-26.1091285817537,-26.1091285817537,-26.8581833877466,-25.5034565554586
-81.5,80.5,-40.9494482917445,-26.3436244137053,-26.3436244137053,-27.1067112973696,-25.72582383691
-80.5,80.5,-41.3801671109029,-26.6515846037439,-26.6515846037439,-27.4458646261134,-26.006593874575
-79.5,80.5,-41.8176154421908,-26.9305139910962,-26.9305139910962,-27.7612630520559,-26.2524465826072
-78.5,80.5,-42.6461979974593,-27.7773603772412,-27.7773603772412,-28.6120066883126,-27.0830816249413
-77.5,80.5,-43.0676384084991,-28.2312233367502,-28.2312233367502,-29.0659911143085,-27.5204023872394
-76.5,80.5,-43.8148072710926,-28.9044132645109,-28.9044132645109,-29.7578410677,-28.1651079402172
