"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
-43.5,-83.5,-41.9226816780865,-39.610716082495,-39.610716082495,-41.9226816780865,-39.610716082495,-39.610716082495
-43.5,-82.5,-35.9545344671234,-33.6425804973779,-33.6425804973779,-35.9545344671234,-33.6425804973779,-33.6425804973779
-43.5,-81.5,-33.0276624092034,-31.1954569944846,-31.1954569944846,-33.0276624092034,-31.1954569944846,-31.1954569944846
-43.5,-80.5,-31.6161869815418,-29.8286184182382,-29.8286184182382,-31.6161869815418,-29.8286184182382,-29.8286184182382
-43.5,-79.5,-31.042596766672,-29.3474197692105,-29.3474197692105,-31.042596766672,-29.3474197692105,-29.3474197692105
-43.5,-78.5,-29.1911769531211,-27.2920393630843,-27.2920393630843,-29.1911769531211,-27.2920393630843,-27.2920393630843
-43.5,-77.5,-35.6795766008885,-33.0158498802089,-33.0158498802089,-35.6795766008885,-33.0158498802089,-33.0158498802089
-43.5,-22.5,15.3084744027949,15.9006836992289,15.9006836992289,16.3876925419841,16.9799018384181,16.9799018384181
-43.5,-21.5,13.5763296721769,13.9193965207918,13.9193965207918,14.4600990330371,14.803165881652,14.803165881652
-43.5,-20.5,13.9125644789809,14.0552405896863,14.0552405896863,14.9213540895257,15.0640302002311,15.0640302002311
-43.5,-19.5,14.1341597083816,14.3084170576193,14.3084170576193,15.1913797555906,15.3656371048283,15.3656371048283
-43.5,-18.5,13.4055952563098,13.7104369098587,13.6343635650884,14.5069698879796,14.8118115415285,14.7357381967582
-43.5,-17.5,15.0394922653983,15.5228915817503,15.2800451570357,15.9592425879521,16.4426419043041,16.1997954795895
-43.5,-16.5,16.1659980816837,16.7669165810487,16.3886155131639,16.8029293272756,17.4038478266406,17.0255467587558
-43.5,-15.5,17.1019766844977,17.738861754989,17.2818590228313,17.3976861906385,18.0345712611298,17.5775685289721
-43.5,-14.5,18.0472107376427,18.471850271696,18.1763063691689,18.2784348409345,18.7030743749878,18.4075304724607
-43.5,-13.5,19.2027108122742,19.3114514213588,19.2869985435823,19.4009838312171,19.5097244403017,19.4852715625252
-43.5,-12.5,19.5661678253428,19.6151658438146,19.6573715950163,19.9212984829627,19.9702965014345,20.0125022526362
-43.5,-11.5,20.3505519182554,20.3505519182554,20.4872881044168,20.557144565596,20.557144565596,20.6938807517574
-43.5,-10.5,20.449219870248,20.7320833341884,20.7320833341884,20.7938033024456,21.076666766386,21.076666766386
-43.5,-9.5,20.1001406737869,20.6465821648549,20.6465821648549,20.4855462065178,21.0319876975859,21.0319876975859
-43.5,-8.5,20.3522934525141,21.1116393649418,21.1116393649418,20.8319291625946,21.5912750750223,21.5912750750223
-43.5,-7.5,20.2575450138322,21.1196860683816,21.1196860683816,20.6452364085321,21.5073774630815,21.5073774630815
-43.5,-6.5,20.3478470584112,20.9972332728228,20.9972332728228,20.7466362127288,21.3960224271404,21.3960224271404
-43.5,-5.5,20.7156499194247,21.0457271539124,21.0457271539124,21.0365629411746,21.3666401756623,21.3666401756623
-43.5,-4.5,21.0956650372062,21.1810652931853,21.1810652931853,21.321304017171,21.4067042731501,21.4067042731501
-43.5,-3.5,21.0170181977696,21.1277884501432,21.124328115037,21.2266912070791,21.3374614594527,21.3340011243465
-43.5,-2.5,19.8265657467058,19.9394564593,19.9394564593,19.9184226936076,20.0313134062018,20.0313134062018
-43.5,59.5,-11.2510596322162,-8.2201145304019,-8.2201145304019,-11.1470775958556,-8.11613249404127,-8.11613249404127
-43.5,60.5,-15.3371600749237,-8.4019519066172,-8.4019519066172,-13.4024257448705,-6.46721757656403,-6.46721757656403
-43.5,61.5,-22.9341179527342,-14.1924117854663,-14.1924117854663,-21.5316675928069,-12.789961425539,-12.789961425539
-43.5,62.5,-25.9624918151647,-17.1463483761065,-17.1463483761065,-25.025374872812,-16.2092314337538,-16.2092314337538
-43.5,63.5,-30.8639358490706,-21.3954685332121,-21.3954685332121,-30.5011399879324,-21.0326726720739,-21.0326726720739
-43.5,64.5,-33.4069453032355,-23.6465247338904,-23.6465247338904,-33.293371894049,-23.5329513247039,-23.5329513247039
-43.5,65.5,-33.9789120586323,-23.7448480031197,-23.7448480031197,-33.8796674127718,-23.6456033572592,-23.6456033572592
-43.5,66.5,-36.1689133130413,-25.2732239346571,-25.2732239346571,-36.1227294319174,-25.2270400535332,-25.2270400535332
-43.5,67.5,-36.5273429621011,-25.2274559622592,-25.2274559622592,-36.483287460799,-25.1834004609571,-25.1834004609571
-43.5,68.5,-36.5224824968725,-25.115416438865,-25.115416438865,-36.477780664631,-25.0707146066235,-25.0707146066235
-43.5,69.5,-37.4002808167466,-26.0821287192191,-26.0821287192191,-37.3390502827229,-26.0208981851954,-26.0208981851954
-43.5,70.5,-39.2340512546045,-28.1409632278553,-28.1409632278553,-39.1682394107324,-28.0751513839832,-28.0751513839832
-43.5,71.5,-41.534875875605,-30.4387833904794,-30.4387833904794,-41.4794975585138,-30.3834050733882,-30.3834050733882
-43.5,72.5,-43.9922838090254,-32.4689496965919,-32.4689496965919,-43.9596202949941,-32.4362861825606,-32.4362861825606
-43.5,73.5,-46.1368797875941,-33.8903895013992,-33.8903895013992,-46.1159654572176,-33.8694751710227,-33.8694751710227
-43.5,74.5,-48.2810999103955,-35.0402192362291,-35.0402192362291,-48.2656769732142,-35.0247962990478,-35.0247962990478
-43.5,75.5,-49.8858308319535,-35.9200196766747,-35.9200196766747,-49.8661552566971,-35.9003441014183,-35.9003441014183
-43.5,76.5,-50.4015056048121,-36.3272113312036,-36.3272113312036,-50.3666077530801,-36.2923134794716,-36.2923134794716
-43.5,77.5,-50.3437401526741,-36.2895525594708,-36.2895525594708,-50.3070506961583,-36.252863102955,-36.252863102955
-43.5,78.5,-49.7999742951244,-35.7587480422409,-35.7587480422409,-49.7591311461511,-35.7179048932677,-35.7179048932677
-43.5,79.5,-48.8017612823418,-34.7753562463181,-34.7753562463181,-48.745797003167,-34.7193919671433,-34.7193919671433
-43.5,80.5,-47.1483106333762,-33.1684761913493,-33.1684761913493,-47.0332066862666,-33.0533722442397,-33.0533722442397
-43.5,81.5,-43.0367633962206,-29.3718879600654,-29.3718879600654,-42.6226529329722,-28.957777496817,-28.957777496817
-43.5,82.5,-40.813493782069,-27.9760423412014,-27.9760423412014,-39.4971286394869,-26.6596771986192,-26.6596771986192
-43.5,83.5,-35.8705574846693,-25.5330408893659,-25.5330408893659,-35.5449255243069,-25.2074089290035,-25.2074089290035
-42.5,-89.5,-60.7199228402759,-58.7376458995177,-58.7376458995177,-60.7199228402759,-58.7376458995177,-58.7376458995177
-42.5,-88.5,-58.7763524679201,-56.7740304262444,-56.7740304262444,-58.7763524679201,-56.7740304262444,-56.7740304262444
-42.5,-87.5,-55.4289135149547,-53.4244594253034,-53.4244594253034,-55.4289135149547,-53.4244594253034,-53.4244594253034
-42.5,-86.5,-52.297847303961,-50.2347042868047,-50.2347042868047,-52.297847303961,-50.2347042868047,-50.2347042868047
-42.5,-85.5,-49.1558455828045,-47.0100979573127,-47.0100979573127,-49.1558455828045,-47.0100979573127,-47.0100979573127
-42.5,-84.5,-46.6725242192591,-44.4385152448501,-44.4385152448501,-46.6725242192591,-44.4385152448501,-44.4385152448501
-42.5,-83.5,-42.4357939149652,-40.1293543266665,-40.1293543266665,-42.4357939149652,-40.1293543266665,-40.1293543266665
-42.5,-82.5,-36.8636312024402,-34.5520032383934,-34.5520032383934,-36.8636312024402,-34.5520032383934,-34.5520032383934
-42.5,-81.5,-33.2024973240282,-31.3648203617228,-31.3648203617228,-33.2024973240282,-31.3648203617228,-31.3648203617228
-42.5,-80.5,-31.425451162351,-29.656775571672,-29.656775571672,-31.425451162351,-29.656775571672,-29.656775571672
-42.5,-79.5,-29.7670353905697,-28.0946316880307,-28.0946316880307,-29.7670353905697,-28.0946316880307,-28.0946316880307
-42.5,-78.5,-28.6704078852712,-26.8068629527702,-26.8068629527702,-28.6704078852712,-26.8068629527702,-26.8068629527702
-42.5,-77.5,-34.9229199996152,-32.3209610323998,-32.3209610323998,-34.9229199996152,-32.3209610323998,-32.3209610323998
-42.5,-22.5,15.4300910660199,16.1615285976657,16.1615285976657,16.5691670076012,17.300604539247,17.300604539247
-42.5,-21.5,14.6439203990357,15.1445491502261,15.1445491502261,15.5238255277796,16.02445427897,16.02445427897
-42.5,-20.5,14.5997641936477,14.9749601966036,14.9749601966036,15.6956613890399,16.0708573919958,16.0708573919958
-42.5,-19.5,15.759219377754,16.1539138653382,16.1539138653382,16.7850503299745,17.1797448175587,17.1797448175587
-42.5,-18.5,15.8212026616292,16.3308293297488,16.3308293297488,16.6981317743285,17.2077584424481,17.2077584424481
-42.5,-17.5,15.893931900046,16.2196584313326,16.2196584313326,16.9896373807275,17.3153639120141,17.3153639120141
-42.5,-16.5,16.1487562363841,16.4590309161094,16.4590309161094,17.1952141339942,17.5054888137195,17.5054888137195
-42.5,-15.5,14.9239713130781,15.2901233385982,15.1898171175338,15.6827399084557,16.0488919339758,15.9485857129114
-42.5,-14.5,16.201700384326,16.6068490897754,16.4138896195384,16.8526933701574,17.2578420756068,17.0648826053698
-42.5,-13.5,16.4615903246292,16.8619458445215,16.6293236565942,17.2888404574019,17.6891959772942,17.4565737893669
-42.5,-12.5,17.6311600738786,18.0212012616651,17.7819826626385,18.4437982941358,18.8338394819223,18.5946208828957
-42.5,-11.5,18.614470289782,19.024554870597,18.7815264353362,19.5118801295181,19.9219647103331,19.6789362750723
-42.5,-10.5,20.4124489158087,20.8233044339804,20.6064502941245,20.5860203503595,20.9968758685312,20.7800217286753
-42.5,-9.5,20.6615555511886,20.8211320175656,20.8569389662173,20.894855115974,21.054431582351,21.0902385310027
-42.5,-8.5,21.0593269073537,21.334055128871,21.334055128871,21.5073596245816,21.7820878460989,21.7820878460989
-42.5,-7.5,21.0674696381603,21.534123513342,21.534123513342,21.4132454018839,21.8798992770656,21.8798992770656
-42.5,-6.5,21.1295600665999,21.4420800436554,21.4420800436554,21.5313599678204,21.8438799448759,21.8438799448759
-42.5,-5.5,21.4069854693445,21.4813424100833,21.4813424100833,21.7023073006503,21.7766642413891,21.7766642413891
-42.5,-4.5,21.5223912217381,21.6975940712676,21.5888005344775,21.6908810236086,21.8660838731381,21.757290336348
-42.5,-3.5,21.3869153110843,21.5041769483755,21.4892826282552,21.6138661513389,21.7311277886301,21.7162334685098
-42.5,-2.5,19.4248948933726,19.5251533267974,19.5147699184437,19.4889398869022,19.589198320327,19.5788149119733
-42.5,61.5,-15.5640492386052,-9.93992350535866,-9.93992350535866,-14.7415158153528,-9.11739008210623,-9.11739008210623
-42.5,62.5,-17.1359310192189,-10.7474187367862,-10.7474187367862,-15.9032757262804,-9.51476344384773,-9.51476344384773
-42.5,63.5,-24.8052046082914,-15.8665225132369,-15.8665225132369,-23.4746185823116,-14.5359364872571,-14.5359364872571
-42.5,64.5,-29.736635485664,-20.1837571527011,-20.1837571527011,-29.460294786998,-19.9074164540351,-19.9074164540351
-42.5,65.5,-31.3820285004697,-21.3300004754215,-21.3300004754215,-31.2116926451976,-21.1596646201494,-21.1596646201494
-42.5,66.5,-35.1215382015599,-24.3407426705983,-24.3407426705983,-35.0279108245796,-24.247115293618,-24.247115293618
-42.5,67.5,-36.9039024539824,-25.7118440276236,-25.7118440276236,-36.8689332301122,-25.6768748037534,-25.6768748037534
-42.5,68.5,-37.429330279891,-26.095798959686,-26.095798959686,-37.393671523211,-26.060140203006,-26.060140203006
-42.5,69.5,-38.5267471285803,-27.2516581365633,-27.2516581365633,-38.4714609872907,-27.1963719952737,-27.1963719952737
-42.5,70.5,-40.4536521503968,-29.2298402513776,-29.2298402513776,-40.3969186485386,-29.1731067495194,-29.1731067495194
-42.5,71.5,-42.6174935152488,-31.3881536680886,-31.3881536680886,-42.5693822973262,-31.340042450166,-31.340042450166
-42.5,72.5,-44.7741095065405,-33.2533646767374,-33.2533646767374,-44.7464897199601,-33.225744890157,-33.225744890157
-42.5,73.5,-46.683772058918,-34.5106106468343,-34.5106106468343,-46.6656306769125,-34.4924692648288,-34.4924692648288
-42.5,74.5,-48.5434669525229,-35.4052512863811,-35.4052512863811,-48.5269132042861,-35.3886975381443,-35.3886975381443
-42.5,75.5,-50.1902034303972,-36.0012089073658,-36.0012089073658,-50.1657818970245,-35.9767873739931,-35.9767873739931
-42.5,76.5,-50.4666021088936,-36.1542460406465,-36.1542460406465,-50.4271788868816,-36.1148228186345,-36.1148228186345
-42.5,77.5,-50.2010388745261,-36.0335232970039,-36.0335232970039,-50.1618739499045,-35.9943583723823,-35.9943583723823
-42.5,78.5,-49.6174355165767,-35.5603904956153,-35.5603904956153,-49.5774030297671,-35.5203580088057,-35.5203580088057
-42.5,79.5,-48.6836804232427,-34.6961928872125,-34.6961928872125,-48.6359763174416,-34.6484887814114,-34.6484887814114
-42.5,80.5,-47.2354929342866,-33.3219223146194,-33.3219223146194,-47.1394444435504,-33.2258738238832,-33.2258738238832
-42.5,81.5,-44.3541926026344,-30.6405112141743,-30.6405112141743,-43.9626773190498,-30.2489959305897,-30.2489959305897
-42.5,82.5,-40.8964011068855,-27.8518883005317,-27.8518883005317,-39.6541996058036,-26.6096867994498,-26.6096867994498
-42.5,83.5,-36.0276598047997,-25.5546231445457,-25.5546231445457,-35.8532943359513,-25.3802576756973,-25.3802576756973
-41.5,-89.5,-60.7388437044408,-58.754647209798,-58.754647209798,-60.7388437044408,-58.754647209798,-58.754647209798
-41.5,-88.5,-58.7941291434424,-56.7862056842606,-56.7862056842606,-58.7941291434424,-56.7862056842606,-56.7862056842606
-41.5,-87.5,-55.4788222806794,-53.4662882359632,-53.4662882359632,-55.4788222806794,-53.4662882359632,-53.4662882359632
-41.5,-86.5,-52.4520174498005,-50.3808930574384,-50.3808930574384,-52.4520174498005,-50.3808930574384,-50.3808930574384
-41.5,-85.5,-49.37079017157,-47.2153244027298,-47.2153244027298,-49.37079017157,-47.2153244027298,-47.2153244027298
-41.5,-84.5,-47.1614324345653,-44.9179130509762,-44.9179130509762,-47.1614324345653,-44.9179130509762,-44.9179130509762
-41.5,-83.5,-43.2913072318903,-40.9939325743139,-40.9939325743139,-43.2913072318903,-40.9939325743139,-40.9939325743139
-41.5,-82.5,-38.032126257675,-36.1706507071143,-36.1706507071143,-38.032126257675,-36.1706507071143,-36.1706507071143
-41.5,-81.5,-33.9492644066257,-32.1147238192134,-32.1147238192134,-33.9492644066257,-32.1147238192134,-32.1147238192134
-41.5,-80.5,-31.2909484752587,-29.5388960941562,-29.5388960941562,-31.2909484752587,-29.5388960941562,-29.5388960941562
-41.5,-79.5,-29.5681988578822,-27.9096805107647,-27.9096805107647,-29.5681988578822,-27.9096805107647,-27.9096805107647
-41.5,-78.5,-28.3923208051038,-26.5453517546459,-26.5453517546459,-28.3923208051038,-26.5453517546459,-26.5453517546459
-41.5,-77.5,-34.5369582488069,-31.9555984405002,-31.9555984405002,-34.5369582488069,-31.9555984405002,-31.9555984405002
-41.5,-22.5,13.0795943683812,14.2161865717066,14.2161865717066,13.1669007346817,14.3034929380071,14.3034929380071
-41.5,-21.5,16.9128118339394,17.6305143638115,17.6305143638115,17.5291325002515,18.2468350301236,18.2468350301236
-41.5,-20.5,15.8578811357596,16.4885860977827,16.4885860977827,17.3204888200805,17.9511937821036,17.9511937821036
-41.5,-19.5,16.8169411435723,17.4931534727104,17.4931534727104,17.8501630503667,18.5263753795048,18.5263753795048
-41.5,-18.5,16.7608333852674,17.5025834424887,17.5025834424887,17.5880131722144,18.3297632294357,18.3297632294357
-41.5,-17.5,16.3139680571854,16.9581641101678,16.9581641101678,17.2926691875226,17.936865240505,17.936865240505
-41.5,-16.5,16.0951703477119,16.5563219492191,16.5563219492191,17.276733468342,17.7378850698492,17.7378850698492
-41.5,-15.5,14.6559205192064,15.0078527916356,15.0078527916356,15.3361298259233,15.6880620983525,15.6880620983525
-41.5,-14.5,15.6339963148943,15.9377416626151,15.9377416626151,16.2083624448755,16.5121077925963,16.5121077925963
-41.5,-13.5,15.6244863034261,15.8838874965108,15.8838874965108,16.825946143141,17.0853473362257,17.0853473362257
-41.5,-12.5,16.5589733111735,16.7838942032041,16.7838942032041,17.4451120540443,17.6700329460749,17.6700329460749
-41.5,-11.5,17.5181773182817,17.7461890584922,17.7461890584922,18.0252255860701,18.2532373262806,18.2532373262806
-41.5,-10.5,18.9228602722707,19.1159748051848,19.1749848261209,19.5832587402883,19.7763732732024,19.8353832941385
-41.5,-9.5,20.1261053941304,20.4090116244342,20.3839218433863,20.4810286422095,20.7639348725133,20.7388450914654
-41.5,-8.5,20.5502214319164,20.8313633977221,20.7915888983047,20.9047229523912,21.1858649181969,21.1460904187795
-41.5,-7.5,21.2455717704182,21.4671996478524,21.4255363953255,21.6445974131311,21.8662252905653,21.8245620380384
-41.5,-6.5,20.9629668585967,21.1032674988466,21.1010901969093,21.5111345270982,21.6514351673481,21.6492578654108
-41.5,-5.5,21.1708925451551,21.2970748047105,21.2671444138911,21.6065937090298,21.7327759685852,21.7028455777658
-41.5,-4.5,21.1347379558321,21.2285417716205,21.2285417716205,21.6042155446446,21.698019360433,21.698019360433
-41.5,-3.5,21.1978147679674,21.3059867987443,21.28901778197,21.6520256571015,21.7601976878784,21.7432286711041
-41.5,-2.5,19.1452294113961,19.2859466740852,19.2785114474352,19.1621302620685,19.3028475247576,19.2954122981076
-41.5,62.5,-13.1190994534109,-9.74929419602012,-9.74929419602012,-13.0051751655851,-9.6353699081943,-9.6353699081943
-41.5,63.5,-17.07949907173,-10.1405545018879,-10.1405545018879,-15.4324923899911,-8.49354782014895,-8.49354782014895
-41.5,64.5,-22.7531856042998,-14.2826730730943,-14.2826730730943,-21.8392665935894,-13.3687540623839,-13.3687540623839
-41.5,65.5,-27.0346822653498,-17.2980528160664,-17.2980528160664,-26.6245568558526,-16.8879274065692,-16.8879274065692
-41.5,66.5,-33.0473552779428,-22.3378020875954,-22.3378020875954,-32.9226940429812,-22.2131408526338,-22.2131408526338
-41.5,67.5,-36.5730683857841,-25.4449598346242,-25.4449598346242,-36.5029408774087,-25.3748323262488,-25.3748323262488
-41.5,68.5,-38.2168766798718,-26.9394891765109,-26.9394891765109,-38.1825653403875,-26.9051778370266,-26.9051778370266
-41.5,69.5,-39.5764896658515,-28.3167059423475,-28.3167059423475,-39.5269226017781,-28.2671388782741,-28.2671388782741
-41.5,70.5,-41.4835883498724,-30.2181437142619,-30.2181437142619,-41.4362939578165,-30.170849322206,-30.170849322206
-41.5,71.5,-43.5884256842945,-32.276744803318,-32.276744803318,-43.5456266272877,-32.2339457463112,-32.2339457463112
-41.5,72.5,-45.6047703302199,-33.995048852052,-33.995048852052,-45.5806349194872,-33.9709134413193,-33.9709134413193
-41.5,73.5,-47.1904097833804,-35.0423277995948,-35.0423277995948,-47.1709502454504,-35.0228682616648,-35.0228682616648
-41.5,74.5,-48.6498692982431,-35.621903106549,-35.621903106549,-48.6307463302052,-35.6027801385111,-35.6027801385111
-41.5,75.5,-49.8053010076284,-35.8840294679999,-35.8840294679999,-49.7735445277293,-35.8522729881008,-35.8522729881008
-41.5,76.5,-50.3881857908597,-35.9419954278639,-35.9419954278639,-50.3470751595527,-35.9008847965569,-35.9008847965569
-41.5,77.5,-50.0634858942458,-35.7344828476331,-35.7344828476331,-50.0208089456984,-35.6918058990857,-35.6918058990857
-41.5,78.5,-49.3947470648347,-35.2725353445326,-35.2725353445326,-49.3544359805112,-35.2322242602091,-35.2322242602091
-41.5,79.5,-48.5106365269848,-34.5314805396966,-34.5314805396966,-48.4658392645811,-34.4866832772929,-34.4866832772929
-41.5,80.5,-47.2737890501108,-33.4259340526802,-33.4259340526802,-47.2051006731543,-33.3572456757237,-33.3572456757237
-41.5,81.5,-45.2763984741909,-31.5875209614102,-31.5875209614102,-44.9569215914683,-31.2680440786876,-31.2680440786876
-41.5,82.5,-41.0063362168414,-27.8176101239132,-27.8176101239132,-39.9129178855613,-26.7241917926331,-26.7241917926331
-41.5,83.5,-36.2868187189634,-25.5998056767774,-25.5998056767774,-36.0672300259755,-25.3802169837895,-25.3802169837895
-40.5,-89.5,-60.7539893470172,-58.7684855719829,-58.7684855719829,-60.7539893470172,-58.7684855719829,-58.7684855719829
-40.5,-88.5,-58.8027855525059,-56.7908056846022,-56.7908056846022,-58.8027855525059,-56.7908056846022,-56.7908056846022
-40.5,-87.5,-55.5205426769597,-53.5011320431846,-53.5011320431846,-55.5205426769597,-53.5011320431846,-53.5011320431846
-40.5,-86.5,-52.5973170391151,-50.519606522657,-50.519606522657,-52.5973170391151,-50.519606522657,-50.519606522657
-40.5,-85.5,-49.597856653495,-47.4354977722014,-47.4354977722014,-49.597856653495,-47.4354977722014,-47.4354977722014
-40.5,-84.5,-47.4732213658414,-45.2400604872033,-45.2400604872033,-47.4732213658414,-45.2400604872033,-45.2400604872033
-40.5,-83.5,-44.3492709818695,-42.0664030888384,-42.0664030888384,-44.3492709818695,-42.0664030888384,-42.0664030888384
-40.5,-82.5,-39.59292866577,-37.7469997632598,-37.7469997632598,-39.59292866577,-37.7469997632598,-37.7469997632598
-40.5,-81.5,-34.6494573859498,-32.8355756175276,-32.8355756175276,-34.6494573859498,-32.8355756175276,-32.8355756175276
-40.5,-80.5,-31.2331924655608,-29.4847919342241,-29.4847919342241,-31.2331924655608,-29.4847919342241,-29.4847919342241
-40.5,-79.5,-29.4118232606245,-27.7589647031855,-27.7589647031855,-29.4118232606245,-27.7589647031855,-27.7589647031855
-40.5,-78.5,-28.1479400111823,-26.3108729551869,-26.3108729551869,-28.1479400111823,-26.3108729551869,-26.3108729551869
-40.5,-77.5,-34.4628942140644,-31.8672536503479,-31.8672536503479,-34.4628942140644,-31.8672536503479,-31.8672536503479
-40.5,-20.5,15.613698372032,16.5901190275817,16.5901190275817,16.2668435898783,17.243264245428,17.243264245428
-40.5,-19.5,18.028184187093,18.8184281747522,18.8184281747522,18.8478069346302,19.6380509222894,19.6380509222894
-40.5,-18.5,17.6075579202069,18.4250521351051,18.4250521351051,18.1309135001527,18.9484077150509,18.9484077150509
-40.5,-17.5,17.287019193678,18.0522192943176,18.0522192943176,17.8306467945333,18.5958468951729,18.5958468951729
-40.5,-16.5,16.2209864540824,16.8762113553472,16.8762113553472,17.3870008230403,18.0422257243051,18.0422257243051
-40.5,-15.5,15.3947446501681,15.9272974973544,15.9272974973544,16.2937188104685,16.8262716576548,16.8262716576548
-40.5,-14.5,15.4163223421201,15.8548160005361,15.8548160005361,16.3930300098947,16.8315236683107,16.8315236683107
-40.5,-13.5,16.4196206257845,16.8273563064502,16.8273563064502,17.227684609066,17.6354202897317,17.6354202897317
-40.5,-12.5,17.5589568965669,17.9732839013516,17.9732839013516,18.0937467528418,18.5080737576265,18.5080737576265
-40.5,-11.5,17.5874943445836,17.9873465838842,17.9873465838842,18.1438947977272,18.5437470370278,18.5437470370278
-40.5,-10.5,18.0861824931843,18.4281588800118,18.4281588800118,18.5793037584897,18.9212801453172,18.9212801453172
-40.5,-9.5,19.6080749474074,19.9363875817907,19.9363875817907,19.8418604038529,20.1701730382362,20.1701730382362
-40.5,-8.5,20.0337003774213,20.3211279047991,20.3211279047991,20.355055583381,20.6424831107588,20.6424831107588
-40.5,-7.5,20.045151580589,20.1748124456831,20.2338688099465,20.545744452255,20.6754053173491,20.7344616816125
-40.5,-6.5,20.2838899080775,20.3604013327718,20.3604013327718,20.811114395806,20.8876258205003,20.8876258205003
-40.5,-5.5,20.4093084559909,20.502916712743,20.4928718607248,20.80389138592,20.8974996426721,20.8874547906539
-40.5,-4.5,20.5463745250234,20.6788709453201,20.6788709453201,21.1343898406356,21.2668862609323,21.2668862609323
-40.5,-3.5,20.8938500989228,21.0403692044743,21.0403692044743,21.3055912001215,21.452110305673,21.452110305673
-40.5,-2.5,18.9313176497333,19.1159116854093,19.1159116854093,18.9578792361859,19.1424732718619,19.1424732718619
-40.5,63.5,-13.6143745775734,-9.35900030913098,-9.35900030913098,-13.3719442443743,-9.11656997593192,-9.11656997593192
-40.5,64.5,-16.2038151057038,-10.7787154227495,-10.7787154227495,-15.7066020074407,-10.2815023244864,-10.2815023244864
-40.5,65.5,-23.1798099097397,-14.5606969519618,-14.5606969519618,-22.568565279946,-13.9494523221681,-13.9494523221681
-40.5,66.5,-30.9600197574922,-20.4894465161487,-20.4894465161487,-30.8014332910208,-20.3308600496773,-20.3308600496773
-40.5,67.5,-35.8315591673766,-24.7876401451416,-24.7876401451416,-35.7251323900668,-24.6812133678318,-24.6812133678318
-40.5,68.5,-38.8103641345565,-27.5528812857478,-27.5528812857478,-38.7637419684527,-27.506259119644,-27.506259119644
-40.5,69.5,-40.4816037943853,-29.2221874469867,-29.2221874469867,-40.4380052836431,-29.1785889362445,-29.1785889362445
-40.5,70.5,-42.3796875204359,-31.1011382479221,-31.1011382479221,-42.3376297582899,-31.0590804857761,-31.0590804857761
-40.5,71.5,-44.3766315650727,-33.0722553785704,-33.0722553785704,-44.3410888557221,-33.0367126692198,-33.0367126692198
-40.5,72.5,-46.4264289206825,-34.6866674562011,-34.6866674562011,-46.4041327458914,-34.66437128141,-34.66437128141
-40.5,73.5,-47.6777934283018,-35.4719148741663,-35.4719148741663,-47.6524464629359,-35.4465679088004,-35.4465679088004
-40.5,74.5,-48.6349981205804,-35.6550283647861,-35.6550283647861,-48.6073038007494,-35.6273340449551,-35.6273340449551
-40.5,75.5,-49.4754138422864,-35.6924902437521,-35.6924902437521,-49.4414931845987,-35.6585695860644,-35.6585695860644
-40.5,76.5,-49.983721990298,-35.6773543682482,-35.6773543682482,-49.9387718195691,-35.6324041975193,-35.6324041975193
-40.5,77.5,-49.8659872551049,-35.3934494407116,-35.3934494407116,-49.8214054891883,-35.348867674795,-35.348867674795
-40.5,78.5,-49.1136925534212,-34.9432621790396,-34.9432621790396,-49.0741497126755,-34.9037193382939,-34.9037193382939
-40.5,79.5,-48.2569279053382,-34.2928234609709,-34.2928234609709,-48.21200070163,-34.2478962572627,-34.2478962572627
-40.5,80.5,-47.1888405240008,-33.3833490982386,-33.3833490982386,-47.1368310296432,-33.331339603881,-33.331339603881
-40.5,81.5,-45.3405665550381,-31.6615897145921,-31.6615897145921,-45.0735301852905,-31.3945533448445,-31.3945533448445
-40.5,82.5,-41.0208447019969,-27.6967696794974,-27.6967696794974,-39.8997236766516,-26.5756486541521,-26.5756486541521
-40.5,83.5,-36.629003353244,-25.7112009405957,-25.7112009405957,-36.3843053210515,-25.4665029084032,-25.4665029084032
-39.5,-89.5,-60.7722769377487,-58.7854625497213,-58.7854625497213,-60.7722769377487,-58.7854625497213,-58.7854625497213
-39.5,-88.5,-58.8071857990963,-56.7920452893845,-56.7920452893845,-58.8071857990963,-56.7920452893845,-56.7920452893845
-39.5,-87.5,-55.5464018127748,-53.5226014690856,-53.5226014690856,-55.5464018127748,-53.5226014690856,-53.5226014690856
-39.5,-86.5,-52.7062730251412,-50.6279858523048,-50.6279858523048,-52.7062730251412,-50.6279858523048,-50.6279858523048
-39.5,-85.5,-49.7331437140703,-47.5879661517351,-47.5879661517351,-49.7331437140703,-47.5879661517351,-47.5879661517351
-39.5,-84.5,-47.6173613476434,-45.4111218521371,-45.4111218521371,-47.6173613476434,-45.4111218521371,-45.4111218521371
-39.5,-83.5,-44.9132071626506,-42.6567535605814,-42.6567535605814,-44.9132071626506,-42.6567535605814,-42.6567535605814
-39.5,-82.5,-40.9812666552407,-39.1569748243246,-39.1569748243246,-40.9812666552407,-39.1569748243246,-39.1569748243246
-39.5,-81.5,-35.1453938617238,-33.357670129741,-33.357670129741,-35.1453938617238,-33.357670129741,-33.357670129741
