"longitude","latitude","seasonal_low_temp","cold_dormancy_1","cold_dormancy_2","cold_dormancy_3"
1.5,-38.5,11.6297433297986,11.7494869168657,11.8671792219274,12.2359997265041
1.5,-39.5,10.6538459157141,10.7620510415007,10.8525638599904,11.2422497487161
1.5,-40.5,9.97820490517486,10.0620510571469,10.1461536193696,10.4871792527728
1.5,-41.5,9.38769209786103,9.47102542933172,9.55999978631735,9.8532497797627
1.5,-42.5,8.79461518804041,8.88128185276993,8.99487159382074,9.21324979406782
1.5,-43.5,8.11897417750114,8.2112818677456,8.34769212110684,8.51199980974197
1.5,-44.5,7.31435881087031,7.40846137286952,7.52499983180314,7.64449982913211
1.5,-45.5,6.22435883523371,6.31358960247002,6.45153831733534,6.59307677571017
1.5,-46.5,5.13358962884507,5.22923065234835,5.37435885423269,5.52174987657927
1.5,-47.5,4.19307682935435,4.29179477586578,4.41449990132824,4.55599989816546
1.5,-48.5,3.43128197458692,3.47538453770372,3.58666658649842,3.74474991629832
1.5,-49.5,2.70076917040233,2.75051275903407,2.83924993653782,2.99124993314035
1.5,-50.5,1.8912820090086,1.93615380287744,2.02374995476566,2.17051277199808
1.5,-51.5,1.00999997742474,1.0484615150266,1.14974997430108,1.30282048370021
1.5,-52.5,0.256923071180399,0.289999993517995,0.390249991277233,0.511794860355365
1.5,-53.5,-0.32871794137053,-0.295128198531576,-0.18524999585934,-0.0882499980274588
1.5,-54.5,-0.758205111257923,-0.728461522179154,-0.641025626697601,-0.550249987700954
1.5,-55.5,-1.05358972004018,-1.02871792572431,-0.972051260324243,-0.815749981766567
1.5,-56.5,-1.27435894587483,-1.24589740804946,-1.17820510187019,-0.977499978151172
1.5,-57.5,-1.49307688970405,-1.45641022385695,-1.39717945595009,-1.22499997261912
1.5,-58.5,-1.66564098841105,-1.62999996356666,-1.58769227220462,-1.44449996771291
1.5,-59.5,-1.75153842238853,-1.72487175631791,-1.70487175676494,-1.60024996423163
