"range","type","dormancy","realm","r_niche_upper","p_niche_upper","ctmax","r_niche_lower","p_niche_lower","ctmin","warm_under","warm_over","f_warm_over","f_warm_under","cold_under","cold_over","f_cold_over","f_cold_under","species","source","range_area_km2","lat_mp"
"Xantusia_vigilis_IUCN","Te_best",NA,"Terrestrial",43.3119888305664,40.1556701660156,40.5,-12.6969432830811,4.50045299530029,4.5,0,3.1563186645508,2.8119888305664,0,0,17.1973962783814,38.8119888305664,0,"Xantusia vigilis","IUCN",254886,30.6486560185
"Zootoca_vivipara_IUCN","Te_best",NA,"Terrestrial",32.2798156738281,40.2770729064941,43.9,-19.0298385620117,1.90402734279633,1.9,-7.997257232666,0,0,11.6201843261719,0,20.933865904808,30.3798156738281,0,"Zootoca vivipara","IUCN",13973868,56.3022355925001
"Dascyllus_aruanus_GBIF","Te_best",NA,"Marine",33.8330764770508,33.8330764770508,40.5,0.300249993801117,12.0138454437256,12,0,0,0,6.6669235229492,0,11.7135954499245,21.8330764770508,0,"Dascyllus aruanus","GBIF",114113811,-10.5329066424248
"Engraulis_japonicus_IUCN","Te_best",NA,"Marine",29.4807682037354,31.9599990844727,32,-0.739230751991272,8.00384616851807,8,-2.4792308807373,0,0,2.5192317962646,0,8.74307692050934,21.4807682037354,0,"Engraulis japonicus","IUCN",2443170,34.4184356295
"Fundulus_parvipinnis_GBIF","Te_best",NA,"Marine",27.7133331298828,33.8330764770508,36.1,13.5315380096436,2.23384618759155,2.2,-6.119743347168,0,0,8.3866668701172,-11.2976918220521,0,0,-11.3315380096436,"Fundulus parvipinnis","GBIF",130676,31.2639506656813
"Halichoeres_dispilus_IUCN","Te_best",NA,"Marine",31.2556400299072,33.8330764770508,35.8,15.9125633239746,15.6220512390137,15.6,-2.5774364471436,0,0,4.5443599700928,-0.2905120849609,0,0,-0.312563323974601,"Halichoeres dispilus","IUCN",1170380,6.60263096650004
"Malacoctenus_zonifer_IUCN","Te_best",NA,"Marine",30.9456405639648,33.8330764770508,38.2,19.6156406402588,12.5151281356812,12.5,-2.887435913086,0,0,7.2543594360352,-7.1005125045776,0,0,-7.1156406402588,"Malacoctenus zonifer","IUCN",591876,11.1551247375
"Menidia_menidia_GBIF","Te_best",NA,"Marine",29.903844833374,32.4882049560547,32.5,-0.801538467407227,1.50897431373596,1.5,-2.5843601226807,0,0,2.596155166626,0,2.31051278114319,28.403844833374,0,"Menidia menidia","GBIF",2412856,36.5019313656972
"Oncorhynchus_tshawytscha_GBIF","Te_best",NA,"Marine",17.8294868469238,27.9974346160889,28,-1.56076920032501,0.00410256395116448,0,-10.1679477691651,0,0,10.1705131530762,0,1.56487176427617,17.8294868469238,0,"Oncorhynchus tshawytscha","GBIF",2653529,50.4516335460081
"Periophthalmus_kalolo_GBIF","Te_best",NA,"Marine",30.8976917266846,33.8330764770508,40.7,6.8148717880249,12.8128204345703,12.8,-2.9353847503662,0,0,9.8023082733154,0,5.9979486465454,18.0976917266846,0,"Periophthalmus kalolo","GBIF",7911865,-1.7039031600172
"Plagiotremus_azaleus_IUCN","Te_best",NA,"Marine",31.2556400299072,33.8330764770508,35.3,13.5315380096436,13.4058971405029,13.4,-2.5774364471436,0,0,4.0443599700928,-0.125640869140701,0,0,-0.131538009643601,"Plagiotremus azaleus","IUCN",1321819,10.6707428415001
"Sphoeroides_maculatus_IUCN","Te_best",NA,"Marine",28.6941013336182,32.4882049560547,32.5,-0.801538467407227,7.60794878005981,7.6,-3.7941036224365,0,0,3.8058986663818,0,8.40948724746704,21.0941013336182,0,"Sphoeroides maculatus","IUCN",1091223,41.179556441
"Tautogolabrus_adspersus_IUCN","Te_best",NA,"Marine",26.5830764770508,30,30,-1.51205122470856,0.605128169059753,0.6,-3.4169235229492,0,0,3.4169235229492,0,2.11717939376831,25.9830764770508,0,"Tautogolabrus adspersus","IUCN",1120819,48.2400285635001
"Thalassoma_lucasanum_IUCN","Te_best",NA,"Marine",31.2556400299072,33.8330764770508,36,16.264102935791,16.3007698059082,16.3,-2.5774364471436,0,0,4.7443599700928,0,0.0366668701171982,14.9556400299072,0,"Thalassoma lucasanum","IUCN",1084935,8.63012459700005
"Anodontia_bullula_GBIF","Te_best",NA,"Intertidal",35.912784576416,36.3020057678223,36.31,9.82131099700928,7.18323516845703,7.17,-0.3892211914063,0,0,0.397215423584001,-2.63807582855225,0,0,-2.65131099700928,"Anodontia bullula","GBIF",1383577,-15.0469085802848
"Barbatia_pistachia_GBIF","Te_best",NA,"Intertidal",30.6219482421875,36.8464317321777,36.87,0.276634156703949,6.0230770111084,6.01,-6.2244834899902,0,0,6.2480517578125,0,5.74644285440445,24.6119482421875,0,"Barbatia pistachia","GBIF",571175,-35.1577057380651
"Cerastoderma_edule_GBIF","Te_best",NA,"Intertidal",26.8339557647705,33.9608459472656,33.98,-18.7414093017578,-6.16637706756592,-6.18,-7.1268901824951,0,0,7.1460442352295,0,12.5750322341919,33.0139557647705,0,"Cerastoderma edule","GBIF",1730158,49.4578045850014
"Divaricella_irpex_GBIF","Te_best",NA,"Intertidal",37.5091972351074,36.9152145385742,36.94,9.4144229888916,5.5115385055542,5.51,0,0.593982696533203,0.569197235107403,0,-3.9028844833374,0,0,-3.9044229888916,"Divaricella irpex","GBIF",1327494,-19.3383589779573
"Halozetes_belgicae_GBIF","Te_best",NA,"Intertidal",1.71179485321045,1.92820513248444,40.1,-1.01538455486298,-1.77871787548065,-4.7,-0.21641027927399,0,0,38.3882051467896,-0.76333332061767,0,0,-3.68461544513702,"Halozetes belgicae","GBIF",0,-62
"Hemigrapsus_nudus_GBIF","Te_best",NA,"Intertidal",22.741584777832,33.5989151000977,33.6,-14.2440481185913,3.50205111503601,3.5,-10.8573303222657,0,0,10.858415222168,0,17.7460992336273,19.241584777832,0,"Hemigrapsus nudus","GBIF",185251,47.2466316667706
"Littorina_littorea_GBIF","Te_best",NA,"Intertidal",20.9641017913818,35.2938690185547,35.3,-19.2305965423584,-12.9802932739258,-13,-14.3297672271729,0,0,14.3358982086182,0,6.2503032684326,33.9641017913818,0,"Littorina littorea","GBIF",1607051,56.2805920325486
"Littorina_obtusata_GBIF","Te_best",NA,"Intertidal",30.0992012023926,29.5994873046875,29.6,-31.8403549194336,-12.9802932739258,-13,0,0.499713897705099,0.499201202392598,0,0,18.8600616455078,43.0992012023926,0,"Littorina obtusata","GBIF",3760492,49.8658793682718
"Littorina_saxatilis_GBIF","Te_best",NA,"Intertidal",26.5254421234131,34.9874801635742,35,-36.8251571655273,-16.3882350921631,-16.4,-8.4620380401611,0,0,8.4745578765869,0,20.4369220733642,42.9254421234131,0,"Littorina saxatilis","GBIF",4496463,53.3191011663616
"Macoma_balthica_GBIF","Te_best",NA,"Intertidal",24.8128204345703,30.9669818878174,30.97,-42.0993843078613,-6.9980001449585,-7.01,-6.1541614532471,0,0,6.1571795654297,0,35.1013841629028,31.8228204345703,0,"Macoma balthica","GBIF",6336966,56.1882707851773
"Mytilus_edulis_GBIF","Te_best",NA,"Intertidal",27.315128326416,30.4973545074463,30.5,-40.3565406799316,-8.19184017181396,-8.2,-3.1822261810303,0,0,3.184871673584,0,32.1647005081176,35.515128326416,0,"Mytilus edulis","GBIF",4288598,58.9713667113175
"Nacella_concinna_GBIF","Te_best",NA,"Intertidal",14.4969911575317,4.99820518493652,5,-10.28138256073,-12.6788892745972,-12.9,0,9.49878597259518,9.4969911575317,0,-2.3975067138672,0,0,-2.61861743927,"Nacella concinna","GBIF",498701,-65.0846644488208
"Nucella_lapillus_GBIF","Te_best",NA,"Intertidal",28.347692489624,28.1976909637451,28.2,-36.6842803955078,-6.39479064941406,-6.4,0,0.150001525878899,0.147692489623999,0,0,30.2894897460937,34.747692489624,0,"Nucella lapillus","GBIF",3661955,55.3157160854747
"Petrolisthes_gracilis_GBIF","Te_best",NA,"Intertidal",34.2412910461426,40.5953636169434,41.6,7.9286150932312,1.90615379810333,1.9,-6.3540725708008,0,0,7.3587089538574,-6.02246129512787,0,0,-6.0286150932312,"Petrolisthes gracilis","GBIF",80379,26.3808058194614
"Petrolisthes_hirtipes_GBIF","Te_best",NA,"Intertidal",34.2412910461426,39.1307144165039,39.3,7.9286150932312,4.50652647018433,4.5,-4.8894233703613,0,0,5.0587089538574,-3.42208862304687,0,0,-3.4286150932312,"Petrolisthes hirtipes","GBIF",67852,27.0952876846382
"Agkistrodon_contortrix_IUCN","Te_tpref",NA,"Terrestrial",39.9380722045898,40.300651550293,40.6,-8.38247871398926,6.93386030197144,6.9,-0.362579345703196,0,0,0.6619277954102,0,15.3163390159607,33.0380722045898,0,"Agkistrodon contortrix","IUCN",2316042,35.4443343135
"Amphibolurus_muricatus_GBIF","Te_tpref",NA,"Terrestrial",36.9864540100098,41.4792709350586,42.3,-8.30890274047852,3.20257353782654,3,-4.4928169250488,0,0,5.3135459899902,0,11.5114762783051,33.9864540100098,0,"Amphibolurus muricatus","GBIF",962669,-32.9493709353914
"Amphibolurus_muricatus_IUCN","Te_tpref",NA,"Terrestrial",36,41.4792709350586,42.3,-8.30890274047852,3.20257353782654,3,-5.4792709350586,0,0,6.3,0,11.5114762783051,33,0,"Amphibolurus muricatus","IUCN",595237,-29.2588498495
"Anolis_carolinensis_IUCN","Te_tpref",NA,"Terrestrial",38.0905914306641,40.1581268310547,41.7,-10.13623046875,4.73459529876709,4.7,-2.0675354003906,0,0,3.6094085693359,0,14.8708257675171,33.3905914306641,0,"Anolis carolinensis","IUCN",1182018,27.2041163755001
"Austrelaps_superbus_GBIF","Te_tpref",NA,"Terrestrial",34.5444030761719,41.1230545043945,41.2,3.42367315292358,3.27506303787231,3,-6.5786514282226,0,0,6.6555969238281,-0.14861011505127,0,0,-0.42367315292358,"Austrelaps superbus","GBIF",557010,-38.2434856806662
"Austrelaps_superbus_IUCN","Te_tpref",NA,"Terrestrial",32.8,41.1230545043945,41.2,3.42367315292358,3.27506303787231,3,-8.32305450439451,0,0,8.40000000000001,-0.14861011505127,0,0,-0.42367315292358,"Austrelaps superbus","IUCN",206108,-39.633471389
"Bassiana_duperreyi_GARD","Te_tpref",NA,"Terrestrial",34.23,41.4444808959961,43.5,3.42128539085388,3.2710485458374,3,-7.2144808959961,0,0,9.27,-0.15023684501648,0,0,-0.42128539085388,"Bassiana duperreyi","GARD",337965,-38.709453526715
"Bassiana_duperreyi_GBIF","Te_tpref",NA,"Terrestrial",36.1970710754395,41.4444808959961,43.5,3.42128539085388,3.2710485458374,3,-5.2474098205566,0,0,7.3029289245605,-0.15023684501648,0,0,-0.42128539085388,"Bassiana duperreyi","GBIF",897544,-36.4667226187228
"Chamaeleo_dilepis_IUCN","Te_tpref",NA,"Terrestrial",39.4220733642578,43.5801086425781,43.6,-8.0870361328125,7.6681694984436,7.6,-4.1580352783203,0,0,4.1779266357422,0,15.7552056312561,31.8220733642578,0,"Chamaeleo dilepis","IUCN",11046310,-10.7012248919999
"Chamaeleo_jacksonii_GBIF","Te_tpref",NA,"Terrestrial",34.9324684143066,40.9034881591797,41,5.06354284286499,5.85536193847656,5.3,-5.9710197448731,0,0,6.0675315856934,0,0.79181909561157,29.6324684143066,0,"Chamaeleo jacksonii","GBIF",279437,-1.40502075269033
"Coleonyx_brevis_IUCN","Te_tpref",NA,"Terrestrial",39.934642791748,39.2662696838379,41.6,-7.62885665893555,8.50309467315674,8.5,0,0.668373107910099,0,1.665357208252,0,16.1319513320923,31.434642791748,0,"Coleonyx brevis","IUCN",569266,29.1094483615001
"Coleonyx_variegatus_IUCN","Te_tpref",NA,"Terrestrial",43.3196563720703,42.412971496582,43,-2.60790014266968,7.61817932128906,7.6,0,0.906684875488295,0.319656372070298,0,0,10.2260794639587,35.7196563720703,0,"Coleonyx variegatus","IUCN",580023,30.3067657375
"Cophosaurus_texanus_IUCN","Te_tpref",NA,"Terrestrial",40.0786895751953,42.1606140136719,44.4,-2.10629725456238,15.4037485122681,15.4,-2.08192443847661,0,0,4.3213104248047,0,17.5100457668305,24.6786895751953,0,"Cophosaurus texanus","IUCN",1137047,29.1468355615
"Cordylus_cordylus_IUCN","Te_tpref",NA,"Terrestrial",33.9410591125488,41.5752983093262,41.6,-1.66951835155487,7.50014305114746,7.5,-7.6342391967774,0,0,7.6589408874512,0,9.16966140270233,26.4410591125488,0,"Cordylus cordylus","IUCN",234620,-32.207730151
"Cordylus_niger_IUCN","Te_tpref",NA,"Terrestrial",32.6,40.9947509765625,41,5.92299556732178,7.40936660766602,7.4,-8.3947509765625,0,0,8.4,0,1.48637104034424,25.2,0,"Cordylus niger","IUCN",503,-33.6500683034999
"Cordylus_niger_GBIF","Te_tpref",NA,"Terrestrial",32.6,40.9947509765625,41,5.92299556732178,7.40936660766602,7.4,-8.3947509765625,0,0,8.4,0,1.48637104034424,25.2,0,"Cordylus niger","GBIF",615,-33.6658816861293
"Cordylus_oelofseni_IUCN","Te_tpref",NA,"Terrestrial",33.938419342041,40.7924613952637,40.8,3.159592628479,6.30856132507324,6.3,-6.8540420532227,0,0,6.861580657959,0,3.14896869659424,27.638419342041,0,"Cordylus oelofseni","IUCN",3873,-33.251806207
"Ctenophorus_decresii_GBIF","Te_tpref",NA,"Terrestrial",37.7467651367188,41.4468231201172,43.8,7.70750331878662,7.22960042953491,7,-3.7000579833984,0,0,6.0532348632812,-0.47790288925171,0,0,-0.70750331878662,"Ctenophorus decresii","GBIF",185789,-32.9776430351784
"Ctenophorus_decresii_IUCN","Te_tpref",NA,"Terrestrial",37.4606018066406,41.4468231201172,43.8,7.70750331878662,7.22960042953491,7,-3.98622131347661,0,0,6.3393981933594,-0.47790288925171,0,0,-0.70750331878662,"Ctenophorus decresii","IUCN",112467,-33.0624224694999
"Ctenotus_regius_IUCN","Te_tpref",NA,"Terrestrial",40.4435539245605,41.4426002502441,45.1,1.06934642791748,8.74852466583252,8.7,-0.999046325683601,0,0,4.6564460754395,0,7.67917823791504,31.7435539245605,0,"Ctenotus regius","IUCN",1712767,-29.2979374344999
"Ctenotus_regius_GBIF","Te_tpref",NA,"Terrestrial",40.4435539245605,41.4426002502441,45.1,1.06934642791748,8.74852466583252,8.7,-0.999046325683601,0,0,4.6564460754395,0,7.67917823791504,31.7435539245605,0,"Ctenotus regius","GBIF",1896835,-28.9478066393496
"Ctenotus_taeniolatus_IUCN","Te_tpref",NA,"Terrestrial",39.0395164489746,40.895580291748,44.7,-9.80141544342041,11.4686546325684,11.4,-1.85606384277339,0,0,5.6604835510254,0,21.2700700759888,27.6395164489746,0,"Ctenotus taeniolatus","IUCN",1154602,-26.6773791914999
"Ctenotus_taeniolatus_GBIF","Te_tpref",NA,"Terrestrial",39.441089630127,40.895580291748,44.7,-9.80141544342041,11.4686546325684,11.4,-1.45449066162099,0,0,5.258910369873,0,21.2700700759888,28.041089630127,0,"Ctenotus taeniolatus","GBIF",1663936,-27.15907098229
"Ctenotus_uber_IUCN","Te_tpref",NA,"Terrestrial",41.4449806213379,41.4449806213379,45.5,3.29183626174927,9.11550617218018,9.1,0,0,0,4.0550193786621,0,5.82366991043091,32.3449806213379,0,"Ctenotus uber","IUCN",1060968,-26.1676794195
"Ctenotus_uber_GBIF","Te_tpref",NA,"Terrestrial",41.4449806213379,41.4449806213379,45.5,-10.1042900085449,9.11550617218018,9.1,0,0,0,4.0550193786621,0,19.2197961807251,32.3449806213379,0,"Ctenotus uber","GBIF",4315705,-28.4349359637454
"Dipsosaurus_dorsalis_IUCN","Te_tpref",NA,"Terrestrial",43.3238410949707,43.3238410949707,47.5,-2.6206169128418,14.1087760925293,14,0,0,0,4.1761589050293,0,16.7293930053711,29.3238410949707,0,"Dipsosaurus dorsalis","IUCN",474839,30.5609401835
"Egernia_cunninghami_GBIF","Te_tpref",NA,"Terrestrial",37.7747840881348,41.4635200500488,41.9,3.72195482254028,4.74372911453247,4.7,-3.688735961914,0,0,4.1252159118652,0,1.02177429199219,33.0747840881348,0,"Egernia cunninghami","GBIF",1181913,-32.308779401323
"Egernia_cunninghami_IUCN","Te_tpref",NA,"Terrestrial",35.7996444702148,41.4635200500488,41.9,3.72195482254028,4.74372911453247,4.7,-5.663875579834,0,0,6.1003555297852,0,1.02177429199219,31.0996444702148,0,"Egernia cunninghami","IUCN",288991,-31.3164588369999
"Egernia_striolata_GBIF","Te_tpref",NA,"Terrestrial",40.4493827819824,41.4520149230957,44.2,-8.27608680725098,6.21749210357666,6.1,-1.0026321411133,0,0,3.7506172180176,0,14.4935789108276,34.3493827819824,0,"Egernia striolata","GBIF",2727822,-27.9509371417412
"Egernia_striolata_IUCN","Te_tpref",NA,"Terrestrial",39.7255401611328,41.4520149230957,44.2,-8.27608680725098,6.21749210357666,6.1,-1.7264747619629,0,0,4.4744598388672,0,14.4935789108276,33.6255401611328,0,"Egernia striolata","IUCN",1830012,-27.2808403529999
"Elgaria_multicarinata_IUCN","Te_tpref",NA,"Terrestrial",43.3246383666992,41.2847061157227,41.4,-2.70898580551147,2.20502328872681,2.2,0,2.0399322509765,1.9246383666992,0,0,4.91400909423828,41.1246383666992,0,"Elgaria multicarinata","IUCN",332751,38.615441149
"Eremias_argus_IUCN","Te_tpref",NA,"Terrestrial",35.92578125,44.8161811828613,44.9,-16.2142543792725,1.00312471389771,1,-8.8903999328613,0,0,8.97421875,0,17.2173790931702,34.92578125,0,"Eremias argus","IUCN",4172221,41.4884031755001
"Eremias_brenchleyi_IUCN","Te_tpref",NA,"Terrestrial",34.59,40.2423057556152,43.6,-3.48866391181946,3.40366888046265,3.4,-5.6523057556152,0,0,9.01,0,6.89233279228211,31.19,0,"Eremias brenchleyi","IUCN",927318,35.5924158100001
"Eremias_multiocellata_GBIF","Te_tpref",NA,"Terrestrial",38.3330879211426,41.0837783813477,41.1,-16.2197399139404,9.05282402038574,9,-2.7506904602051,0,0,2.7669120788574,0,25.2725639343261,29.3330879211426,0,"Eremias multiocellata","GBIF",3628178,42.2027268315594
"Eremias_multiocellata_IUCN","Te_tpref",NA,"Terrestrial",35.275806427002,40.1696090698242,41.1,-15.3594169616699,9.05282402038574,9,-4.89380264282219,0,0,5.824193572998,0,24.4122409820556,26.275806427002,0,"Eremias multiocellata","IUCN",907461,47.168057483
"Eremiascincus_fasciolatus_IUCN","Te_tpref",NA,"Terrestrial",38.8979377746582,40.8973770141602,41.2,2.58736062049866,9.00416660308838,9,-1.999439239502,0,0,2.3020622253418,0,6.41680598258972,29.8979377746582,0,"Eremiascincus fasciolatus","IUCN",434768,-23.202842195
"Eremiascincus_fasciolatus_GBIF","Te_tpref",NA,"Terrestrial",41.4484596252441,40.8973770141602,41.2,-10.109094619751,9.00416660308838,9,0,0.551082611083899,0.248459625244095,0,0,19.1132612228394,32.4484596252441,0,"Eremiascincus fasciolatus","GBIF",6010004,-24.5922414491592
"Eulamprus_heatwolei_IUCN","Te_tpref",NA,"Terrestrial",33.8575286865234,39.489387512207,39.5,3.75736975669861,5.43458032608032,5.3,-5.6318588256836,0,0,5.6424713134766,0,1.67721056938171,28.5575286865234,0,"Eulamprus heatwolei","IUCN",159610,-34.2702558534999
"Eulamprus_kosciuskoi_IUCN","Te_tpref",NA,"Terrestrial",30.6,40.0033416748047,40.2,3.7651960849762,2.94121074676514,2.5,-9.4033416748047,0,0,9.6,-0.82398533821106,0,0,-1.2651960849762,"Eulamprus kosciuskoi","IUCN",30782,-32.888888365
"Eulamprus_kosciuskoi_GBIF","Te_tpref",NA,"Terrestrial",33.707405090332,40.0033416748047,40.2,3.7651960849762,2.94121074676514,2.5,-6.2959365844727,0,0,6.492594909668,-0.82398533821106,0,0,-1.2651960849762,"Eulamprus kosciuskoi","GBIF",381317,-32.9437779272959
"Eulamprus_quoyii_IUCN","Te_tpref",NA,"Terrestrial",36.8855934143066,39.7962684631348,39.8,-8.27756881713867,6.00650310516357,6,-2.9106750488282,0,0,2.9144065856934,0,14.2840719223022,30.8855934143066,0,"Eulamprus quoyii","IUCN",1004307,-27.003083467
"Eulamprus_quoyii_GBIF","Te_tpref",NA,"Terrestrial",39.7181358337402,39.7962684631348,39.8,-8.27756881713867,6.00650310516357,6,-0.0781326293946023,0,0,0.0818641662597983,0,14.2840719223022,33.7181358337402,0,"Eulamprus quoyii","GBIF",1994465,-29.4089134883055
"Eulamprus_tympanum_IUCN","Te_tpref",NA,"Terrestrial",33.857536315918,38.9971199035645,39,3.75879740715027,2.93474626541138,2.5,-5.13958358764651,0,0,5.142463684082,-0.82405114173889,0,0,-1.25879740715027,"Eulamprus tympanum","IUCN",243224,-35.9448393169999
"Eulamprus_tympanum_GBIF","Te_tpref",NA,"Terrestrial",37.7654266357422,38.9971199035645,39,3.75879740715027,2.93474626541138,2.5,-1.2316932678223,0,0,1.2345733642578,-0.82405114173889,0,0,-1.25879740715027,"Eulamprus tympanum","GBIF",1165330,-33.8886181650911
"Gehyra_variegata_GBIF","Te_tpref",NA,"Terrestrial",41.4420166015625,41.4420166015625,43.8,-10.1001110076904,6.00692415237427,6,0,0,0,2.3579833984375,0,16.1070351600647,35.4420166015625,0,"Gehyra variegata","GBIF",7351200,-23.9886255046315
"Gehyra_variegata_IUCN","Te_tpref",NA,"Terrestrial",41.4420166015625,41.4420166015625,43.8,-10.1001110076904,6.00692415237427,6,0,0,0,2.3579833984375,0,16.1070351600647,35.4420166015625,0,"Gehyra variegata","IUCN",1712604,-26.9579412934999
"Hemachatus_haemachatus_IUCN","Te_tpref",NA,"Terrestrial",33.9525718688965,43.0833702087402,43.1,-3.48035478591919,3.70331215858459,3.7,-9.1307983398437,0,0,9.1474281311035,0,7.18366694450378,30.2525718688965,0,"Hemachatus haemachatus","IUCN",392531,-29.7209011155
"Hemidactylus_turcicus_IUCN","Te_tpref",NA,"Terrestrial",41.5874099731445,41.0991744995117,41.1,-8.72483730316162,10.5226192474365,10.5,0,0.488235473632805,0.487409973144501,0,0,19.2474565505981,31.0874099731445,0,"Hemidactylus turcicus","IUCN",1272674,29.2757855930001
"Hemiergis_decresiensis_IUCN","Te_tpref",NA,"Terrestrial",36.0995178222656,39.2989044189453,39.3,6.4850902557373,6.82223081588745,6.8,-3.1993865966797,0,0,3.2004821777344,0,0.33714056015015,29.2995178222656,0,"Hemiergis decresiensis","IUCN",129271,-34.25137654
"Heteronotia_binoei_IUCN","Te_tpref",NA,"Terrestrial",41.4364242553711,40.5815734863281,40.6,-10.0919990539551,9.71021270751953,9.6,0,0.854850769043004,0.836424255371099,0,0,19.8022117614746,31.8364242553711,0,"Heteronotia binoei","IUCN",6908491,-22.6670889624999
"Heteronotia_binoei_GBIF","Te_tpref",NA,"Terrestrial",41.4364242553711,40.5815734863281,40.6,-10.0919990539551,9.71021270751953,9.6,0,0.854850769043004,0.836424255371099,0,0,19.8022117614746,31.8364242553711,0,"Heteronotia binoei","GBIF",7259293,-23.1327539547944
"Lacerta_agilis_IUCN","Te_tpref",NA,"Terrestrial",35.36181640625,40.2792549133301,43.9,-15.370512008667,5.90133333206177,5.9,-4.9174385070801,0,0,8.53818359375,0,21.2718453407288,29.46181640625,0,"Lacerta agilis","IUCN",10035379,50.589335593
"Lampropholis_delicata_GBIF","Te_tpref",NA,"Terrestrial",40.438663482666,40.666015625,40.8,-8.25213813781738,4.78674936294556,4.7,-0.227352142333999,0,0,0.361336517333996,0,13.0388875007629,35.738663482666,0,"Lampropholis delicata","GBIF",3950065,-24.9332591049673
"Lampropholis_delicata_IUCN","Te_tpref",NA,"Terrestrial",37.1614837646484,40.666015625,40.8,-8.25213813781738,4.78674936294556,4.7,-3.5045318603516,0,0,3.6385162353516,0,13.0388875007629,32.4614837646484,0,"Lampropholis delicata","IUCN",944506,-29.583265889
"Lampropholis_guichenoti_GBIF","Te_tpref",NA,"Terrestrial",38.2669219970703,41.2984428405762,41.3,-8.2527961730957,2.96846413612366,2.5,-3.0315208435059,0,0,3.0330780029297,0,11.2212603092194,35.7669219970703,0,"Lampropholis guichenoti","GBIF",1345448,-33.4735321814006
"Lampropholis_guichenoti_IUCN","Te_tpref",NA,"Terrestrial",35.8969383239746,41.2984428405762,41.3,-8.2527961730957,2.96846413612366,2.5,-5.4015045166016,0,0,5.40306167602539,0,11.2212603092194,33.3969383239746,0,"Lampropholis guichenoti","IUCN",658209,-32.1557114269999
"Liolaemus_abaucan_IUCN","Te_tpref",NA,"Terrestrial",35.01,36.9240455627441,47.3,2.79224181175232,15.4438991546631,15.41,-1.9140455627441,0,0,12.29,0,12.6516573429108,19.6,0,"Liolaemus abaucan","IUCN",1409,-27.5177749944999
"Liolaemus_albiceps_IUCN","Te_tpref",NA,"Terrestrial",30.935474395752,30.935474395752,44.33,-3.68771576881409,7.0622763633728,7.05,0,0,0,13.394525604248,0,10.7499921321869,23.885474395752,0,"Liolaemus albiceps","IUCN",686,-24.248600387
"Liolaemus_bibronii_IUCN","Te_tpref",NA,"Terrestrial",30.9511318206787,36.9289970397949,44.53,-1.1278430223465,8.52016925811768,8.49,-5.9778652191162,0,0,13.5788681793213,0,9.64801228046418,22.4611318206787,0,"Liolaemus bibronii","IUCN",295599,-44.6722253445
"Liolaemus_bibronii_GBIF","Te_tpref",NA,"Terrestrial",35.2432289123535,36.9289970397949,44.53,-3.46973323822021,8.52016925811768,8.49,-1.6857681274414,0,0,9.2867710876465,0,11.9899024963379,26.7532289123535,0,"Liolaemus bibronii","GBIF",722673,-39.9166231665576
"Liolaemus_boulengeri_GBIF","Te_tpref",NA,"Terrestrial",34.8516387939453,36.9287185668945,43.99,-3.47326469421387,9.42080402374268,9.4,-2.0770797729492,0,0,9.1383612060547,0,12.8940687179566,25.4516387939453,0,"Liolaemus boulengeri","GBIF",813939,-41.396187524773
"Liolaemus_boulengeri_IUCN","Te_tpref",NA,"Terrestrial",33.37,36.9287185668945,43.99,-1.13488376140594,9.42080402374268,9.4,-3.55871856689451,0,0,10.62,0,10.5556877851486,23.97,0,"Liolaemus boulengeri","IUCN",84512,-43.5916641994999
"Liolaemus_canqueli_IUCN","Te_tpref",NA,"Terrestrial",35.2,36.9269371032715,44.6,0.892553925514221,7.05981588363647,6.99,-1.7269371032715,0,0,9.4,0,6.16726195812225,28.21,0,"Liolaemus canqueli","IUCN",14866,-43.9997479224999
"Liolaemus_chacoensis_IUCN","Te_tpref",NA,"Terrestrial",36.9228019714355,36.9296531677246,44.1,10.3467454910278,14.9375457763672,14.9,-0.00685119628910513,0,0,7.1771980285645,0,4.5908002853394,22.0228019714355,0,"Liolaemus chacoensis","IUCN",375206,-27.0893977199999
"Liolaemus_cuyanus_IUCN","Te_tpref",NA,"Terrestrial",36.2878761291504,36.9280700683594,45.7,2.77786111831665,12.0381135940552,12,-0.640193939209006,0,0,9.41212387084961,0,9.26025247573855,24.2878761291504,0,"Liolaemus cuyanus","IUCN",63024,-32.8253007105
"Liolaemus_darwinii_GBIF","Te_tpref",NA,"Terrestrial",36.9244728088379,36.9290351867676,44.68,-1.12688553333282,10.1203517913818,10.11,-0.00456237792970171,0,0,7.7555271911621,0,11.2472373247146,26.8144728088379,0,"Liolaemus darwinii","GBIF",596832,-33.8661772285365
"Liolaemus_darwinii_IUCN","Te_tpref",NA,"Terrestrial",36.2840118408203,36.9290351867676,44.68,-8.78515911102295,10.1203517913818,10.11,-0.645023345947301,0,0,8.3959881591797,0,18.9055109024047,26.1740118408203,0,"Liolaemus darwinii","IUCN",396964,-36.6733767834999
"Liolaemus_dorbignyi_IUCN","Te_tpref",NA,"Terrestrial",31.01,35.2020797729492,43.91,2.77893543243408,8.92549419403076,8.83,-4.1920797729492,0,0,12.9,0,6.14655876159668,22.18,0,"Liolaemus dorbignyi","IUCN",595,-27.4920304795
